1.0736163962506302,-21850.085818996384,-10162.78559,-10161.02226
-1.0361975485191588,-43278.43008713968,-10153.75356,-10153.10987
0.6771025191843631,-25883.126944120613,-10153.55831,-10152.41784
-1.0006662293525965,-42916.617694615714,-10152.5454,-10141.33439
4.960936162355582,17615.631645847814,-10155.26097,-10154.11303
0.8920068758755907,-23700.884801695574,-10154.6273,-10152.62828
-0.9336396911483072,-42238.07867270592,-10153.80643,-10151.91229
-1.2412656620620892,-45362.45976437289,-10154.32827,-10153.594
-2.156400808869327,-54656.60030417149,-10154.83712,-10154.41876
-0.4632796862298082,-37460.974944328635,-10153.36156,-10153.15162
3.773087940638728,5556.592801532772,-10154.9821,-10154.83908
-0.8403643577101095,-41292.12072907666,-10154.99224,-10152.52177
-1.3098372353003052,-46059.17197908215,-10154.24538,-10152.75783
-1.4041147418143538,-47020.66919343913,-10155.65917,-10155.35344
-1.0584759347872188,-43507.58531027338,-10155.64535,-10152.68034
-1.1248818785415808,-44181.29445992887,-10155.30659,-10148.9694
0.8082955265967515,-24549.762657121035,-10155.70239,-10154.84135
-1.0943552807728774,-43871.29730612558,-10155.25273,-10144.2703
-1.2179651244312037,-45127.97146586499,-10155.8456,-10143.33093
-1.0060841876844353,-42976.71174075571,-10154.44569,-10145.00954
-1.3066694229825353,-46025.67213729335,-10152.95828,-10151.02333
-1.1527354064394677,-44465.642801555,-10154.4332,-10151.38767
-1.0722371630781478,-43648.120760132464,-10153.79463,-10145.23012
-1.082457734244347,-43752.17309342473,-10155.23411,-10143.84042
-0.9965059647626839,-42879.14221036744,-10155.08252,-10143.33867
-0.8389696491900187,-41284.97879126386,-10156.23358,-10144.55428
-0.9837894880396141,-42751.29621311244,-10154.39323,-10144.06462
-1.0152458534743658,-43070.19955776632,-10154.34201,-10142.34471
-1.0325163515317608,-43244.50357229496,-10152.94005,-10143.63455
-0.9091227964632755,-41992.343444455735,-10154.33847,-10147.1191
-1.0532508002037424,-43454.543732005586,-10153.11652,-10143.67961
-0.9446009761349266,-42354.73868751836,-10154.3685,-10148.44431
-1.029631578437911,-43216.108587571915,-10149.22011,-10144.31299
