t,x,y,psi,v,covar,
1705698520.765,-10149.2659,-32736.1644,-0.11184140,0.2348,25.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,25.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1218470724,0.0000000000,0.0000000000,0.0000000000,0.0000000000,2.2500000000,
1705698521.029,-10149.2612,-32736.1529,-0.11184140,0.0000,25.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,25.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1218470724,0.0000000000,0.0000000000,0.0000000000,0.0000000000,2.2500000000,
1705698521.229,-10149.2520,-32736.1528,-0.11184140,0.0000,25.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,25.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1218470724,0.0000000000,0.0000000000,0.0000000000,0.0000000000,2.2500000000,
1705698521.429,-10149.2380,-32736.1469,-0.11184140,0.0000,25.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,25.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1218470724,0.0000000000,0.0000000000,0.0000000000,0.0000000000,2.2500000000,
1705698521.964,-10149.1746,-32736.0804,0.64937234,0.2775,25.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,25.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1218470724,0.0000000000,0.0000000000,0.0000000000,0.0000000000,2.2500000000,
1705698522.262,-10149.1558,-32736.0805,0.64937234,0.0000,25.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,25.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1218470724,0.0000000000,0.0000000000,0.0000000000,0.0000000000,2.2500000000,
1705698522.363,-10149.1374,-32736.0724,0.64937234,0.0000,25.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,25.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1218470724,0.0000000000,0.0000000000,0.0000000000,0.0000000000,2.2500000000,
1705698522.626,-10149.1233,-32736.0667,0.64937234,0.0000,25.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,25.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1218470724,0.0000000000,0.0000000000,0.0000000000,0.0000000000,2.2500000000,
1705698522.826,-10149.1044,-32736.0666,0.64937234,0.0000,25.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,25.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1218470724,0.0000000000,0.0000000000,0.0000000000,0.0000000000,2.2500000000,
1705698523.027,-10149.1044,-32736.0666,0.64937234,0.0000,25.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,25.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1218470724,0.0000000000,0.0000000000,0.0000000000,0.0000000000,2.2500000000,
1705698523.226,-10149.0904,-32736.0777,0.64937234,0.0000,25.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,25.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1218470724,0.0000000000,0.0000000000,0.0000000000,0.0000000000,2.2500000000,
1705698523.425,-10149.0809,-32736.0777,0.64937234,0.0000,25.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,25.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1218470724,0.0000000000,0.0000000000,0.0000000000,0.0000000000,2.2500000000,
1705698523.662,-10149.0762,-32736.0777,0.64937234,0.0000,25.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,25.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1218470724,0.0000000000,0.0000000000,0.0000000000,0.0000000000,2.2500000000,
1705698523.859,-10149.0715,-32736.0833,0.64937234,0.0000,25.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,25.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1218470724,0.0000000000,0.0000000000,0.0000000000,0.0000000000,2.2500000000,
1705698524.024,-10149.0573,-32736.0889,0.64937234,0.0000,25.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,25.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1218470724,0.0000000000,0.0000000000,0.0000000000,0.0000000000,2.2500000000,
1705698524.258,-10149.0384,-32736.0834,0.64937234,0.0000,25.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,25.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1218470724,0.0000000000,0.0000000000,0.0000000000,0.0000000000,2.2500000000,
1705698524.358,-10149.0289,-32736.0834,0.64937234,0.0000,25.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,25.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1218470724,0.0000000000,0.0000000000,0.0000000000,0.0000000000,2.2500000000,
1705698524.623,-10149.0099,-32736.0835,0.64937234,0.0000,25.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,25.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1218470724,0.0000000000,0.0000000000,0.0000000000,0.0000000000,2.2500000000,
1705698524.757,-10148.9956,-32736.0946,0.64937234,0.0000,25.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,25.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1218470724,0.0000000000,0.0000000000,0.0000000000,0.0000000000,2.2500000000,
1705698525.022,-10148.9766,-32736.0947,0.64937234,0.0000,25.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,25.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1218470724,0.0000000000,0.0000000000,0.0000000000,0.0000000000,2.2500000000,
1705698525.221,-10148.9861,-32736.1002,0.64937234,0.0000,25.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,25.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1218470724,0.0000000000,0.0000000000,0.0000000000,0.0000000000,2.2500000000,
1705698525.422,-10148.9956,-32736.0835,0.64937234,0.0000,25.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,25.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1218470724,0.0000000000,0.0000000000,0.0000000000,0.0000000000,2.2500000000,
1705698525.722,-10148.9504,-32736.0725,0.67852927,0.0771,25.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,25.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1218470724,0.0000000000,0.0000000000,0.0000000000,0.0000000000,2.2500000000,
1705698525.920,-10148.9504,-32736.0670,0.67852927,0.0000,25.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,25.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1218470724,0.0000000000,0.0000000000,0.0000000000,0.0000000000,2.2500000000,
1705698527.953,-10148.5237,-32735.9988,-0.39131196,0.1551,25.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,25.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1218470724,0.0000000000,0.0000000000,0.0000000000,0.0000000000,2.2500000000,
1705698528.118,-10148.5191,-32736.0046,-0.39131196,0.0000,25.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,25.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1218470724,0.0000000000,0.0000000000,0.0000000000,0.0000000000,2.2500000000,
1705698528.317,-10148.5097,-32736.0047,-0.39131196,0.0000,25.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,25.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1218470724,0.0000000000,0.0000000000,0.0000000000,0.0000000000,2.2500000000,
1705698528.453,-10148.4645,-32736.0158,-0.22670809,0.3026,25.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,25.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1218470724,0.0000000000,0.0000000000,0.0000000000,0.0000000000,2.2500000000,
1705698528.752,-10148.4012,-32736.0270,-0.47332167,0.1243,25.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,25.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1218470724,0.0000000000,0.0000000000,0.0000000000,0.0000000000,2.2500000000,
1705698528.917,-10148.3965,-32736.0327,-0.47332167,0.0000,25.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,25.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1218470724,0.0000000000,0.0000000000,0.0000000000,0.0000000000,2.2500000000,
