-10131.387,-32709.852,0.19349524
-10131.411,-32709.822,0.159473
-10131.356,-32709.887,0.23071861
-10131.454,-32709.768,0.12416392
-10130.791,-32709.484,0.20730205
-10131.441,-32709.62,-0.011396167
-10131.18,-32709.531,-0.009203327
-10131.732,-32709.557,0.33143103
-10131.501,-32709.6,-0.014464664
-10131.428,-32709.62,-0.01808698
-10131.296,-32709.805,0.48604628
-10131.142,-32709.535,-0.052373964
-10131.365,-32709.63,-0.0013502251
-10131.148,-32709.516,-0.008019939
-10131.342,-32709.63,-2.521328e-06
-10131.431,-32709.697,0.43860292
-10131.094,-32709.486,-0.006984993
-10131.422,-32709.688,0.10805306
-10131.202,-32709.523,-0.026376715
-10131.177,-32709.639,0.06513146
-10130.959,-32709.545,0.21725053
-10131.482,-32709.62,0.004636535
-10131.029,-32709.473,0.16034383
-10131.414,-32709.615,-0.012009625
-10131.518,-32709.553,-0.07464096
-10131.203,-32709.566,-0.056036223
-10130.878,-32709.55,0.076289296
-10131.316,-32709.686,0.06404254
-10130.743,-32709.365,0.13524547
-10131.433,-32709.63,0.0026114893
-10131.039,-32709.268,-0.04734857
-10130.24,-32709.36,0.35416806
-10130.586,-32709.232,0.14803988
-10131.194,-32709.617,0.050598327
-10130.868,-32709.184,-0.047664464
-10131.182,-32709.605,0.03912436
-10131.039,-32709.52,0.14817011
-10131.838,-32709.422,-0.045125872
-10131.023,-32709.27,-0.033177193
-10130.824,-32709.328,0.07861343
-10130.975,-32709.594,0.21389532
-10131.6875,-32709.592,0.08077405
-10131.737,-32709.55,0.3392325
-10131.042,-32709.445,0.13864039
-10131.216,-32709.54,-0.003443324
-10131.007,-32709.236,-0.049549107
-10131.316,-32709.664,0.035894554
-10130.781,-32709.3,0.07657687
-10131.081,-32709.254,-0.067429885
-10131.35,-32709.674,0.048312135
-10131.268,-32709.57,-0.058380224
-10131.182,-32709.623,0.09217911
-10131.4795,-32709.68,0.4031671
-10130.988,-32709.531,0.18654145
-10131.14,-32709.514,-0.06622606
-10131.407,-32709.639,0.005749302
-10131.144,-32709.59,0.09560925
-10131.106,-32709.547,0.10579823
-10131.274,-32709.688,0.050205234
-10130.856,-32709.197,-0.08669668
-10131.248,-32709.57,-0.06810906
-10131.855,-32709.521,0.19737604
-10131.135,-32709.502,-0.07707086
-10131.383,-32709.756,0.4393261
-10131.409,-32709.662,0.041915905
-10131.805,-32709.492,0.29883942
-10130.8125,-32709.186,-0.040599354
-10131.07,-32709.623,0.14920071
-10131.691,-32709.611,0.12651432
-10131.166,-32709.541,-0.0750225
-10131.164,-32709.559,-0.05758543
-10130.925,-32709.586,0.258338
-10131.031,-32709.596,0.06123693
-10131.292,-32709.586,0.019701818
-10131.173,-32709.508,-0.028640531
-10129.421,-32709.664,0.7646769
-10130.991,-32709.486,0.00915834
-10131.38,-32709.828,0.2182005
-10131.789,-32709.504,0.30052733
-10131.375,-32709.584,-0.060183015
-10131.189,-32709.559,-0.06184857
-10131.896,-32709.416,0.13999335
-10131.716,-32709.588,0.09527846
-10131.059,-32709.525,0.13156821
-10131.395,-32709.588,-0.052723113
-10131.273,-32709.809,0.4915095
-10130.872,-32709.324,0.051892582
-10131.055,-32709.482,0.12603542
-10131.064,-32709.57,0.13462156
-10131.044,-32709.613,0.1525427
-10131.083,-32709.65,0.1467609
-10131.8955,-32709.31,0.24700876
-10131.156,-32709.523,-0.009592964
-10131.758,-32709.477,-0.05631957
-10131.114,-32709.488,-0.07942491
-10131.71,-32709.594,0.1359703
-10130.115,-32709.363,0.47621626
-10130.857,-32709.543,0.0787442
-10130.984,-32709.428,0.15575992
-10131.037,-32709.434,0.1486439
-10131.391,-32709.596,-0.04186845
-10131.185,-32709.621,0.0790219
-10131.352,-32709.623,-0.015145437
-10131.151,-32709.604,0.09614378
-10131.013,-32709.588,0.15262072
-10131.487,-32709.66,0.1067297
-10131.371,-32709.64,0.015672736
-10131.554,-32709.553,-0.06778053
-10130.806,-32709.469,0.18738247
-10130.96,-32709.658,0.22340715
-10131.01,-32709.535,0.17671582
-10131.752,-32709.473,-0.05542361
-10131.112,-32709.578,0.10011797
-10129.728,-32709.486,0.61905533
-10131.367,-32709.576,-0.0684009
-10130.849,-32709.477,0.19769013
-10131.387,-32709.877,0.21968497
-10131.326,-32709.639,0.017210871
-10131.875,-32709.309,0.25892985
-10131.823,-32709.45,0.08721217
-10131.057,-32709.467,-0.035292044
-10131.038,-32709.598,0.1618239
-10131.315,-32709.684,0.05118079
-10131.109,-32709.525,-0.04775849
-10131.304,-32709.574,-0.07382025
-10131.1,-32709.65,0.13344865
-10131.245,-32709.63,0.07146513
-10131.134,-32709.473,-0.029431097
-10131.856,-32709.516,0.1889236
-10131.393,-32709.617,-0.012537569
-10131.41,-32709.875,0.24371547
-10131.155,-32709.506,-0.07957864
-10131.517,-32709.617,0.5055307
-10131.348,-32709.605,-0.009980387
-10131.258,-32709.6,0.041221105
-10131.299,-32709.76,0.6047823
-10131.118,-32709.537,0.09176261
-10131.151,-32709.588,0.08046422
-10131.348,-32709.645,0.013996091
-10130.983,-32709.664,0.21942884
-10131.2,-32709.549,-0.075365394
-10130.794,-32709.46,0.1770004
-10131.374,-32709.615,-0.024568645
-10131.899,-32709.281,0.24747506
-10131.346,-32709.59,-0.051892832
-10131.715,-32709.516,0.04142961
-10131.354,-32709.61,-0.02835973
-10131.871,-32709.506,0.1938138
-10131.05,-32709.348,-0.08179922
-10130.85,-32709.53,0.078194484
-10131.707,-32709.596,0.114515886
-10131.151,-32709.549,-0.05959392
-10131.822,-32709.564,0.16693023
-10131.171,-32709.586,-0.041186046
-10131.486,-32709.63,0.5234866
-10131.401,-32709.615,-0.028649697
-10131.072,-32709.521,-0.05296526
-10131.418,-32709.645,0.015676675
-10131.3955,-32709.58,-0.065348774
-10131.231,-32709.54,0.012150006
-10130.839,-32709.174,-0.07275751
-10131.258,-32709.543,0.0071130614
-10131.72,-32709.395,-0.10610629
-10131.087,-32709.613,0.13309713
-10131.417,-32709.79,0.17411658
-10131.845,-32709.422,-0.051013347
-10131.196,-32709.514,-0.026474407
-10130.683,-32709.377,0.15595894
-10131.082,-32709.543,0.027043508
-10131.837,-32709.432,-0.025655424
-10131.804,-32709.465,0.10132601
-10131.283,-32709.527,-0.011104319
-10131.678,-32709.582,0.10985753
-10131.046,-32709.404,-0.048931405
-10131.113,-32709.47,-0.10022732
-10131.05,-32709.48,-0.0057046344
-10131.07,-32709.54,0.10535582
-10130.972,-32709.594,0.16297139
-10131.116,-32709.467,-0.029741768
-10131.056,-32709.283,-0.07997532
-10131.403,-32709.602,-0.038203184
-10131.833,-32709.443,0.09614502
-10132.025,-32709.379,0.22777712
-10131.068,-32709.424,-0.06132149
-10131.394,-32709.64,0.024006208
-10131.641,-32709.64,0.12789178
-10130.719,-32709.219,0.29013637
-10131.1875,-32709.531,-0.08599209
-10131.8545,-32709.523,0.17377354
-10130.784,-32709.486,0.17589918
-10131.467,-32709.57,-0.07625294
-10131.117,-32709.51,-0.008378838
-10131.2705,-32709.56,0.012599341
-10131.29,-32709.69,0.061277308
-10131.466,-32709.67,0.44325307
-10131.73,-32709.568,0.14661305
-10131.142,-32709.58,0.036854412
-10130.912,-32709.326,0.047295123
-10131.617,-32709.596,0.046538834
-10131.214,-32709.633,0.068931766
-10130.168,-32709.365,0.38216922
-10131.728,-32709.5,-0.008162675
