271,20.325,1,5.214,0.32,68.278,0,18.52,71.1,271,1703779142.819,2023/12/28,15-59-02.819,065902.819000,4.84375662593006,1.9297196036623154
271,20.325,2,2.443,5.203,-62.369,0,17.08,51.0,271,1703779142.819,2023/12/28,15-59-02.819,065902.819000,-2.1643826470442153,1.1330034232842703
271,20.325,3,2.449,7.156,-3.109,0,17.11,51.4,271,1703779142.819,2023/12/28,15-59-02.819,065902.819000,-0.13282313645927082,2.4453954719883493
271,20.325,4,2.643,8.133,-61.39,0,17.59,57.4,271,1703779142.819,2023/12/28,15-59-02.819,065902.819000,-2.3202881526972075,1.2655875664895646
271,20.325,5,2.449,-9.758,-10.665,0,17.17,52.1,271,1703779142.819,2023/12/28,15-59-02.819,065902.819000,-0.45322745877802767,2.406696048654589
271,20.325,6,2.644,-5.852,34.16,0,17.32,53.9,271,1703779142.819,2023/12/28,15-59-02.819,065902.819000,1.4846214138714646,2.1878380327332945
271,20.325,7,18.659,-1.297,6.708,0,20.15,103.4,271,1703779142.819,2023/12/28,15-59-02.819,065902.819000,2.1795467577646233,18.5312670082409
271,20.325,8,16.476,-1.297,18.409,0,19.25,84.2,271,1703779142.819,2023/12/28,15-59-02.819,065902.819000,5.203089201465391,15.63286406138025
271,20.325,9,15.892,-1.297,16.038,0,18.82,76.2,271,1703779142.819,2023/12/28,15-59-02.819,065902.819000,4.3905595673366005,15.273462301838082
271,20.325,10,8.177,-1.297,-6.473,0,19.99,99.8,271,1703779142.819,2023/12/28,15-59-02.819,065902.819000,-0.9218340255735638,8.124872370031103
271,20.325,11,5.611,-1.297,-14.268,0,20.55,113.4,271,1703779142.819,2023/12/28,15-59-02.819,065902.819000,-1.3828745684964536,5.437920459863839
271,20.325,12,15.299,-0.969,49.951,0,19.18,82.7,271,1703779142.819,2023/12/28,15-59-02.819,065902.819000,11.711299495695108,9.844026875325538
271,20.325,13,3.04,-0.969,-33.894,0,19.91,97.9,271,1703779142.819,2023/12/28,15-59-02.819,065902.819000,-1.6952808892048203,2.5234148899253395
271,20.325,14,2.635,-0.969,-45.601,0,19.67,92.7,271,1703779142.819,2023/12/28,15-59-02.819,065902.819000,-1.8826676876609698,1.8435800437836423
271,20.325,15,14.701,-0.648,51.711,0,19.53,89.8,271,1703779142.819,2023/12/28,15-59-02.819,065902.819000,11.538746468338132,9.109156434018153
271,20.325,16,14.11,-0.648,55.421,0,19.24,84.0,271,1703779142.819,2023/12/28,15-59-02.819,065902.819000,11.61739003208872,8.00801778484074
271,20.325,17,2.447,-0.648,-57.781,0,19.59,91.0,271,1703779142.819,2023/12/28,15-59-02.819,065902.819000,-2.0702021580577386,1.3046348242987695
271,20.325,18,2.442,5.203,-25.991,0,17.05,50.7,271,1703779142.819,2023/12/28,15-59-02.819,065902.819000,-1.0701575602267752,2.1950231880983573
271,20.325,19,13.708,7.156,19.891,0,17.19,52.4,271,1703779142.819,2023/12/28,15-59-02.819,065902.819000,4.663898143608021,12.89020240748956
271,20.325,20,2.443,7.156,12.747,0,17.03,50.5,271,1703779142.819,2023/12/28,15-59-02.819,065902.819000,0.5390390719291636,2.382789516288366
271,20.325,21,2.639,8.133,10.578,0,17.32,53.9,271,1703779142.819,2023/12/28,15-59-02.819,065902.819000,0.48445156691466534,2.5941525936833254
271,20.325,22,2.443,-9.758,61.96,0,17.04,50.6,271,1703779142.819,2023/12/28,15-59-02.819,065902.819000,2.156239743230003,1.1484246469470303
271,20.325,23,2.645,-5.852,60.633,0,17.23,52.8,271,1703779142.819,2023/12/28,15-59-02.819,065902.819000,2.3051079961609795,1.2971129966331818
271,20.325,24,2.639,-0.969,17.04,0,19.22,83.6,271,1703779142.819,2023/12/28,15-59-02.819,065902.819000,0.7733306073644663,2.5231489792941884
271,20.325,25,6.594,6.18,-0.136,0,17.75,59.6,271,1703779142.819,2023/12/28,15-59-02.819,065902.819000,-0.0156518187816057,6.593981424038805
271,20.325,26,13.711,-4.555,-0.457,0,17.75,59.6,271,1703779142.819,2023/12/28,15-59-02.819,065902.819000,-0.10935989726899381,13.710563861959482
271,20.325,27,11.138,-1.297,-1.769,0,19.73,93.9,271,1703779142.819,2023/12/28,15-59-02.819,065902.819000,-0.34382971934848466,11.13269172860242
271,20.325,28,22.802,-4.875,1.237,0,17.33,54.1,271,1703779142.819,2023/12/28,15-59-02.819,065902.819000,0.4922506172891765,22.796686016387962
