669,50.175,1,4.617,4.227,-20.091,0,17.81,60.4,669,1703779172.669,2023/12/28,15-59-32.669,065932.669000,-1.5859957247471026,4.3360473430399615
669,50.175,2,7.781,-9.758,12.055,0,17.84,60.8,669,1703779172.669,2023/12/28,15-59-32.669,065932.669000,1.6250661231134915,7.609410035969207
669,50.175,3,2.837,-9.758,39.301,0,17.38,54.7,669,1703779172.669,2023/12/28,15-59-32.669,065932.669000,1.7969398520616007,2.1953533128115925
669,50.175,4,2.449,-9.109,-19.764,0,17.07,50.9,669,1703779172.669,2023/12/28,15-59-32.669,065932.669000,-0.8281212207837078,2.3047377819803496
669,50.175,5,2.839,-8.461,33.778,0,17.23,52.9,669,1703779172.669,2023/12/28,15-59-32.669,065932.669000,1.5784172817085669,2.3597711509389505
669,50.175,6,2.836,-4.555,-11.279,0,17.15,51.9,669,1703779172.669,2023/12/28,15-59-32.669,065932.669000,-0.5546839295397406,2.7812266607219107
669,50.175,7,2.443,-4.227,49.279,0,17.27,53.3,669,1703779172.669,2023/12/28,15-59-32.669,065932.669000,1.8515381659433983,1.5937551317736856
669,50.175,8,2.443,-2.602,-9.944,0,17.26,53.2,669,1703779172.669,2023/12/28,15-59-32.669,065932.669000,-0.4218708210343618,2.4062988198392556
669,50.175,9,13.117,-0.969,-24.565,0,19.58,90.8,669,1703779172.669,2023/12/28,15-59-32.669,065932.669000,-5.453068680003758,11.929783358098424
669,50.175,10,12.33,-0.969,4.179,0,19.92,98.1,669,1703779172.669,2023/12/28,15-59-32.669,065932.669000,0.8985198653613662,12.297217654882383
669,50.175,11,8.574,-0.969,5.7,0,19.81,95.8,669,1703779172.669,2023/12/28,15-59-32.669,065932.669000,0.8515675343019609,8.531606456847555
669,50.175,12,7.777,-0.969,-26.874,0,20.15,103.5,669,1703779172.669,2023/12/28,15-59-32.669,065932.669000,-3.5154371378227545,6.937105356704376
669,50.175,13,6.79,-0.969,15.619,0,20.06,101.4,669,1703779172.669,2023/12/28,15-59-32.669,065932.669000,1.8281341858285238,6.5392679558651725
669,50.175,14,4.028,-0.969,34.091,0,19.61,91.5,669,1703779172.669,2023/12/28,15-59-32.669,065932.669000,2.2577299145904366,3.3357817123971794
669,50.175,15,3.431,-0.648,44.17,0,19.7,93.4,669,1703779172.669,2023/12/28,15-59-32.669,065932.669000,2.3906852335316153,2.4609723919974975
669,50.175,16,3.042,-0.648,49.479,0,19.78,95.0,669,1703779172.669,2023/12/28,15-59-32.669,065932.669000,2.312430689099091,1.9764686458713938
669,50.175,17,3.829,7.805,34.274,0,17.4,55.0,669,1703779172.669,2023/12/28,15-59-32.669,065932.669000,2.1563056362385913,3.1641091958283747
669,50.175,18,2.835,-9.758,11.929,0,17.28,53.5,669,1703779172.669,2023/12/28,15-59-32.669,065932.669000,0.5859928751634523,2.7737767304268868
669,50.175,19,2.444,-9.109,10.125,0,16.94,49.4,669,1703779172.669,2023/12/28,15-59-32.669,065932.669000,0.4296461081595624,2.405938532411695
669,50.175,20,2.838,-8.461,16.639,0,17.08,51.1,669,1703779172.669,2023/12/28,15-59-32.669,065932.669000,0.8126346530422918,2.719166953439019
669,50.175,21,2.835,-4.555,14.036,0,17.14,51.8,669,1703779172.669,2023/12/28,15-59-32.669,065932.669000,0.6875768098460042,2.750356909668633
669,50.175,22,2.449,-4.227,-63.68,0,17.08,51.0,669,1703779172.669,2023/12/28,15-59-32.669,065932.669000,-2.1951163694166103,1.0858476526286918
669,50.175,23,2.445,-2.602,53.313,0,17.19,52.3,669,1703779172.669,2023/12/28,15-59-32.669,065932.669000,1.9606729339986468,1.4607486593815981
669,50.175,24,12.33,-0.969,-25.964,0,19.68,92.8,669,1703779172.669,2023/12/28,15-59-32.669,065932.669000,-5.398152065430254,11.085524537814667
669,50.175,25,8.569,-0.969,17.345,0,19.64,92.1,669,1703779172.669,2023/12/28,15-59-32.669,065932.669000,2.5546301229470365,8.179341412053395
669,50.175,26,6.785,-0.969,26.536,0,19.64,92.0,669,1703779172.669,2023/12/28,15-59-32.669,065932.669000,3.0312667956798505,6.070226240710375
669,50.175,27,3.433,-0.648,-16.662,0,19.24,84.0,669,1703779172.669,2023/12/28,15-59-32.669,065932.669000,-0.9843276279444498,3.288858178892068
669,50.175,28,3.831,-4.875,2.337,0,17.45,55.6,669,1703779172.669,2023/12/28,15-59-32.669,065932.669000,0.15621682379010665,3.8278136454071183
669,50.175,29,20.829,2.273,0.623,0,17.66,58.3,669,1703779172.669,2023/12/28,15-59-32.669,065932.669000,0.22647761159124102,20.827768696897127
669,50.175,30,13.118,3.578,2.048,0,17.66,58.3,669,1703779172.669,2023/12/28,15-59-32.669,065932.669000,0.46879445115067847,13.109620732979668
669,50.175,31,22.606,-0.969,-1.862,0,19.33,85.7,669,1703779172.669,2023/12/28,15-59-32.669,065932.669000,-0.7345211747803193,22.594063703632408
669,50.175,32,20.635,-0.969,-0.824,0,19.5,89.2,669,1703779172.669,2023/12/28,15-59-32.669,065932.669000,-0.2967522918168853,20.632866089743846
669,50.175,33,14.307,-0.969,2.159,0,20.33,107.8,669,1703779172.669,2023/12/28,15-59-32.669,065932.669000,0.538983916542259,14.296843894290403
669,50.175,34,14.308,10.086,1.158,0,17.57,57.1,669,1703779172.669,2023/12/28,15-59-32.669,065932.669000,0.2891580525903484,14.305077826444082
