550,41.25,1,1.85,0.32,37.451,0,18.91,77.8,550,1703779163.744,2023/12/28,15-59-23.744,065923.744000,1.1249530351513795,1.4686662890880622
550,41.25,2,2.448,-10.414,52.911,0,17.28,53.4,550,1703779163.744,2023/12/28,15-59-23.744,065923.744000,1.9527689188332924,1.4762782764908025
550,41.25,3,3.235,-6.828,-55.926,0,17.43,55.3,550,1703779163.744,2023/12/28,15-59-23.744,065923.744000,-2.67959792271169,1.8124513710991517
550,41.25,4,2.448,-2.602,-6.966,0,17.25,53.1,550,1703779163.744,2023/12/28,15-59-23.744,065923.744000,-0.2968942557698002,2.4299295876405345
550,41.25,5,16.878,-1.297,-5.046,0,18.6,72.4,550,1703779163.744,2023/12/28,15-59-23.744,065923.744000,-1.4845131135857468,16.81258768945435
550,41.25,6,11.931,-1.297,-11.406,0,20.42,110.2,550,1703779163.744,2023/12/28,15-59-23.744,065923.744000,-2.3594744771095937,11.695368364949793
550,41.25,7,6.595,-1.297,-19.658,0,20.17,104.0,550,1703779163.744,2023/12/28,15-59-23.744,065923.744000,-2.218591198981432,6.210626223804016
550,41.25,8,5.999,-1.297,-15.484,0,20.34,108.2,550,1703779163.744,2023/12/28,15-59-23.744,065923.744000,-1.6015486463804807,5.781266550962414
550,41.25,9,3.631,-1.297,-12.93,0,18.81,76.0,550,1703779163.744,2023/12/28,15-59-23.744,065923.744000,-0.8124742634936973,3.5389329707074664
550,41.25,10,9.561,-0.969,27.759,0,20.03,100.7,550,1703779163.744,2023/12/28,15-59-23.744,065923.744000,4.453069482290969,8.460667419647747
550,41.25,11,8.776,-0.969,28.733,0,20.12,102.9,550,1703779163.744,2023/12/28,15-59-23.744,065923.744000,4.218874348816295,7.695406112019032
550,41.25,12,2.643,-0.969,-9.184,0,18.72,74.5,550,1703779163.744,2023/12/28,15-59-23.744,065923.744000,-0.4218373920390074,2.6091190495409995
550,41.25,13,16.875,-0.32,6.299,0,18.34,68.3,550,1703779163.744,2023/12/28,15-59-23.744,065923.744000,1.8514737537135249,16.773123440173865
550,41.25,14,1.854,0.32,66.136,0,18.83,76.3,550,1703779163.744,2023/12/28,15-59-23.744,065923.744000,1.6954984488583589,0.7500673369230919
550,41.25,15,2.642,7.156,37.31,0,17.23,52.9,550,1703779163.744,2023/12/28,15-59-23.744,065923.744000,1.6013881346555485,2.101361473470098
550,41.25,16,2.445,-10.414,4.399,0,17.14,51.8,550,1703779163.744,2023/12/28,15-59-23.744,065923.744000,0.18753547621008174,2.4377972526776417
550,41.25,17,3.238,-6.828,22.109,0,17.29,53.6,550,1703779163.744,2023/12/28,15-59-23.744,065923.744000,1.2186854035741532,2.9999083131181363
550,41.25,18,2.445,-2.602,48.108,0,16.93,49.3,550,1703779163.744,2023/12/28,15-59-23.744,065923.744000,1.8200697017480987,1.632596484370399
550,41.25,19,16.871,-1.297,9.327,0,18.06,64.0,550,1703779163.744,2023/12/28,15-59-23.744,065923.744000,2.73426353364816,16.647956148685694
550,41.25,20,3.042,-1.297,-15.642,0,18.5,70.8,550,1703779163.744,2023/12/28,15-59-23.744,065923.744000,-0.8202016329130055,2.929340076086564
550,41.25,21,2.641,-0.969,20.794,0,18.64,73.1,550,1703779163.744,2023/12/28,15-59-23.744,065923.744000,0.9375789426333702,2.468972807936631
550,41.25,22,16.872,-0.32,-6.194,0,17.69,58.8,550,1703779163.744,2023/12/28,15-59-23.744,065923.744000,-1.8204086220380278,16.773505788856713
550,41.25,23,3.233,-1.297,7.778,0,19.01,79.6,550,1703779163.744,2023/12/28,15-59-23.744,065923.744000,0.43753851595415544,3.2032560071053697
550,41.25,24,4.024,8.781,-0.89,0,17.17,52.1,550,1703779163.744,2023/12/28,15-59-23.744,065923.744000,-0.06250401005617898,4.02351453939549
550,41.25,25,4.618,9.109,-3.492,0,17.58,57.3,550,1703779163.744,2023/12/28,15-59-23.744,065923.744000,-0.2812785610586996,4.609425817939665
550,41.25,26,19.445,5.852,0.207,0,17.79,60.1,550,1703779163.744,2023/12/28,15-59-23.744,065923.744000,0.07025135669459988,19.44487309670296
550,41.25,27,18.461,6.828,-0.024,0,17.54,56.7,550,1703779163.744,2023/12/28,15-59-23.744,065923.744000,-0.00773292537092011,18.460998380419873
550,41.25,28,8.77,7.484,-1.736,0,17.88,61.4,550,1703779163.744,2023/12/28,15-59-23.744,065923.744000,-0.26568083709599044,8.765974771398785
550,41.25,29,12.73,10.086,-1.301,0,17.91,61.8,550,1703779163.744,2023/12/28,15-59-23.744,065923.744000,-0.28903187956411885,12.726718374058398
550,41.25,30,17.071,-6.828,-2.518,0,17.73,59.3,550,1703779163.744,2023/12/28,15-59-23.744,065923.744000,-0.749984433298755,17.054517417675868
550,41.25,31,9.358,-3.25,3.111,0,17.72,59.1,550,1703779163.744,2023/12/28,15-59-23.744,065923.744000,0.5078635005710177,9.344208830328428
550,41.25,32,17.069,-1.297,-3.411,0,18.64,73.1,550,1703779163.744,2023/12/28,15-59-23.744,065923.744000,-1.0155717165358649,17.038760961072622
