FrameID,SymbolID,UnixTime,Xrange,Yrange,Amplitude,Velocity[m/s]
26,4,1719484662.936,2.015625,8.5390625,86.8,0.0
26,5,1719484662.936,-3.484375,7.6171875,88.3,0.0
26,6,1719484662.936,0.9453125,6.1328125,91.7,0.0
26,8,1719484662.936,-0.078125,2.640625,102.8,0.0
26,13,1719484662.936,1.3515625,3.375,85.4,0.0
26,20,1719484662.936,-5.46875,15.5390625,83.1,0.0
26,21,1719484662.936,-4.2890625,14.890625,88.6,0.0
26,22,1719484662.936,-3.4765625,12.03125,100.7,0.0
26,23,1719484662.936,-2.84375,9.5390625,102.7,0.0
26,24,1719484662.936,-2.546875,9.0078125,103.9,0.0
26,25,1719484662.936,-2.578125,8.3828125,101.6,0.0
26,27,1719484662.936,0.5234375,2.1796875,101.6,0.0
1456,1,1719484663.061,-5.4765625,15.5390625,82.4,0.0
1456,2,1719484663.061,-4.2578125,14.8984375,88.4,0.0
1456,3,1719484663.061,-3.4609375,12.03125,100.7,0.0
1456,4,1719484663.061,-2.84375,9.5390625,102.5,0.0
1456,5,1719484663.061,-2.546875,9.0078125,103.9,0.0
1456,6,1719484663.061,-2.5859375,8.3828125,101.6,0.0
1456,11,1719484663.061,-1.546875,16.40625,80.6,0.0
1456,12,1719484663.061,0.4921875,2.1875,100.5,0.0
1457,1,1719484663.136,-5.21875,15.625,82.3,0.0
1457,2,1719484663.136,-4.265625,14.890625,88.7,0.0
1457,3,1719484663.136,-3.453125,12.0390625,100.5,0.0
1457,4,1719484663.136,-2.8515625,9.5390625,102.5,0.0
1457,5,1719484663.136,-2.5546875,9.0,103.9,0.0
1457,6,1719484663.136,-2.578125,8.3828125,100.9,0.0
1457,13,1719484663.136,-1.6796875,16.390625,80.5,0.0
1457,14,1719484663.136,0.546875,2.171875,99.1,0.0
1458,1,1719484663.211,-5.2265625,15.625,82.5,0.0
1458,2,1719484663.211,-4.3046875,14.8828125,88.7,0.0
1458,3,1719484663.211,-3.46875,12.03125,100.4,0.0
1458,4,1719484663.211,-2.859375,9.53125,102.4,0.0
1458,5,1719484663.211,-2.546875,9.0078125,103.8,0.0
1458,6,1719484663.211,-2.546875,8.3984375,100.5,0.0
1458,8,1719484663.211,0.2109375,2.6328125,98.3,0.0
1458,9,1719484663.211,0.5859375,2.1640625,98.2,0.0
1458,13,1719484663.211,-1.7109375,16.390625,81.2,0.0
1458,14,1719484663.211,-0.59375,2.5703125,90.7,0.0
1459,1,1719484663.287,-5.3515625,15.5859375,82.4,0.0
1459,2,1719484663.287,-4.28125,14.890625,88.5,0.0
1459,3,1719484663.287,-3.4765625,12.03125,100.4,0.0
1459,4,1719484663.287,-2.8515625,9.5390625,102.5,0.0
1459,5,1719484663.287,-2.546875,9.0078125,103.8,0.0
1459,6,1719484663.287,-2.5546875,8.390625,100.8,0.0
1459,8,1719484663.287,-0.4609375,2.796875,99.0,0.0
1459,9,1719484663.287,0.46875,2.1953125,98.1,0.0
1459,14,1719484663.287,-1.6796875,16.390625,81.0,0.0
1460,1,1719484663.362,-5.4765625,15.5390625,83.0,0.0
1460,2,1719484663.362,-4.28125,14.890625,88.5,0.0
1460,3,1719484663.362,-3.4765625,12.03125,100.6,0.0
1460,4,1719484663.362,-2.84375,9.5390625,102.5,0.0
1460,5,1719484663.362,-2.5390625,9.0078125,103.7,0.0
1460,6,1719484663.362,-2.5625,8.390625,101.0,0.0
1460,8,1719484663.362,-0.453125,2.796875,98.9,0.0
1460,21,1719484663.362,-1.6875,16.390625,80.8,0.0
1461,1,1719484663.437,-1.5546875,16.609375,81.7,0.0
1461,2,1719484663.437,-4.2734375,14.890625,88.6,0.0
1461,3,1719484663.437,-3.5,12.0234375,100.8,0.0
1461,4,1719484663.437,-2.84375,9.5390625,102.5,0.0
1461,5,1719484663.437,-2.5390625,9.0078125,103.7,0.0
1461,6,1719484663.437,-2.578125,8.3828125,101.1,0.0
1461,8,1719484663.437,-0.4453125,2.796875,99.0,0.0
1462,1,1719484663.512,-1.625,16.6015625,82.2,0.0
1462,2,1719484663.512,-4.2734375,14.890625,88.7,0.0
1462,3,1719484663.512,-3.4921875,12.0234375,100.7,0.0
1462,4,1719484663.512,-2.8515625,9.5390625,102.4,0.0
1462,5,1719484663.512,-2.5390625,9.0078125,103.6,0.0
1462,6,1719484663.512,-2.578125,8.390625,101.1,0.0
1462,8,1719484663.512,-0.453125,2.796875,99.0,0.0
1463,1,1719484663.586,-1.6484375,16.6015625,82.1,0.0
1463,2,1719484663.586,-4.234375,14.8984375,88.5,0.0
1463,3,1719484663.586,-3.4765625,12.03125,100.7,0.0
1463,4,1719484663.586,-2.8515625,9.5390625,102.4,0.0
1463,5,1719484663.586,-2.5390625,9.0078125,103.7,0.0
1463,6,1719484663.586,-2.5703125,8.390625,100.8,0.0
1463,8,1719484663.586,-0.453125,2.796875,98.9,0.0
1464,1,1719484663.662,-1.6328125,16.6015625,82.0,0.0
1464,2,1719484663.662,-4.2734375,14.890625,88.5,0.0
1464,3,1719484663.662,-3.4765625,12.03125,100.5,0.0
1464,4,1719484663.662,-2.8515625,9.5390625,102.4,0.0
1464,5,1719484663.662,-2.5390625,9.0078125,103.6,0.0
1464,6,1719484663.662,-2.53125,8.3984375,100.1,0.0
1464,8,1719484663.662,-0.453125,2.796875,98.9,0.0
1465,1,1719484663.737,-1.5703125,16.609375,81.5,0.0
1465,2,1719484663.737,-4.2578125,14.8984375,88.7,0.0
1465,3,1719484663.737,-3.4609375,12.0390625,100.6,0.0
1465,4,1719484663.737,-2.84375,9.5390625,102.4,0.0
1465,5,1719484663.737,-2.53125,9.0078125,103.6,0.0
1465,6,1719484663.737,-2.5703125,8.390625,100.6,0.0
1465,8,1719484663.737,-0.453125,2.796875,98.9,0.0
1466,1,1719484663.811,-1.6875,16.59375,82.3,0.0
1466,2,1719484663.811,-4.2890625,14.890625,88.5,0.0
1466,3,1719484663.811,-3.46875,12.03125,100.5,0.0
1466,4,1719484663.811,-2.8515625,9.5390625,102.4,0.0
1466,5,1719484663.811,-2.5390625,9.0078125,103.6,0.0
1466,6,1719484663.811,-2.5859375,8.3828125,100.8,0.0
1466,8,1719484663.811,-0.4609375,2.796875,98.8,0.0
