Nrep,Time[s],No in Nrep,Range[m],Velocity[m/s],Azimuth[deg],Elevation[deg],Amplitude[dB],amplitude,Data No,UNIXTIME,date,time(h-m-s)
1,0.075,1,4.489299E+00,-7.804688E+00,-3.466134E+00,0.000000E+00,1.774517E+01,5.950000E+01,1,1711946438.153,2024-04-01,13-40-38.153
1,0.075,1,1.693097E+00,-2.273438E+00,1.290480E+00,0.000000E+00,1.788875E+01,6.150000E+01,1,1711946438.153,2024-04-01,13-40-38.153
1,0.075,1,2.070062E+00,1.296875E+00,-1.670871E+00,0.000000E+00,1.761928E+01,5.780000E+01,1,1711946438.153,2024-04-01,13-40-38.153
1,0.075,1,3.309255E+00,-7.156250E+00,2.002034E+00,0.000000E+00,1.765669E+01,5.830000E+01,1,1711946438.153,2024-04-01,13-40-38.153
2,0.15,1,2.426860E+00,0.000000E+00,2.884051E+01,0.000000E+00,2.010300E+01,1.024000E+02,2,1711946438.198,2024-04-01,13-40-38.198
2,0.15,1,1.658754E+00,0.000000E+00,-2.058167E+01,0.000000E+00,2.050380E+01,1.123000E+02,2,1711946438.198,2024-04-01,13-40-38.198
2,0.15,1,5.432918E-01,0.000000E+00,-3.998042E+00,0.000000E+00,2.061075E+01,1.151000E+02,2,1711946438.198,2024-04-01,13-40-38.198
2,0.15,1,2.966117E+00,2.601562E+00,2.854425E+01,0.000000E+00,1.760422E+01,5.760000E+01,2,1711946438.198,2024-04-01,13-40-38.198
2,0.15,1,1.341386E+00,8.460938E+00,-7.482584E+00,0.000000E+00,1.758912E+01,5.740000E+01,2,1711946438.198,2024-04-01,13-40-38.198
2,0.15,1,5.569387E-01,-8.460938E+00,1.104740E+00,0.000000E+00,1.745855E+01,5.570000E+01,2,1711946438.198,2024-04-01,13-40-38.198
2,0.15,1,3.424603E+00,-3.578125E+00,-4.592405E+01,0.000000E+00,1.741939E+01,5.520000E+01,2,1711946438.198,2024-04-01,13-40-38.198
2,0.15,1,2.021853E+00,0.000000E+00,1.789949E+01,0.000000E+00,2.010300E+01,1.024000E+02,2,1711946438.198,2024-04-01,13-40-38.198
2,0.15,1,9.633164E-01,0.000000E+00,1.306395E+01,0.000000E+00,2.026942E+01,1.064000E+02,2,1711946438.198,2024-04-01,13-40-38.198
2,0.15,1,2.681520E+00,2.601562E+00,-2.167300E+01,0.000000E+00,1.745855E+01,5.570000E+01,2,1711946438.198,2024-04-01,13-40-38.198
2,0.15,1,2.631456E+00,8.460938E+00,4.800018E+01,0.000000E+00,1.734800E+01,5.430000E+01,2,1711946438.198,2024-04-01,13-40-38.198
2,0.15,1,2.832740E+00,-8.460938E+00,-4.667484E+01,0.000000E+00,1.701568E+01,5.030000E+01,2,1711946438.198,2024-04-01,13-40-38.198
2,0.15,1,1.780633E+00,4.554688E+00,-3.351331E+00,0.000000E+00,1.789581E+01,6.160000E+01,2,1711946438.198,2024-04-01,13-40-38.198
2,0.15,1,1.176034E+00,6.179688E+00,2.446099E+00,0.000000E+00,1.752816E+01,5.660000E+01,2,1711946438.198,2024-04-01,13-40-38.198
2,0.15,1,4.496092E-01,-4.875000E+00,5.535652E-01,0.000000E+00,1.732394E+01,5.400000E+01,2,1711946438.198,2024-04-01,13-40-38.198
2,0.15,1,5.203008E+00,1.625000E+00,-1.491945E+00,0.000000E+00,1.785330E+01,6.100000E+01,2,1711946438.198,2024-04-01,13-40-38.198
2,0.15,1,3.838029E+00,4.226562E+00,-1.093820E+00,0.000000E+00,1.790988E+01,6.180000E+01,2,1711946438.198,2024-04-01,13-40-38.198
2,0.15,1,1.151966E+00,5.531250E+00,-2.582535E-01,0.000000E+00,1.798651E+01,6.290000E+01,2,1711946438.198,2024-04-01,13-40-38.198
2,0.15,1,6.680195E+00,8.781250E+00,-2.896424E+00,0.000000E+00,1.782473E+01,6.060000E+01,2,1711946438.198,2024-04-01,13-40-38.198
2,0.15,1,2.339371E+00,-9.757812E+00,1.308456E+00,0.000000E+00,1.783904E+01,6.080000E+01,2,1711946438.198,2024-04-01,13-40-38.198
2,0.15,1,6.623599E-01,-5.203125E+00,1.434783E-01,0.000000E+00,1.778151E+01,6.000000E+01,2,1711946438.198,2024-04-01,13-40-38.198
2,0.15,1,3.842892E+00,-4.226562E+00,2.878987E+00,0.000000E+00,1.780317E+01,6.030000E+01,2,1711946438.198,2024-04-01,13-40-38.198
2,0.15,1,3.856559E+00,0.000000E+00,-7.523636E-01,0.000000E+00,1.783904E+01,6.080000E+01,2,1711946438.198,2024-04-01,13-40-38.198
3,0.22499999999999998,1,2.437575E+00,0.000000E+00,2.921925E+01,0.000000E+00,2.011147E+01,1.026000E+02,3,1711946438.273,2024-04-01,13-40-38.273
3,0.22499999999999998,1,1.658754E+00,0.000000E+00,-2.058167E+01,0.000000E+00,2.049993E+01,1.122000E+02,3,1711946438.273,2024-04-01,13-40-38.273
3,0.22499999999999998,1,5.432918E-01,0.000000E+00,-3.998042E+00,0.000000E+00,2.060698E+01,1.150000E+02,3,1711946438.273,2024-04-01,13-40-38.273
3,0.22499999999999998,1,3.387095E+00,5.203125E+00,5.138096E+01,0.000000E+00,1.733999E+01,5.420000E+01,3,1711946438.273,2024-04-01,13-40-38.273
3,0.22499999999999998,1,2.049140E+00,5.203125E+00,-1.353586E+01,0.000000E+00,1.763428E+01,5.800000E+01,3,1711946438.273,2024-04-01,13-40-38.273
3,0.22499999999999998,1,2.165233E+00,5.851562E+00,-1.778672E+01,0.000000E+00,1.743510E+01,5.540000E+01,3,1711946438.273,2024-04-01,13-40-38.273
3,0.22499999999999998,1,2.188895E+00,-8.132812E+00,-2.170697E+01,0.000000E+00,1.741939E+01,5.520000E+01,3,1711946438.273,2024-04-01,13-40-38.273
3,0.22499999999999998,1,2.286808E+00,-7.484375E+00,-2.033411E+01,0.000000E+00,1.738781E+01,5.480000E+01,3,1711946438.273,2024-04-01,13-40-38.273
3,0.22499999999999998,1,1.441994E+00,-2.921875E+00,8.681698E+00,0.000000E+00,1.749736E+01,5.620000E+01,3,1711946438.273,2024-04-01,13-40-38.273
3,0.22499999999999998,1,2.028393E+00,0.000000E+00,1.811307E+01,0.000000E+00,2.010300E+01,1.024000E+02,3,1711946438.273,2024-04-01,13-40-38.273
3,0.22499999999999998,1,9.633164E-01,0.000000E+00,1.306395E+01,0.000000E+00,2.026942E+01,1.064000E+02,3,1711946438.273,2024-04-01,13-40-38.273
3,0.22499999999999998,1,3.299429E+00,5.203125E+00,-5.605641E+01,0.000000E+00,1.713491E+01,5.170000E+01,3,1711946438.273,2024-04-01,13-40-38.273
3,0.22499999999999998,1,2.640509E+00,-8.132812E+00,4.547945E+01,0.000000E+00,1.728354E+01,5.350000E+01,3,1711946438.273,2024-04-01,13-40-38.273
3,0.22499999999999998,1,2.515431E+00,-7.484375E+00,2.599988E+01,0.000000E+00,1.713491E+01,5.170000E+01,3,1711946438.273,2024-04-01,13-40-38.273
3,0.22499999999999998,1,2.382492E+00,-2.921875E+00,2.732389E+01,0.000000E+00,1.732394E+01,5.400000E+01,3,1711946438.273,2024-04-01,13-40-38.273
3,0.22499999999999998,1,0.000000E+00,-8.132812E+00,0.000000E+00,0.000000E+00,1.711807E+01,5.150000E+01,3,1711946438.273,2024-04-01,13-40-38.273
3,0.22499999999999998,1,1.745110E+00,-6.179688E+00,6.666660E+00,0.000000E+00,1.768638E+01,5.870000E+01,3,1711946438.273,2024-04-01,13-40-38.273
3,0.22499999999999998,1,4.072254E+00,9.687500E-01,1.054275E+00,0.000000E+00,1.775974E+01,5.970000E+01,3,1711946438.273,2024-04-01,13-40-38.273
3,0.22499999999999998,1,2.194464E+00,9.687500E-01,9.076519E-01,0.000000E+00,1.786751E+01,6.120000E+01,3,1711946438.273,2024-04-01,13-40-38.273
3,0.22499999999999998,1,3.746027E+00,-7.156250E+00,-1.676189E+00,0.000000E+00,1.797960E+01,6.280000E+01,3,1711946438.273,2024-04-01,13-40-38.273
3,0.22499999999999998,1,2.174571E+00,-4.875000E+00,-2.898930E-01,0.000000E+00,1.774517E+01,5.950000E+01,3,1711946438.273,2024-04-01,13-40-38.273
3,0.22499999999999998,1,3.419091E+00,-2.921875E+00,2.604353E+00,0.000000E+00,1.791691E+01,6.190000E+01,3,1711946438.273,2024-04-01,13-40-38.273
3,0.22499999999999998,1,4.806002E+00,-6.484375E-01,1.985916E+00,0.000000E+00,1.776701E+01,5.980000E+01,3,1711946438.273,2024-04-01,13-40-38.273
3,0.22499999999999998,1,4.090946E+00,6.179688E+00,-1.044665E+00,0.000000E+00,1.752048E+01,5.650000E+01,3,1711946438.273,2024-04-01,13-40-38.273
3,0.22499999999999998,1,1.282012E+00,-8.781250E+00,5.148992E-01,0.000000E+00,1.741152E+01,5.510000E+01,3,1711946438.273,2024-04-01,13-40-38.273
4,0.3,1,2.426860E+00,0.000000E+00,2.884051E+01,0.000000E+00,2.010724E+01,1.025000E+02,4,1711946438.348,2024-04-01,13-40-38.348
4,0.3,1,1.658754E+00,0.000000E+00,-2.058167E+01,0.000000E+00,2.050380E+01,1.123000E+02,4,1711946438.348,2024-04-01,13-40-38.348
4,0.3,1,5.432918E-01,0.000000E+00,-3.998042E+00,0.000000E+00,2.060698E+01,1.150000E+02,4,1711946438.348,2024-04-01,13-40-38.348
4,0.3,1,2.596008E+00,1.296875E+00,-3.754792E+01,0.000000E+00,1.741152E+01,5.510000E+01,4,1711946438.348,2024-04-01,13-40-38.348
4,0.3,1,1.781113E+00,1.945312E+00,-1.158822E+01,0.000000E+00,1.750508E+01,5.630000E+01,4,1711946438.348,2024-04-01,13-40-38.348
4,0.3,1,1.825519E+00,2.921875E+00,-1.687430E+01,0.000000E+00,1.739572E+01,5.490000E+01,4,1711946438.348,2024-04-01,13-40-38.348
4,0.3,1,1.938382E+00,3.578125E+00,-1.634166E+01,0.000000E+00,1.760422E+01,5.760000E+01,4,1711946438.348,2024-04-01,13-40-38.348
4,0.3,1,2.813086E+00,3.898438E+00,1.843495E+01,0.000000E+00,1.755112E+01,5.690000E+01,4,1711946438.348,2024-04-01,13-40-38.348
4,0.3,1,1.467420E+00,3.898438E+00,7.750961E+00,0.000000E+00,1.739572E+01,5.490000E+01,4,1711946438.348,2024-04-01,13-40-38.348
4,0.3,1,2.584509E+00,-9.757812E+00,2.811893E+01,0.000000E+00,1.726727E+01,5.330000E+01,4,1711946438.348,2024-04-01,13-40-38.348
4,0.3,1,2.828772E+00,-3.898438E+00,4.845811E+01,0.000000E+00,1.739572E+01,5.490000E+01,4,1711946438.348,2024-04-01,13-40-38.348
4,0.3,1,7.570470E-01,-3.578125E+00,2.743705E+00,0.000000E+00,1.740363E+01,5.500000E+01,4,1711946438.348,2024-04-01,13-40-38.348
4,0.3,1,5.786990E+00,-3.250000E+00,4.800132E+01,0.000000E+00,1.795185E+01,6.240000E+01,4,1711946438.348,2024-04-01,13-40-38.348
4,0.3,1,2.436824E+00,-2.921875E+00,-4.137525E+01,0.000000E+00,1.723456E+01,5.290000E+01,4,1711946438.348,2024-04-01,13-40-38.348
4,0.3,1,2.028393E+00,0.000000E+00,1.811307E+01,0.000000E+00,2.010724E+01,1.025000E+02,4,1711946438.348,2024-04-01,13-40-38.348
4,0.3,1,9.633164E-01,0.000000E+00,1.306395E+01,0.000000E+00,2.026942E+01,1.064000E+02,4,1711946438.348,2024-04-01,13-40-38.348
4,0.3,1,2.596008E+00,1.296875E+00,5.245208E+01,0.000000E+00,1.698970E+01,5.000000E+01,4,1711946438.348,2024-04-01,13-40-38.348
4,0.3,1,2.801541E+00,1.945312E+00,3.895591E+01,0.000000E+00,1.717671E+01,5.220000E+01,4,1711946438.348,2024-04-01,13-40-38.348
4,0.3,1,1.275616E+00,2.921875E+00,7.897089E+00,0.000000E+00,1.721811E+01,5.270000E+01,4,1711946438.348,2024-04-01,13-40-38.348
4,0.3,1,2.367175E+00,3.578125E+00,2.671663E+01,0.000000E+00,1.710117E+01,5.130000E+01,4,1711946438.348,2024-04-01,13-40-38.348
4,0.3,1,1.847652E+00,3.898438E+00,-1.258021E+01,0.000000E+00,1.737193E+01,5.460000E+01,4,1711946438.348,2024-04-01,13-40-38.348
4,0.3,1,1.826689E+00,-9.757812E+00,1.223797E+01,0.000000E+00,1.719331E+01,5.240000E+01,4,1711946438.348,2024-04-01,13-40-38.348
4,0.3,1,2.799100E+00,-3.898438E+00,-3.851188E+01,0.000000E+00,1.732394E+01,5.400000E+01,4,1711946438.348,2024-04-01,13-40-38.348
4,0.3,1,2.043831E+00,-3.578125E+00,-6.785876E+01,0.000000E+00,1.714330E+01,5.180000E+01,4,1711946438.348,2024-04-01,13-40-38.348
4,0.3,1,1.032669E+00,-2.921875E+00,-5.128191E+00,0.000000E+00,1.687529E+01,4.870000E+01,4,1711946438.348,2024-04-01,13-40-38.348
4,0.3,1,8.716454E-01,4.554688E+00,-2.355311E+00,0.000000E+00,1.751279E+01,5.640000E+01,4,1711946438.348,2024-04-01,13-40-38.348
4,0.3,1,2.362116E+00,-1.296875E+00,-7.581834E+00,0.000000E+00,1.778874E+01,6.010000E+01,4,1711946438.348,2024-04-01,13-40-38.348
4,0.3,1,1.614751E+00,2.921875E+00,-3.862578E-01,0.000000E+00,1.769377E+01,5.880000E+01,4,1711946438.348,2024-04-01,13-40-38.348
4,0.3,1,1.474018E+00,3.250000E+00,9.302222E-01,0.000000E+00,1.788168E+01,6.140000E+01,4,1711946438.348,2024-04-01,13-40-38.348
4,0.3,1,2.909776E+00,-4.875000E+00,7.434156E-01,0.000000E+00,1.789581E+01,6.160000E+01,4,1711946438.348,2024-04-01,13-40-38.348
4,0.3,1,3.305343E-01,-4.875000E+00,-6.401760E-02,0.000000E+00,1.793790E+01,6.220000E+01,4,1711946438.348,2024-04-01,13-40-38.348
4,0.3,1,4.828479E+00,-3.578125E+00,1.511917E+00,0.000000E+00,1.778151E+01,6.000000E+01,4,1711946438.348,2024-04-01,13-40-38.348
4,0.3,1,2.336447E+00,-2.601562E+00,-5.124709E-01,0.000000E+00,1.783189E+01,6.070000E+01,4,1711946438.348,2024-04-01,13-40-38.348
4,0.3,1,0.000000E+00,-2.601562E+00,0.000000E+00,0.000000E+00,1.804821E+01,6.380000E+01,4,1711946438.348,2024-04-01,13-40-38.348
4,0.3,1,2.658891E+00,0.000000E+00,-1.077230E+00,0.000000E+00,1.843233E+01,6.970000E+01,4,1711946438.348,2024-04-01,13-40-38.348
4,0.3,1,1.831727E+00,-2.921875E+00,-6.753610E-01,0.000000E+00,1.773055E+01,5.930000E+01,4,1711946438.348,2024-04-01,13-40-38.348
5,0.375,1,2.437575E+00,0.000000E+00,2.921925E+01,0.000000E+00,2.011570E+01,1.027000E+02,5,1711946438.423,2024-04-01,13-40-38.423
5,0.375,1,1.658754E+00,0.000000E+00,-2.058167E+01,0.000000E+00,2.049993E+01,1.122000E+02,5,1711946438.423,2024-04-01,13-40-38.423
5,0.375,1,5.432918E-01,0.000000E+00,-3.998042E+00,0.000000E+00,2.060698E+01,1.150000E+02,5,1711946438.423,2024-04-01,13-40-38.423
5,0.375,1,2.214262E+00,7.484375E+00,6.236948E+01,0.000000E+00,1.770115E+01,5.890000E+01,5,1711946438.423,2024-04-01,13-40-38.423
5,0.375,1,2.627696E+00,8.460938E+00,2.952963E+01,0.000000E+00,1.747412E+01,5.590000E+01,5,1711946438.423,2024-04-01,13-40-38.423
5,0.375,1,3.054598E+00,-9.109375E+00,2.621498E+01,0.000000E+00,1.757396E+01,5.720000E+01,5,1711946438.423,2024-04-01,13-40-38.423
5,0.375,1,2.590595E+00,-9.109375E+00,2.333404E+01,0.000000E+00,1.770852E+01,5.900000E+01,5,1711946438.423,2024-04-01,13-40-38.423
5,0.375,1,3.496511E+00,-7.804688E+00,6.542704E+01,0.000000E+00,1.767156E+01,5.850000E+01,5,1711946438.423,2024-04-01,13-40-38.423
5,0.375,1,3.506568E+00,-7.804688E+00,-3.447677E+01,0.000000E+00,1.742725E+01,5.530000E+01,5,1711946438.423,2024-04-01,13-40-38.423
5,0.375,1,2.406047E+00,-3.578125E+00,-5.214108E+01,0.000000E+00,1.736397E+01,5.450000E+01,5,1711946438.423,2024-04-01,13-40-38.423
5,0.375,1,2.248127E+00,-1.945312E+00,-1.657233E+01,0.000000E+00,1.760422E+01,5.760000E+01,5,1711946438.423,2024-04-01,13-40-38.423
5,0.375,1,2.018711E+00,0.000000E+00,1.795168E+01,0.000000E+00,2.010724E+01,1.025000E+02,5,1711946438.423,2024-04-01,13-40-38.423
5,0.375,1,9.633164E-01,0.000000E+00,1.306395E+01,0.000000E+00,2.026533E+01,1.063000E+02,5,1711946438.423,2024-04-01,13-40-38.423
5,0.375,1,1.645899E+00,7.484375E+00,-1.350286E+01,0.000000E+00,1.754348E+01,5.680000E+01,5,1711946438.423,2024-04-01,13-40-38.423
5,0.375,1,1.768871E+00,8.460938E+00,1.143368E+01,0.000000E+00,1.739572E+01,5.490000E+01,5,1711946438.423,2024-04-01,13-40-38.423
5,0.375,1,3.374132E+00,-9.109375E+00,5.239959E+01,0.000000E+00,1.734800E+01,5.430000E+01,5,1711946438.423,2024-04-01,13-40-38.423
5,0.375,1,1.787919E+00,-3.578125E+00,-1.612123E+01,0.000000E+00,1.729974E+01,5.370000E+01,5,1711946438.423,2024-04-01,13-40-38.423
5,0.375,1,1.819558E+00,-1.945312E+00,1.052907E+01,0.000000E+00,1.721811E+01,5.270000E+01,5,1711946438.423,2024-04-01,13-40-38.423
5,0.375,1,2.112989E+00,3.898438E+00,-4.727988E+00,0.000000E+00,1.791691E+01,6.190000E+01,5,1711946438.423,2024-04-01,13-40-38.423
5,0.375,1,1.487579E+00,6.828125E+00,-6.095862E+00,0.000000E+00,1.759668E+01,5.750000E+01,5,1711946438.423,2024-04-01,13-40-38.423
5,0.375,1,5.139651E-01,-5.203125E+00,-4.236210E-01,0.000000E+00,1.772322E+01,5.920000E+01,5,1711946438.423,2024-04-01,13-40-38.423
5,0.375,1,1.059624E+00,1.008594E+01,2.744956E+00,0.000000E+00,1.737193E+01,5.460000E+01,5,1711946438.423,2024-04-01,13-40-38.423
5,0.375,1,1.819893E+00,-6.484375E-01,-3.040880E-01,0.000000E+00,1.787460E+01,6.130000E+01,5,1711946438.423,2024-04-01,13-40-38.423
5,0.375,1,1.646344E+00,0.000000E+00,-1.264407E-01,0.000000E+00,1.882525E+01,7.630000E+01,5,1711946438.423,2024-04-01,13-40-38.423
5,0.375,1,3.679712E+00,-6.828125E+00,7.458433E-01,0.000000E+00,1.758155E+01,5.730000E+01,5,1711946438.423,2024-04-01,13-40-38.423
6,0.44999999999999996,1,2.448144E+00,0.000000E+00,2.959775E+01,0.000000E+00,2.011570E+01,1.027000E+02,6,1711946438.513,2024-04-01,13-40-38.513
6,0.44999999999999996,1,1.658754E+00,0.000000E+00,-2.058167E+01,0.000000E+00,2.049606E+01,1.121000E+02,6,1711946438.513,2024-04-01,13-40-38.513
6,0.44999999999999996,1,5.432918E-01,0.000000E+00,-3.998042E+00,0.000000E+00,2.060698E+01,1.150000E+02,6,1711946438.513,2024-04-01,13-40-38.513
6,0.44999999999999996,1,2.353807E+00,-8.460938E+00,1.843495E+01,0.000000E+00,1.772322E+01,5.920000E+01,6,1711946438.513,2024-04-01,13-40-38.513
6,0.44999999999999996,1,2.825016E+00,-3.578125E+00,6.007236E+01,0.000000E+00,1.748963E+01,5.610000E+01,6,1711946438.513,2024-04-01,13-40-38.513
6,0.44999999999999996,1,1.371533E+00,-3.578125E+00,-7.818585E+00,0.000000E+00,1.763428E+01,5.800000E+01,6,1711946438.513,2024-04-01,13-40-38.513
6,0.44999999999999996,1,2.021853E+00,0.000000E+00,1.789949E+01,0.000000E+00,2.010300E+01,1.024000E+02,6,1711946438.513,2024-04-01,13-40-38.513
6,0.44999999999999996,1,9.633164E-01,0.000000E+00,1.306395E+01,0.000000E+00,2.026533E+01,1.063000E+02,6,1711946438.513,2024-04-01,13-40-38.513
6,0.44999999999999996,1,2.825016E+00,-8.460938E+00,-2.992764E+01,0.000000E+00,1.736397E+01,5.450000E+01,6,1711946438.513,2024-04-01,13-40-38.513
6,0.44999999999999996,1,2.318352E+00,-3.578125E+00,-1.782891E+01,0.000000E+00,1.734800E+01,5.430000E+01,6,1711946438.513,2024-04-01,13-40-38.513
6,0.44999999999999996,1,2.628764E+00,-3.578125E+00,4.104245E+01,0.000000E+00,1.735599E+01,5.440000E+01,6,1711946438.513,2024-04-01,13-40-38.513
6,0.44999999999999996,1,2.143930E+00,1.945312E+00,6.798548E+00,0.000000E+00,1.775246E+01,5.960000E+01,6,1711946438.513,2024-04-01,13-40-38.513
6,0.44999999999999996,1,1.870829E+00,5.203125E+00,-6.241914E+00,0.000000E+00,1.761176E+01,5.770000E+01,6,1711946438.513,2024-04-01,13-40-38.513
6,0.44999999999999996,1,8.253195E-01,-6.507812E+00,-1.478273E+00,0.000000E+00,1.758155E+01,5.730000E+01,6,1711946438.513,2024-04-01,13-40-38.513
6,0.44999999999999996,1,2.490215E+00,-4.875000E+00,4.511385E-01,0.000000E+00,1.776701E+01,5.980000E+01,6,1711946438.513,2024-04-01,13-40-38.513
6,0.44999999999999996,1,3.300945E+00,-2.921875E+00,1.871066E+00,0.000000E+00,1.771587E+01,5.910000E+01,6,1711946438.513,2024-04-01,13-40-38.513
6,0.44999999999999996,1,4.883556E+00,-4.875000E+00,-1.923389E+00,0.000000E+00,1.757396E+01,5.720000E+01,6,1711946438.513,2024-04-01,13-40-38.513
7,0.525,1,2.437575E+00,0.000000E+00,2.921925E+01,0.000000E+00,2.011147E+01,1.026000E+02,7,1711946438.573,2024-04-01,13-40-38.573
7,0.525,1,1.653078E+00,0.000000E+00,-2.030038E+01,0.000000E+00,2.049993E+01,1.122000E+02,7,1711946438.573,2024-04-01,13-40-38.573
7,0.525,1,5.432918E-01,0.000000E+00,-3.998042E+00,0.000000E+00,2.060698E+01,1.150000E+02,7,1711946438.573,2024-04-01,13-40-38.573
7,0.525,1,2.519068E+00,2.273438E+00,2.174666E+01,0.000000E+00,1.751279E+01,5.640000E+01,7,1711946438.573,2024-04-01,13-40-38.573
7,0.525,1,1.561719E+00,2.273438E+00,1.021397E+01,0.000000E+00,1.727541E+01,5.340000E+01,7,1711946438.573,2024-04-01,13-40-38.573
7,0.525,1,1.486959E+01,9.437500E+00,-2.022965E+01,0.000000E+00,1.783904E+01,6.080000E+01,7,1711946438.573,2024-04-01,13-40-38.573
7,0.525,1,2.298708E+00,9.437500E+00,-2.466853E+01,0.000000E+00,1.742725E+01,5.530000E+01,7,1711946438.573,2024-04-01,13-40-38.573
7,0.525,1,3.470544E+00,-6.179688E+00,-3.297220E+01,0.000000E+00,1.741152E+01,5.510000E+01,7,1711946438.573,2024-04-01,13-40-38.573
7,0.525,1,2.938165E+00,-6.179688E+00,3.462993E+01,0.000000E+00,1.749736E+01,5.620000E+01,7,1711946438.573,2024-04-01,13-40-38.573
7,0.525,1,2.273236E+00,-6.179688E+00,-2.391086E+01,0.000000E+00,1.731589E+01,5.390000E+01,7,1711946438.573,2024-04-01,13-40-38.573
7,0.525,1,6.093750E-01,-4.875000E+00,1.525267E+00,0.000000E+00,1.741939E+01,5.520000E+01,7,1711946438.573,2024-04-01,13-40-38.573
7,0.525,1,9.513303E-01,-4.226562E+00,3.735077E+00,0.000000E+00,1.733197E+01,5.410000E+01,7,1711946438.573,2024-04-01,13-40-38.573
7,0.525,1,2.833903E+00,-3.898438E+00,4.533506E+01,0.000000E+00,1.736397E+01,5.450000E+01,7,1711946438.573,2024-04-01,13-40-38.573
7,0.525,1,2.028393E+00,0.000000E+00,1.811307E+01,0.000000E+00,2.010300E+01,1.024000E+02,7,1711946438.573,2024-04-01,13-40-38.573
7,0.525,1,9.633164E-01,0.000000E+00,1.306395E+01,0.000000E+00,2.026942E+01,1.064000E+02,7,1711946438.573,2024-04-01,13-40-38.573
7,0.525,1,2.607644E+00,2.273438E+00,-3.863333E+01,0.000000E+00,1.723456E+01,5.290000E+01,7,1711946438.573,2024-04-01,13-40-38.573
7,0.525,1,9.385697E+00,9.437500E+00,7.488899E+00,0.000000E+00,1.779596E+01,6.020000E+01,7,1711946438.573,2024-04-01,13-40-38.573
7,0.525,1,2.575211E+00,9.437500E+00,-5.391028E+01,0.000000E+00,1.707570E+01,5.100000E+01,7,1711946438.573,2024-04-01,13-40-38.573
7,0.525,1,2.803501E+00,-6.179688E+00,1.831794E+01,0.000000E+00,1.732394E+01,5.400000E+01,7,1711946438.573,2024-04-01,13-40-38.573
7,0.525,1,3.002928E+00,-6.179688E+00,-5.136318E+01,0.000000E+00,1.703291E+01,5.050000E+01,7,1711946438.573,2024-04-01,13-40-38.573
7,0.525,1,6.736894E-01,-6.179688E+00,-1.863998E+00,0.000000E+00,1.716003E+01,5.200000E+01,7,1711946438.573,2024-04-01,13-40-38.573
7,0.525,1,2.530382E+00,-4.875000E+00,3.340782E+01,0.000000E+00,1.732394E+01,5.400000E+01,7,1711946438.573,2024-04-01,13-40-38.573
7,0.525,1,2.335611E+00,-4.226562E+00,-6.419379E+01,0.000000E+00,1.709270E+01,5.120000E+01,7,1711946438.573,2024-04-01,13-40-38.573
