Nrep,Time[s],No in Nrep,Range[m],Velocity[m/s],Azimuth[deg],Elevation[deg],Amplitude[dB],amplitude,Data No,UNIXTIME,date,time(h-m-s)
1,0.075,1,6.991,0.0,60.914,0,20.02,100.4,1,1711991554.704,2024/04/01,17-12-34.704
