FrameID,SymbolID,UnixTime,Xrange,Yrange,Amplitude,Velocity[m/s]
1,1,1708923824.429,-0.7578125,11.3203125,1.027000E+02,0.000000E+00
1,2,1708923824.429,-0.1484375,1.84375,9.500000E+01,0.000000E+00
2,1,1708923824.490,-0.7578125,11.3203125,1.027000E+02,0.000000E+00
2,2,1708923824.490,-0.1484375,1.84375,9.500000E+01,0.000000E+00
3,1,1708923824.565,-0.7578125,11.3203125,1.026000E+02,0.000000E+00
3,2,1708923824.565,-0.1484375,1.84375,9.500000E+01,0.000000E+00
4,1,1708923824.640,-0.7578125,11.3203125,1.027000E+02,0.000000E+00
4,2,1708923824.640,-0.1484375,1.84375,9.500000E+01,0.000000E+00
5,1,1708923824.715,-0.7578125,11.3203125,1.026000E+02,0.000000E+00
5,2,1708923824.715,-0.1484375,1.84375,9.490000E+01,0.000000E+00
6,1,1708923824.790,-0.7578125,11.3203125,1.026000E+02,0.000000E+00
6,2,1708923824.790,-0.1484375,1.84375,9.490000E+01,0.000000E+00
7,1,1708923824.865,-0.7578125,11.3203125,1.026000E+02,0.000000E+00
7,2,1708923824.865,-0.1484375,1.84375,9.490000E+01,0.000000E+00
8,1,1708923824.940,-0.7578125,11.3203125,1.026000E+02,0.000000E+00
8,2,1708923824.940,-0.1484375,1.84375,9.490000E+01,0.000000E+00
9,1,1708923825.015,-0.75,11.3203125,1.026000E+02,0.000000E+00
9,2,1708923825.015,-0.1484375,1.84375,9.500000E+01,0.000000E+00
10,1,1708923825.090,-0.7578125,11.3203125,1.026000E+02,0.000000E+00
10,2,1708923825.090,-0.1484375,1.84375,9.500000E+01,0.000000E+00
11,1,1708923825.165,-0.7578125,11.3203125,1.026000E+02,0.000000E+00
11,2,1708923825.165,-0.1484375,1.84375,9.500000E+01,0.000000E+00
12,1,1708923825.240,-0.75,11.3203125,1.026000E+02,0.000000E+00
12,2,1708923825.240,-0.1484375,1.84375,9.490000E+01,0.000000E+00
13,1,1708923825.315,-0.7578125,11.3203125,1.026000E+02,0.000000E+00
13,2,1708923825.315,-0.1484375,1.84375,9.480000E+01,0.000000E+00
14,1,1708923825.390,-0.7578125,11.3203125,1.026000E+02,0.000000E+00
14,2,1708923825.390,-0.1484375,1.84375,9.500000E+01,0.000000E+00
15,1,1708923825.465,-0.75,11.3203125,1.026000E+02,0.000000E+00
15,2,1708923825.465,-0.1484375,1.84375,9.500000E+01,0.000000E+00
16,1,1708923825.540,-0.75,11.3203125,1.026000E+02,0.000000E+00
16,2,1708923825.540,-0.1484375,1.84375,9.490000E+01,0.000000E+00
17,1,1708923825.615,-0.7578125,11.3203125,1.026000E+02,0.000000E+00
17,2,1708923825.615,-0.1484375,1.84375,9.490000E+01,0.000000E+00
18,1,1708923825.690,-0.7578125,11.3203125,1.026000E+02,0.000000E+00
18,2,1708923825.690,-0.1484375,1.84375,9.490000E+01,0.000000E+00
19,1,1708923825.765,-0.7578125,11.3203125,1.026000E+02,0.000000E+00
19,2,1708923825.765,-0.1484375,1.84375,9.490000E+01,0.000000E+00
20,1,1708923825.840,-0.7578125,11.3203125,1.026000E+02,0.000000E+00
20,2,1708923825.840,-0.1484375,1.84375,9.500000E+01,0.000000E+00
21,1,1708923825.915,-0.7578125,11.3203125,1.026000E+02,0.000000E+00
21,2,1708923825.915,-0.1484375,1.84375,9.490000E+01,0.000000E+00
22,1,1708923825.990,-0.7578125,11.3203125,1.026000E+02,0.000000E+00
22,2,1708923825.990,-0.1484375,1.84375,9.490000E+01,0.000000E+00
23,1,1708923826.065,-0.7578125,11.3203125,1.026000E+02,0.000000E+00
23,2,1708923826.065,-0.1484375,1.84375,9.490000E+01,0.000000E+00
24,1,1708923826.140,-0.75,11.3203125,1.026000E+02,0.000000E+00
24,2,1708923826.140,-0.1484375,1.84375,9.500000E+01,0.000000E+00
25,1,1708923826.215,-0.75,11.3203125,1.026000E+02,0.000000E+00
25,2,1708923826.215,-0.1484375,1.84375,9.490000E+01,0.000000E+00
26,1,1708923826.290,-0.7578125,11.3203125,1.026000E+02,0.000000E+00
26,2,1708923826.290,-0.1484375,1.84375,9.490000E+01,0.000000E+00
27,1,1708923826.365,-0.7578125,11.3203125,1.026000E+02,0.000000E+00
27,2,1708923826.365,-0.1484375,1.84375,9.490000E+01,0.000000E+00
28,1,1708923826.440,-0.7578125,11.3203125,1.026000E+02,0.000000E+00
28,2,1708923826.440,-0.1484375,1.84375,9.490000E+01,0.000000E+00
29,1,1708923826.515,-0.7578125,11.3203125,1.026000E+02,0.000000E+00
29,2,1708923826.515,-0.1484375,1.84375,9.500000E+01,0.000000E+00
30,1,1708923826.590,-0.7578125,11.3203125,1.026000E+02,0.000000E+00
30,2,1708923826.590,-0.1484375,1.84375,9.500000E+01,0.000000E+00
31,1,1708923826.665,-0.7578125,11.3203125,1.026000E+02,0.000000E+00
31,2,1708923826.665,-0.1484375,1.84375,9.490000E+01,0.000000E+00
32,1,1708923826.740,-0.7578125,11.3203125,1.026000E+02,0.000000E+00
32,2,1708923826.740,-0.1484375,1.84375,9.490000E+01,0.000000E+00
33,1,1708923826.815,-0.7578125,11.3203125,1.026000E+02,0.000000E+00
33,2,1708923826.815,-0.1484375,1.84375,9.490000E+01,0.000000E+00
34,1,1708923826.890,-0.7578125,11.3203125,1.026000E+02,0.000000E+00
34,2,1708923826.890,-0.1484375,1.84375,9.490000E+01,0.000000E+00
35,1,1708923826.966,-0.7578125,11.3203125,1.026000E+02,0.000000E+00
35,2,1708923826.966,-0.1484375,1.84375,9.500000E+01,0.000000E+00
36,1,1708923827.041,-0.75,11.3203125,1.026000E+02,0.000000E+00
36,2,1708923827.041,-0.1484375,1.84375,9.490000E+01,0.000000E+00
37,1,1708923827.116,-0.7578125,11.3203125,1.026000E+02,0.000000E+00
37,2,1708923827.116,-0.1484375,1.84375,9.490000E+01,0.000000E+00
38,1,1708923827.190,-0.7578125,11.3203125,1.026000E+02,0.000000E+00
38,2,1708923827.190,-0.1484375,1.84375,9.490000E+01,0.000000E+00
39,1,1708923827.266,-0.7578125,11.3203125,1.026000E+02,0.000000E+00
39,2,1708923827.266,-0.1484375,1.84375,9.480000E+01,0.000000E+00
40,1,1708923827.340,-0.7578125,11.3203125,1.026000E+02,0.000000E+00
40,2,1708923827.340,-0.1484375,1.84375,9.490000E+01,0.000000E+00
41,1,1708923827.415,-0.7578125,11.3203125,1.026000E+02,0.000000E+00
