-10160.82559637428,-32769.296423077096,86.2,1735635404.002,-1.484375,3.953125,-0.3203125
-10162.306168790285,-32769.68647897338,101.1,1735635404.002,-0.84375,5.34375,-0.6484375
-10161.310040409757,-32766.78002296128,99.2,1735635404.002,0.765625,2.7265625,-0.3203125
-10160.731380938165,-32768.89481447756,80.5,1735635404.002,-1.234375,3.625,-0.3203125
-10162.235071317138,-32769.56269976742,99.7,1735635404.076,-0.828125,5.140625,-0.6484375
-10161.377581748497,-32766.708772713704,55.0,1735635404.076,0.875,2.6953125,5.203125
-10161.335363600789,-32766.82486068494,99.3,1735635404.076,0.7578125,2.734375,-0.3203125
-10160.970355012096,-32768.81884178433,82.9,1735635404.076,-1.03125,3.6875,-0.3203125
-10161.85088381536,-32768.05750908939,54.8,1735635404.167,0.4609375,3.796875,-10.08594
-10162.610256655224,-32769.31765380588,60.9,1735635404.167,0.0546875,5.2109375,3.898438
-10163.173144560204,-32772.45347343174,94.2,1735635404.167,-1.859375,7.7578125,-0.6484375
-10160.559805134562,-32769.630632543696,95.9,1735635404.167,-1.5703125,3.921875,-0.6484375
-10160.949323836829,-32768.94744558622,82.3,1735635404.167,-0.8046875,3.7421875,-0.3203125
-10161.562210810536,-32769.2289852406,85.8,1735635404.227,-0.59375,4.3828125,-0.3203125
-10161.098467284915,-32768.04090744159,55.2,1735635404.227,-0.0390625,3.234375,8.132812
-10163.029658716834,-32772.30948519079,93.3,1735635404.227,-1.8515625,7.5546875,-0.6484375
-10160.606238888842,-32768.93792875753,90.5,1735635404.227,-1.03125,3.484375,-0.6484375
-10162.017134030382,-32769.875643523126,99.9,1735635404.227,-0.7578125,5.15625,-0.6484375
-10161.326497134463,-32768.77684748845,56.1,1735635404.302,0.046875,3.828125,5.203125
-10161.315540698191,-32766.666040202625,54.8,1735635404.302,1.421875,2.2265625,10.08594
-10162.078528668377,-32768.55879539253,93.2,1735635404.302,0.7578125,4.15625,-0.3203125
-10161.156353246786,-32767.81776325785,56.7,1735635404.302,0.546875,2.9921875,-5.53125
-10161.827595613437,-32770.37966678859,62.7,1735635404.302,-0.625,5.3671875,-2.921875
