6060,1,1737353154.224,-8.9296875,6.3359375,9.480000E+01,0.000000E+00,060554.224000
6060,2,1737353154.224,2.34375,8.0390625,7.600000E+01,0.000000E+00,060554.224000
6060,3,1737353154.224,-6.484375,4.3046875,8.190000E+01,0.000000E+00,060554.224000
6060,4,1737353154.224,-3.5546875,2.625,8.690000E+01,0.000000E+00,060554.224000
6060,5,1737353154.224,2.625,1.5234375,5.640000E+01,-7.156250E+00,060554.224000
6060,6,1737353154.224,1.40625,4.1953125,7.970000E+01,-9.687500E-01,060554.224000
6060,7,1737353154.224,1.59375,3.484375,7.060000E+01,-9.687500E-01,060554.224000
6060,8,1737353154.224,1.703125,17.1875,8.740000E+01,-6.484375E-01,060554.224000
6060,9,1737353154.224,3.1171875,15.578125,8.590000E+01,-6.484375E-01,060554.224000
6060,10,1737353154.224,7.6953125,12.984375,8.420000E+01,-3.203125E-01,060554.224000
6060,11,1737353154.224,-5.421875,11.0703125,8.770000E+01,-3.203125E-01,060554.224000
6060,12,1737353154.224,-4.6640625,7.4296875,8.370000E+01,-3.203125E-01,060554.224000
6060,13,1737353154.224,0.65625,8.3515625,7.400000E+01,0.000000E+00,060554.224000
6060,14,1737353154.224,-0.7890625,2.3125,5.150000E+01,-1.041406E+01,060554.224000
6060,15,1737353154.224,3.3046875,1.9375,6.680000E+01,-9.687500E-01,060554.224000
6060,16,1737353154.224,4.875,16.9765625,7.550000E+01,-6.484375E-01,060554.224000
6060,17,1737353154.224,-0.3359375,3.21875,5.210000E+01,3.898438E+00,060554.224000
6060,18,1737353154.224,0.640625,4.375,5.850000E+01,7.804688E+00,060554.224000
6060,19,1737353154.224,-0.390625,3.015625,5.200000E+01,9.437500E+00,060554.224000
6060,20,1737353154.224,0.0,4.0234375,5.360000E+01,-7.156250E+00,060554.224000
6060,21,1737353154.224,0.015625,3.828125,5.400000E+01,-3.898438E+00,060554.224000
6060,22,1737353154.224,0.515625,5.1875,7.960000E+01,-6.484375E-01,060554.224000
6060,23,1737353154.224,-0.6015625,4.3828125,5.490000E+01,7.804688E+00,060554.224000
6060,24,1737353154.224,0.0390625,3.234375,5.100000E+01,-3.898438E+00,060554.224000
6060,25,1737353154.224,-0.3984375,5.1953125,7.580000E+01,-6.484375E-01,060554.224000
6060,26,1737353154.224,-0.8515625,17.640625,5.780000E+01,9.687500E-01,060554.224000
6060,27,1737353154.224,-0.2890625,12.5234375,5.980000E+01,2.273438E+00,060554.224000
6060,28,1737353154.224,0.21875,17.6640625,5.760000E+01,-7.484375E+00,060554.224000
6060,29,1737353154.224,0.0703125,8.1796875,5.790000E+01,-5.531250E+00,060554.224000
6060,30,1737353154.224,0.5625,22.796875,5.610000E+01,-4.875000E+00,060554.224000
6060,31,1737353154.224,0.6640625,18.046875,7.770000E+01,-9.687500E-01,060554.224000
6060,32,1737353154.224,-0.09375,17.6640625,8.500000E+01,-6.484375E-01,060554.224000
6060,33,1737353154.224,-0.109375,24.78125,7.500000E+01,0.000000E+00,060554.224000
