X_cor,Y_cor,Amplitude,UnixTime,Xrange,Yrange,Velocity[m/s]
-32709.97390834799,-10122.512675983253,101.1,1725700273.62,-4.9296875,8.6484375,0.0
-32718.0900338857,-10116.45921619592,88.0,1725700273.62,1.5859375,16.3984375,0.0
-32710.655940722376,-10119.53952253773,91.8,1725700273.62,-1.921875,9.15625,0.0
-32723.73519616357,-10119.230011906922,86.2,1725700273.62,-0.8515625,22.1953125,0.0
-32714.936181550434,-10117.668309597444,98.9,1725700273.62,0.1953125,13.3203125,0.0
-32718.08671833705,-10116.38037067829,87.7,1725700273.779,1.6640625,16.390625,0.0
-32709.727025675227,-10121.378997103511,91.4,1725700273.779,-3.8125,8.3359375,0.0
-32714.937058068783,-10117.65238927398,98.8,1725700273.779,0.2109375,13.3203125,0.0
-32723.735655999968,-10119.22167738266,85.9,1725700273.779,-0.84375,22.1953125,0.0
-32706.19183456132,-10116.37576504666,85.0,1725700273.779,0.9765625,4.515625,0.0
-32709.96573942892,-10122.519819270396,101.3,1725700273.779,-4.9375,8.640625,0.0
-32723.73382779235,-10119.252760624631,86.2,1725700273.859,-0.875,22.1953125,0.0
-32706.1918100571,-10116.375740019006,85.1,1725700273.859,0.9765625,4.515625,0.0
-32709.83334444876,-10121.166029036998,92.2,1725700273.859,-3.59375,8.4296875,0.0
-32709.973999816146,-10122.512430401388,101.3,1725700273.859,-4.9296875,8.6484375,0.0
-32714.93749455293,-10117.64452071602,98.8,1725700273.859,0.21875,13.3203125,0.0
-32709.692647739324,-10121.431730942071,90.7,1725700273.92,-3.8671875,8.3046875,0.0
-32706.18999194947,-10116.406937085929,85.5,1725700273.92,0.9453125,4.515625,0.0
-32709.973999816146,-10122.512430401388,101.1,1725700273.92,-4.9296875,8.6484375,0.0
-32723.73837306142,-10119.174767957324,86.2,1725700273.92,-0.796875,22.1953125,0.0
-32718.084348912143,-10116.286239717538,86.2,1725700273.92,1.7578125,16.3828125,0.0
-32714.93658549912,-10117.660119249484,98.9,1725700273.92,0.203125,13.3203125,0.0
-32723.73432001996,-10119.244272770917,85.9,1725700273.995,-0.8671875,22.1953125,0.0
-32709.97413960385,-10122.51217170321,101.1,1725700273.995,-4.9296875,8.6484375,0.0
-32710.938430229024,-10119.258049912423,91.7,1725700273.995,-1.625,9.421875,0.0
-32706.19039527815,-10116.398997327484,85.2,1725700273.995,0.953125,4.515625,0.0
-32714.936573691444,-10117.659705515582,98.8,1725700273.995,0.203125,13.3203125,0.0
-32718.07641843436,-10116.152231301534,87.9,1725700273.995,1.890625,16.3671875,0.0
-32717.983100892467,-10119.09743740192,84.2,1725700274.07,-1.0546875,16.4453125,0.0
-32723.732453738627,-10119.275919649925,86.2,1725700274.07,-0.8984375,22.1953125,0.0
-32709.974025493502,-10122.512345309808,101.1,1725700274.07,-4.9296875,8.6484375,0.0
-32710.93747255332,-10119.273841417846,91.7,1725700274.07,-1.640625,9.421875,0.0
-32706.191767187207,-10116.375697175274,85.0,1725700274.07,0.9765625,4.515625,0.0
-32718.07181378128,-10116.09751819013,88.9,1725700274.07,1.9453125,16.359375,0.0
-32709.648666148463,-10121.515168784234,90.3,1725700274.07,-3.953125,8.265625,0.0
-32714.93519365597,-10117.683376541016,98.7,1725700274.07,0.1796875,13.3203125,0.0
-32723.732908178416,-10119.268120378118,85.9,1725700274.145,-0.890625,22.1953125,0.0
-32710.9379269931,-10119.26604214604,91.6,1725700274.145,-1.6328125,9.421875,0.0
-32709.587709088773,-10121.621177511024,90.8,1725700274.145,-4.0625,8.2109375,0.0
-32714.93519365597,-10117.683376541016,98.5,1725700274.145,0.1796875,13.3203125,0.0
-32706.19131274741,-10116.383496447084,84.8,1725700274.145,0.96875,4.515625,0.0
-32709.965771781903,-10122.51969014183,101.2,1725700274.145,-4.9375,8.640625,0.0
-32718.067195587984,-10116.042468847689,89.3,1725700274.145,2.0,16.3515625,0.0
-32718.06763284677,-10116.034668317485,90.1,1725700274.235,2.0078125,16.3515625,0.0
-32706.189932376983,-10116.406897150207,85.7,1725700274.235,0.9453125,4.515625,0.0
-32709.61381829613,-10121.575746892086,90.0,1725700274.235,-4.015625,8.234375,0.0
-32709.96575686461,-10122.519691711525,101.1,1725700274.235,-4.9375,8.640625,0.0
-32723.73380100023,-10119.252518598243,86.0,1725700274.235,-0.875,22.1953125,0.0
-32714.93563148754,-10117.675577104088,98.8,1725700274.235,0.1875,13.3203125,0.0
-32706.19040676604,-10116.399249699338,85.9,1725700274.295,0.953125,4.515625,0.0
-32723.73918748576,-10119.159630468312,86.0,1725700274.295,-0.78125,22.1953125,0.0
-32709.96558453061,-10122.519962136346,101.2,1725700274.295,-4.9375,8.640625,0.0
-32709.7443049451,-10121.348848761629,90.9,1725700274.295,-3.78125,8.3515625,0.0
-32718.063047758715,-10115.980143787565,90.2,1725700274.295,2.0625,16.34375,0.0
-32714.937430061786,-10117.644806633776,98.9,1725700274.295,0.21875,13.3203125,0.0
-32714.938320125875,-10117.629378538752,98.9,1725700274.37,0.234375,13.3203125,0.0
-32723.736875326576,-10119.19890620748,85.9,1725700274.37,-0.8203125,22.1953125,0.0
-32709.974213434994,-10122.504927209382,101.1,1725700274.37,-4.921875,8.6484375,0.0
-32706.190857486807,-10116.39151246477,85.3,1725700274.37,0.9609375,4.515625,0.0
-32718.06259411459,-10115.98815218097,90.1,1725700274.37,2.0546875,16.34375,0.0
-32710.30601512164,-10120.03567974682,91.0,1725700274.37,-2.4375,8.8359375,0.0
-32714.936046232204,-10117.668374799008,98.7,1725700274.446,0.1953125,13.3203125,0.0
-32709.647987868782,-10121.523335049156,91.3,1725700274.446,-3.9609375,8.265625,0.0
-32706.19131226554,-10116.38371321272,84.4,1725700274.446,0.96875,4.515625,0.0
-32723.734146654173,-10119.245701719785,86.3,1725700274.446,-0.8671875,22.1953125,0.0
-32718.069029030445,-10116.012004715856,90.2,1725700274.446,2.03125,16.3515625,0.0
-32709.97375865626,-10122.512726461431,101.2,1725700274.446,-4.9296875,8.6484375,0.0
-32709.586880983075,-10121.629591025365,90.5,1725700274.52,-4.0703125,8.2109375,0.0
-32709.97358630135,-10122.512988239218,101.1,1725700274.52,-4.9296875,8.6484375,0.0
-32718.07412548777,-10116.059765612335,90.7,1725700274.52,1.984375,16.359375,0.0
-32723.73680475842,-10119.199590759425,86.0,1725700274.52,-0.8203125,22.1953125,0.0
-32714.93420260952,-10117.69998596192,98.3,1725700274.52,0.1640625,13.3203125,0.0
-32706.185349017345,-10116.352206834366,84.4,1725700274.52,1.0,4.5078125,0.0
-32714.936460086887,-10117.66086976066,98.6,1725700274.595,0.203125,13.3203125,0.0
-32709.621735936034,-10121.568945418176,89.8,1725700274.595,-4.0078125,8.2421875,0.0
-32723.73589121273,-10119.214989363663,85.9,1725700274.595,-0.8359375,22.1953125,0.0
-32709.97406767025,-10122.505114027712,101.1,1725700274.595,-4.921875,8.6484375,0.0
-32706.190844029967,-10116.39161740483,84.7,1725700274.595,0.9609375,4.515625,0.0
-32718.07318344616,-10116.075215609557,90.5,1725700274.595,1.96875,16.359375,0.0
-32714.94144599216,-10117.575109819309,99.1,1725700274.67,0.2890625,13.3203125,0.0
-32723.73404969679,-10119.246234936005,85.6,1725700274.67,-0.8671875,22.1953125,0.0
-32718.068098341828,-10116.028002934449,90.4,1725700274.67,2.015625,16.3515625,0.0
-32709.691838044007,-10121.440019525277,89.2,1725700274.67,-3.875,8.3046875,0.0
-32709.96533052141,-10122.520279734072,101.1,1725700274.67,-4.9375,8.640625,0.0
-32706.197262138383,-10116.415485014266,85.6,1725700274.67,0.9375,4.5234375,0.0
-32718.067188416822,-10116.043601417115,90.6,1725700274.745,2.0,16.3515625,0.0
-32714.939171179656,-10117.614106025972,98.9,1725700274.745,0.25,13.3203125,0.0
-32709.96533052141,-10122.520279734072,101.2,1725700274.745,-4.9375,8.640625,0.0
-32709.691838044007,-10121.440019525277,90.0,1725700274.745,-3.875,8.3046875,0.0
-32706.19037282205,-10116.399431569102,85.7,1725700274.745,0.953125,4.515625,0.0
-32723.73768939679,-10119.183841005335,86.0,1725700274.745,-0.8046875,22.1953125,0.0
-32709.68263713633,-10121.462989494976,91.2,1725700274.82,-3.8984375,8.296875,0.0
-32718.07451102745,-10116.05190626366,90.8,1725700274.82,1.9921875,16.359375,0.0
-32714.93596025888,-10117.668742593538,98.9,1725700274.82,0.1953125,13.3203125,0.0
-32709.973545014323,-10122.512963475812,101.1,1725700274.82,-4.9296875,8.6484375,0.0
-32706.19678447049,-10116.423301729445,85.1,1725700274.82,0.9296875,4.5234375,0.0
-32723.73811396668,-10119.176108222491,86.2,1725700274.82,-0.796875,22.1953125,0.0
-32718.06811501926,-10116.028628925464,91.1,1725700274.895,2.015625,16.3515625,0.0
-32714.934576080235,-10117.692607393656,98.7,1725700274.895,0.171875,13.3203125,0.0
-32709.96510471766,-10122.520603081808,101.0,1725700274.895,-4.9375,8.640625,0.0
-32706.19680909782,-10116.42346685307,85.2,1725700274.895,0.9296875,4.5234375,0.0
-32723.738043453373,-10119.176879529305,86.0,1725700274.895,-0.796875,22.1953125,0.0
-32710.586418799023,-10119.786537641512,92.7,1725700274.895,-2.171875,9.1015625,0.0
-32714.936832434527,-10117.653556382424,98.8,1725700274.97,0.2109375,13.3203125,0.0
-32709.648102889307,-10121.516019589248,90.9,1725700274.97,-3.953125,8.265625,0.0
-32723.73302361009,-10119.262573121146,85.7,1725700274.97,-0.8828125,22.1953125,0.0
-32709.97336302985,-10122.513228477865,101.1,1725700274.97,-4.9296875,8.6484375,0.0
-32718.068997594724,-10116.01296028057,91.3,1725700274.97,2.03125,16.3515625,0.0
-32706.197693602968,-10116.407856222311,85.4,1725700274.97,0.9453125,4.5234375,0.0
-32723.738486198334,-10119.168982402432,85.8,1725700275.045,-0.7890625,22.1953125,0.0
-32710.353858717965,-10119.88249192907,92.0,1725700275.045,-2.28125,8.875,0.0
-32709.97336302985,-10122.513228477865,101.2,1725700275.045,-4.9296875,8.6484375,0.0
-32718.068997594724,-10116.01296028057,90.9,1725700275.045,2.03125,16.3515625,0.0
-32706.19080480778,-10116.391802553508,85.6,1725700275.045,0.9609375,4.515625,0.0
-32718.069428221414,-10116.005161289992,91.0,1725700275.12,2.0390625,16.3515625,0.0
-32709.973795925573,-10122.505432313195,101.2,1725700275.12,-4.921875,8.6484375,0.0
-32710.654637014715,-10119.555716549412,89.4,1725700275.12,-1.9375,9.15625,0.0
-32723.737552287792,-10119.184579112987,86.0,1725700275.12,-0.8046875,22.1953125,0.0
-32706.19766915454,-10116.407860602323,85.6,1725700275.12,0.9453125,4.5234375,0.0
-32706.197143275625,-10116.415460701352,85.7,1725700275.196,0.9375,4.5234375,0.0
-32716.957114099747,-10111.05629019389,91.1,1725700275.196,6.9140625,14.953125,0.0
-32709.96528304607,-10122.520211358058,101.1,1725700275.196,-4.9375,8.640625,0.0
-32714.935427362245,-10117.676373460888,98.8,1725700275.196,0.1875,13.3203125,0.0
-32723.73623829128,-10119.207009319594,86.2,1725700275.196,-0.828125,22.1953125,0.0
-32723.73846968732,-10119.168380127723,86.3,1725700275.27,-0.7890625,22.1953125,0.0
-32709.965185090987,-10122.520352434089,101.1,1725700275.27,-4.9375,8.640625,0.0
-32706.18980123624,-10116.407285719304,85.2,1725700275.27,0.9453125,4.515625,0.0
-32714.93540887496,-10117.676596078229,98.8,1725700275.27,0.1875,13.3203125,0.0
-32710.645035354235,-10119.586216493608,91.4,1725700275.27,-1.96875,9.1484375,0.0
-32716.94388073979,-10111.016639785656,90.8,1725700275.27,6.953125,14.9375,0.0
-32716.95765922116,-10111.048746740918,90.0,1725700275.345,6.921875,14.953125,0.0
-32709.700861941143,-10121.417148218185,91.0,1725700275.345,-3.8515625,8.3125,0.0
-32706.191621233243,-10116.376088762549,85.2,1725700275.345,0.9765625,4.515625,0.0
-32709.965185090987,-10122.520352434089,101.2,1725700275.345,-4.9375,8.640625,0.0
-32723.73755968881,-10119.1839786061,85.6,1725700275.345,-0.8046875,22.1953125,0.0
-32714.937228871968,-10117.645399121471,98.7,1725700275.345,0.21875,13.3203125,0.0
-32709.96470356547,-10122.528165026892,101.3,1725700275.42,-4.9453125,8.640625,0.0
-32709.59587036744,-10121.606682238633,90.3,1725700275.42,-4.046875,8.21875,0.0
-32723.74163113541,-10119.11381082965,86.5,1725700275.42,-0.734375,22.1953125,0.0
-32706.190690063548,-10116.391697301093,85.1,1725700275.42,0.9609375,4.515625,0.0
-32716.96407693317,-10111.072618919456,89.4,1725700275.42,6.8984375,14.9609375,0.0
-32709.96509780772,-10122.520446713734,101.2,1725700275.495,-4.9375,8.640625,0.0
-32723.750310079115,-10119.098870988264,85.6,1725700275.495,-0.71875,22.203125,0.0
-32709.60361697124,-10121.607214952684,89.8,1725700275.495,-4.046875,8.2265625,0.0
-32716.971007151315,-10111.088815689132,89.7,1725700275.495,6.8828125,14.96875,0.0
-32706.190683852263,-10116.391744629746,85.5,1725700275.495,0.9609375,4.515625,0.0
-32723.738810291485,-10119.16144321522,86.3,1725700275.57,-0.78125,22.1953125,0.0
-32709.97365268656,-10122.505547544908,101.1,1725700275.57,-4.921875,8.6484375,0.0
-32716.97117543524,-10111.08925776004,90.8,1725700275.57,6.8828125,14.96875,0.0
-32709.62136278112,-10121.569363193976,90.5,1725700275.57,-4.0078125,8.2421875,0.0
-32714.935350949167,-10117.677123448257,98.9,1725700275.57,0.1875,13.3203125,0.0
-32706.19713553759,-10116.415734853688,85.5,1725700275.57,0.9375,4.5234375,0.0
-32714.935806245165,-10117.669324226385,98.8,1725700275.645,0.1953125,13.3203125,0.0
-32723.750707177347,-10119.091705514376,86.2,1725700275.645,-0.7109375,22.203125,0.0
-32709.63878240886,-10121.539076898487,90.0,1725700275.645,-3.9765625,8.2578125,0.0
-32716.97806406511,-10111.105311499785,91.3,1725700275.645,6.8671875,14.9765625,0.0
-32709.97319739056,-10122.513346766778,101.1,1725700275.645,-4.9296875,8.6484375,0.0
-32706.19024690772,-10116.399681113946,85.0,1725700275.645,0.953125,4.515625,0.0
-32723.74204241853,-10119.105913425794,85.9,1725700275.72,-0.7265625,22.1953125,0.0
-32706.184197783223,-10116.367838346214,85.4,1725700275.72,0.984375,4.5078125,0.0
-32714.936245305787,-10117.66096323396,98.8,1725700275.72,0.203125,13.3203125,0.0
-32709.68293145436,-10121.45522297168,91.2,1725700275.72,-3.890625,8.296875,0.0
-32709.97338693269,-10122.512995482864,101.2,1725700275.72,-4.9296875,8.6484375,0.0
-32718.06237839788,-10115.988614616495,91.2,1725700275.72,2.0546875,16.34375,0.0
-32718.07011157623,-10115.988573729128,91.1,1725700275.81,2.0546875,16.3515625,0.0
-32723.74161573398,-10119.113045569293,86.2,1725700275.81,-0.734375,22.1953125,0.0
-32707.41331117932,-10116.627185525904,83.0,1725700275.81,0.796875,5.75,0.0
-32714.937593915063,-10117.63716424245,98.9,1725700275.81,0.2265625,13.3203125,0.0
-32709.70961131429,-10121.401749767583,91.3,1725700275.81,-3.8359375,8.3203125,0.0
-32706.19057822816,-10116.391553875512,85.1,1725700275.81,0.9609375,4.515625,0.0
-32709.96526387362,-10122.520088628562,101.2,1725700275.81,-4.9375,8.640625,0.0
-32714.937123047617,-10117.644882371033,98.9,1725700275.871,0.21875,13.3203125,0.0
-32709.68258356216,-10121.462731506655,91.1,1725700275.871,-3.8984375,8.296875,0.0
-32723.75168148172,-10119.07436751468,86.2,1725700275.871,-0.6953125,22.203125,0.0
-32706.19698943079,-10116.415380159497,85.6,1725700275.871,0.9375,4.5234375,0.0
-32709.96573304804,-10122.512239483587,101.2,1725700275.871,-4.9296875,8.640625,0.0
-32714.93575900544,-10117.668280144328,98.9,1725700275.945,0.1953125,13.3203125,0.0
-32723.74206350105,-10119.105109865017,86.4,1725700275.945,-0.7265625,22.1953125,0.0
-32716.09062940273,-10124.97443908371,91.2,1725700275.945,-7.03125,14.8984375,0.0
-32706.19744411152,-10116.40758090173,85.3,1725700275.945,0.9453125,4.5234375,0.0
-32709.965278367312,-10122.520038741352,101.2,1725700275.945,-4.9375,8.640625,0.0
-32709.72658133897,-10121.379213074866,90.7,1725700275.945,-3.8125,8.3359375,0.0
-32709.9734811165,-10122.512752960918,101.2,1725700276.02,-4.9296875,8.6484375,0.0
-32716.97063766466,-10111.088160776151,91.4,1725700276.02,6.8828125,14.96875,0.0
-32714.935741636404,-10117.668373583929,98.8,1725700276.02,0.1953125,13.3203125,0.0
-32723.73885295461,-10119.15985956632,86.1,1725700276.02,-0.78125,22.1953125,0.0
-32706.196980808865,-10116.415412591004,85.6,1725700276.02,0.9375,4.5234375,0.0
-32709.69995715287,-10121.432500724066,90.3,1725700276.02,-3.8671875,8.3125,0.0
-32714.93662574109,-10117.652975996903,99.0,1725700276.095,0.2109375,13.3203125,0.0
-32709.71774781148,-10121.39453650956,90.7,1725700276.095,-3.828125,8.328125,0.0
-32706.18962962126,-10116.407228232316,85.3,1725700276.095,0.9453125,4.515625,0.0
-32709.9646738517,-10122.52802302947,101.2,1725700276.095,-4.9453125,8.640625,0.0
-32723.75433670272,-10119.02806024812,86.3,1725700276.095,-0.6484375,22.203125,0.0
-32716.97116568476,-10111.08059298108,91.6,1725700276.095,6.890625,14.96875,0.0
-32716.970845034022,-10111.079874278748,91.9,1725700276.171,6.890625,14.96875,0.0
-32709.964886662143,-10122.527630819268,101.3,1725700276.171,-4.9453125,8.640625,0.0
-32709.656495586834,-10121.507963420148,90.1,1725700276.171,-3.9453125,8.2734375,0.0
-32706.19001169377,-10116.399212677969,85.8,1725700276.171,0.953125,4.515625,0.0
-32723.75165946615,-10119.073821053127,86.0,1725700276.171,-0.6953125,22.203125,0.0
-32723.754840887697,-10119.01922617046,86.0,1725700276.245,-0.640625,22.203125,0.0
-32709.674366568703,-10121.469876052972,89.7,1725700276.245,-3.90625,8.2890625,0.0
-32709.95708739319,-10122.527176330474,101.2,1725700276.245,-4.9453125,8.6328125,0.0
-32716.956609962497,-10111.055567494306,91.8,1725700276.245,6.9140625,14.953125,0.0
-32706.19001169377,-10116.399212677969,85.5,1725700276.245,0.953125,4.515625,0.0
-32723.756147580552,-10118.996336083,86.0,1725700276.32,-0.6171875,22.203125,0.0
-32709.948241290407,-10122.54251239852,101.1,1725700276.32,-4.9609375,8.625,0.0
-32716.96407932684,-10111.064173676792,91.6,1725700276.32,6.90625,14.9609375,0.0
-32706.19001429338,-10116.399318767892,86.0,1725700276.32,0.953125,4.515625,0.0
-32709.6650899728,-10121.493004915774,90.6,1725700276.32,-3.9296875,8.28125,0.0
-32709.95704745666,-10122.527177914144,101.0,1725700276.396,-4.9453125,8.6328125,0.0
-32723.75434462969,-10119.027019798834,85.9,1725700276.396,-0.6484375,22.203125,0.0
-32709.656455116645,-10121.507965161209,90.3,1725700276.396,-3.9453125,8.2734375,0.0
-32706.19133200277,-10116.375818426504,85.7,1725700276.396,0.9765625,4.515625,0.0
-32716.957018504152,-10111.047766143847,91.3,1725700276.396,6.921875,14.953125,0.0
-32709.95656794938,-10122.5349787026,101.1,1725700276.47,-4.953125,8.6328125,0.0
-32716.956991476683,-10111.047766441308,91.2,1725700276.47,6.921875,14.953125,0.0
-32723.756136928263,-10118.995821832865,86.0,1725700276.47,-0.6171875,22.203125,0.0
-32706.183961119303,-10116.367566850317,86.0,1725700276.47,0.984375,4.5078125,0.0
-32709.68300910607,-10121.454735298012,90.6,1725700276.47,-3.890625,8.296875,0.0
-32723.751592094788,-10119.073814525556,86.3,1725700276.545,-0.6953125,22.203125,0.0
-32716.97077208184,-10111.079872485085,90.9,1725700276.545,6.890625,14.96875,0.0
-32709.95656794938,-10122.5349787026,101.1,1725700276.545,-4.953125,8.6328125,0.0
-32706.19039693853,-10116.391419141471,86.1,1725700276.545,0.9609375,4.515625,0.0
-32709.74442124117,-10121.340927642406,90.5,1725700276.545,-3.7734375,8.3515625,0.0
-32716.12521252568,-10124.92097226661,90.9,1725700276.623,-6.9765625,14.9296875,0.0
-32723.7410790318,-10119.119652102869,85.8,1725700276.623,-0.7421875,22.1953125,0.0
-32709.95665853917,-10122.5347879071,101.1,1725700276.623,-4.953125,8.6328125,0.0
-32706.191256749124,-10116.375715240103,86.1,1725700276.623,0.9765625,4.515625,0.0
-32709.648243616568,-10121.515127720728,91.1,1725700276.623,-3.953125,8.265625,0.0
-32716.970334977545,-10111.087817376329,90.9,1725700276.695,6.8828125,14.96875,0.0
-32706.1899107016,-10116.39926431138,86.1,1725700276.695,0.953125,4.515625,0.0
-32709.70034733965,-10121.424525560886,91.1,1725700276.695,-3.859375,8.3125,0.0
-32709.96518781439,-10122.51991547055,101.1,1725700276.695,-4.9375,8.640625,0.0
-32723.75199015527,-10119.06622361058,85.8,1725700276.695,-0.6875,22.203125,0.0
-32706.190791236524,-10116.383650945378,85.9,1725700276.77,0.96875,4.515625,0.0
-32710.305158119147,-10120.043283168254,90.0,1725700276.77,-2.4453125,8.8359375,0.0
-32710.715688502445,-10118.235981230924,80.3,1725700276.77,-0.6171875,9.140625,0.0
-32716.96385037664,-10111.063908824151,90.8,1725700276.77,6.90625,14.9609375,0.0
-32723.74099093373,-10119.12028168676,86.0,1725700276.77,-0.7421875,22.1953125,0.0
-32709.964728274263,-10122.527685408908,101.1,1725700276.77,-4.9453125,8.640625,0.0
-32716.13412425813,-10124.898444568991,90.9,1725700276.846,-6.953125,14.9375,0.0
