060813.40,-32735.69028125981,-10122.205638158872
060858.20,-32716.738142459533,-10115.18021373789,-0.40435549496436674
060858.30,-32716.627169034236,-10115.207234184134,-0.23883825512674262
060858.40,-32716.51619560965,-10115.234254629697,-0.28719854219916024
060858.50,-32716.383013072857,-10115.279349162896,-0.40263353974060684
060858.60,-32716.28310298851,-10115.333529005942,-0.3860911635348224
060858.70,-32716.16102500711,-10115.369585740922,-0.1781681744895345
060858.80,-32716.083365246577,-10115.36949731411,-0.1884713499252913
060858.90,-32715.9723815182,-10115.40556667792,-0.4969014721558624
060859.00,-32715.883545076467,-10115.477856995572,-0.45398044418701916
060859.10,-32715.750372843464,-10115.513901094339,-0.2871984958612673
060859.20,-32715.639389111544,-10115.54997196308,-0.276945308748957
060859.30,-32715.52841568554,-10115.576992403603,-0.23883818395207992
060859.40,-32715.417442258826,-10115.604012838843,-0.26432476327431526
060859.50,-32715.328657334616,-10115.631058543466,-0.2769390044014332
060859.60,-32715.195485102322,-10115.667102635352,-0.3078054593747339
060859.70,-32715.07339681501,-10115.712208282313,-0.30012390724858323
060859.80,-32714.962423388297,-10115.739228714452,-0.19068013726670036
060859.90,-32714.840366013057,-10115.757189104916,-0.1460991288625778
060900.00,-32714.718298333322,-10115.784196905148,-0.3860899636537163
060900.10,-32714.60730429691,-10115.829315181032,-0.25278155709622624
060900.20,-32714.474152670773,-10115.847261426106,-0.14608654837886897
060900.30,-32714.363189547847,-10115.865232936689,-0.27693894738207614
060900.40,-32714.252195511435,-10115.91035120974,-0.3296689732517226
060900.50,-32714.152316336327,-10115.937384269982,-0.23884451929964515
060900.60,-32714.030248654468,-10115.964393576012,-0.2421868534225384
060900.70,-32713.897076420046,-10116.000437657547,-0.3078053687217731
060900.80,-32713.774988129902,-10116.045543290958,-0.2769389107111157
060900.90,-32713.675119257878,-10116.063527433193,-0.20001371185609979
060901.00,-32713.553051577434,-10116.090535225609,-0.25278148846406695
060901.10,-32713.43097359391,-10116.126591936643,-0.3539023064024524
060901.20,-32713.30887499927,-10116.180747995575,-0.335149959706582
060901.30,-32713.197901569725,-10116.207768418704,-0.2509503184126368
060901.40,-32713.098020544312,-10116.234801472545,-0.2388361307064309
060901.50,-32712.97595286316,-10116.26180926312,-0.2527814597185744
060901.60,-32712.853874876804,-10116.297865969424,-0.3001237686314412
060901.70,-32712.74289114418,-10116.333935308354,-0.22781506630259105
060901.80,-32712.620833767523,-10116.35189417792,-0.2769451237556013
060901.90,-32712.520933978467,-10116.397026575452,-0.3506394210483617
060902.00,-32712.398855993528,-10116.433083278027,-0.21774470193220088
060902.10,-32712.276798616873,-10116.451042143208,-0.19067376808672815
060902.20,-32712.16582518662,-10116.478062562071,-0.276938811755325
060902.30,-32712.05484145187,-10116.51413189592,-0.2907757979304811
060902.40,-32711.95496227393,-10116.541164947188,-0.2643245576813486
060902.50,-32711.85508309528,-10116.568197993238,-0.2509590681815098
060902.60,-32711.74410966361,-10116.595219917435,-0.29078233937637943
060902.70,-32711.644220179758,-10116.63130188208,-0.2907757707620374
060902.80,-32711.533246749506,-10116.658322296731,-0.21774465374794943
060902.90,-32711.40008481604,-10116.685317437967,-0.22781498040880963
060903.00,-32711.300205635267,-10116.712350485286,-0.2509523468522425
060903.10,-32711.189232205725,-10116.739370897863,-0.2769387455771478
060903.20,-32711.078248470265,-10116.775440222122,-0.33514980250270254
060903.30,-32710.956160175872,-10116.820547340816,-0.287198199063853
060903.40,-32710.834092493304,-10116.8475551144,-0.23883791535709734
060903.50,-32710.73421331324,-10116.874588155844,-0.23883791907082047
060903.60,-32710.612145630672,-10116.901595930301,-0.3001236338854557
060903.70,-32710.501151587177,-10116.946714168858,-0.31422869819910654
060903.80,-32710.390178156926,-10116.97373457373,-0.12694145882128455
060903.90,-32710.290329892472,-10116.973620863866,-0.12694849087501112
060904.00,-32710.17935645868,-10117.000642775847,-0.1529941429510164
060904.10,-32710.057307535506,-10117.009552712876,-0.08024435525847678
060904.20,-32709.957448967267,-10117.01848791843,-0.21302947047188225
060904.30,-32709.890852541314,-10117.045558858807,-0.41268987486638037
060904.40,-32709.81315155855,-10117.081666079903,-0.7129289601039925
060904.50,-32709.713171173207,-10117.199188278131,-0.5400140960227651
060904.60,-32709.60221650376,-10117.208110842055,-0.250950103760351
060904.70,-32709.502316711165,-10117.253241708682,-0.3142347811001815
060904.80,-32709.380249025056,-10117.280250979917,-0.16892332185693457
060904.90,-32709.291484707715,-10117.289198816545,-0.1689163762657461
060905.00,-32709.169417021607,-10117.316206580834,-0.2643243985272345
060905.10,-32709.091726344046,-10117.343264881658,-0.248434466829948
060905.20,-32708.991857467772,-10117.361248997291,-0.23430598805068187
060905.30,-32708.90307253719,-10117.388294664517,-0.30601602797145133
060905.40,-32708.79208879819,-10117.424363973576,-0.27693859561618883
060905.50,-32708.681115365813,-10117.45138436719,-0.2509588813667268
060905.60,-32708.581236182206,-10117.478418903296,-0.2509588848962152
060905.70,-32708.47026274912,-10117.505439297885,-0.2177444915806831
060905.80,-32708.337100811408,-10117.53243441922,-0.19067355239523437
060905.90,-32708.23723193513,-10117.550418531162,-0.24843443154594116
060906.00,-32708.159541256155,-10117.577476829369,-0.32966857575029407
060906.10,-32708.026358707324,-10117.622569776393,-0.25278116181593585
060906.20,-32707.915395578024,-10117.640541251407,-0.07639182718917495
060906.30,-32707.793358808947,-10117.640403769212,-0.20001991590842821
060906.40,-32707.693459014932,-10117.685534621702,-0.4243175854427677
060906.50,-32707.59355922092,-10117.730665473175,-0.2769385345470711
060906.60,-32707.471501840722,-10117.74862431053,-0.10962943301366822
060906.70,-32707.34945476644,-10117.757534234204,-0.17435013231298963
060906.80,-32707.216282521396,-10117.793578261326,-0.16717830099887313
060906.90,-32707.083141196217,-10117.802475548635,-0.3653579548163061
060907.00,-32707.027597792552,-10117.865756271607,-0.5687908889648009
060907.10,-32706.927708303745,-10117.901838202586,-0.19067348126446299
060907.20,-32706.794566977147,-10117.910735487963,-0.13397189330522224
060907.30,-32706.661403189126,-10117.937730598218,-0.08024421955368309
060907.40,-32706.57265948078,-10117.92858060064,-0.15061767688309752
060907.50,-32706.48386424428,-10117.964675162426,-0.38609047394428064
060907.60,-32706.350671386706,-10118.018817011804,-0.37079913432348716
060907.70,-32706.228583084525,-10118.063924086824,-0.2907819821055566
060907.80,-32706.139808459855,-10118.081920821953,-0.22166608019846343
060907.90,-32706.02883502252,-10118.108941201444,-0.2643242241877914
060908.00,-32705.906757029083,-10118.144997856069,-0.27693843540465357
060908.10,-32705.80687784406,-10118.172030867698,-0.3142284073269237
060908.20,-32705.6847895433,-10118.217136432027,-0.2527810296792511
060908.30,-32705.562732161685,-10118.235095256417,-0.14609217405167063
060908.40,-32705.440674778656,-10118.253055593017,-0.22782080068353155
060908.50,-32705.32969103541,-10118.289124877032,-0.3506329576145491
060908.60,-32705.218696985543,-10118.334243073448,-0.22781463967665963
060908.70,-32705.096649910553,-10118.343152984377,-0.16056462342789823
060908.80,-32704.99677072482,-10118.370185993577,-0.21029497183801296
060908.90,-32704.885807594816,-10118.388157452957,-0.16891615867260185
060909.00,-32704.785938716414,-10118.40614154813,-0.1689231032758749
060909.10,-32704.674975583577,-10118.424114514723,-0.16057123752837194
060909.20,-32704.56401245286,-10118.442085975063,-0.19067336744791527
060909.30,-32704.44194476463,-10118.469093704252,-0.295689651863513
060909.40,-32704.2976576512,-10118.523222897104,-0.27529806160518056
060909.50,-32704.186694521195,-10118.541194350819,-0.13397269064376405
060909.60,-32704.0979301996,-10118.550142169386,-0.1689161339429657
060909.70,-32703.97586251137,-10118.577149900248,-0.15299384742624772
060909.80,-32703.864907835556,-10118.586073948985,-0.18215762263785354
060909.90,-32703.73173558768,-10118.622117951625,-0.3351435716491523
060910.00,-32703.631835787295,-10118.66724876995,-0.40648486102393416
060910.10,-32703.54304054655,-10118.70334331689,-0.322876209373516
060910.20,-32703.443161359406,-10118.730376314934,-0.21029488412683778
060910.30,-32703.33219822869,-10118.748347766586,-0.23883750971752532
060910.40,-32703.22121448261,-10118.784417038041,-0.3860967258206947
060910.50,-32703.132408932415,-10118.829561996805,-0.3653576801352393
060910.60,-32703.03252974527,-10118.856594992161,-0.35063279821169024
060910.70,-32702.910431133634,-10118.910749439192,-0.3296682439537487
060910.80,-32702.821656504715,-10118.928746163594,-0.3060156622701327
060910.90,-32702.710662451307,-10118.973864339154,-0.386090211343423
060911.00,-32702.621867209145,-10119.00995887694,-0.365350668446202
060911.10,-32702.521977713255,-10119.046040776955,-0.3506327676210548
060911.20,-32702.399889408243,-10119.091146312405,-0.3506387506206599
060911.30,-32702.299999910934,-10119.127229718693,-0.3060224660804905
060911.40,-32702.200120723082,-10119.154262708127,-0.42431716954770976
060911.50,-32702.100200305205,-10119.217491330599,-0.46126476034831115
060911.60,-32702.000310809315,-10119.253573226135,-0.2643239611996764
060911.70,-32701.900441928083,-10119.271557305594,-0.26432396526605817
060911.80,-32701.800552432192,-10119.307639202003,-0.446208423617764
060911.90,-32701.711736572543,-10119.361831547603,-0.5212551644556742
060912.00,-32701.61182646058,-10119.416011254601,-0.44620840262924744
060912.10,-32701.523031214878,-10119.452105785764,-0.34664017351598425
060912.20,-32701.41204746526,-10119.488176549088,-0.40436041205842665
060912.30,-32701.312137353296,-10119.542356252823,-0.4243170899984864
060912.40,-32701.21224785528,-10119.578438143777,-0.3296680957929582
060912.50,-32701.101264106368,-10119.614507391538,-0.42055125297441326
060912.60,-32700.990249433347,-10119.67772336312,-0.6535691872503869
060912.70,-32700.91249689907,-10119.759075060143,-0.7170670317994225
060912.80,-32700.834775288902,-10119.8132800338,-0.4969002516258026
060912.90,-32700.74598004249,-10119.849374557803,-0.4702974447037038
060913.00,-32700.6571641793,-10119.903566891518,-0.521261066132721
060913.10,-32700.55725406238,-10119.95774809635,-0.6470741219650645
060913.20,-32700.50171064526,-10120.02102724883,-0.6029496364039267
060913.30,-32700.412915398145,-10120.057121769396,-0.5099213882883136
060913.40,-32700.324089224796,-10120.12036300732,-0.7491619051797086
060913.50,-32700.257430937872,-10120.201727328256,-0.8562704480290936
060913.60,-32700.190782959697,-10120.274042748984,-0.7939385314855083
060913.70,-32700.12414528956,-10120.337309260503,-0.7196022677209853
060913.80,-32700.046413365686,-10120.400563130012,-0.7539363390678678
060913.90,-32699.979765385386,-10120.472878545228,-0.8990056484824966
060914.00,-32699.924201347945,-10120.554255503914,-0.9448550332647901
060914.10,-32699.868649468142,-10120.62658355582,-0.8990129874123122
060914.20,-32699.801991174845,-10120.70794787339,-1.0197217554100542
060914.30,-32699.7575007694,-10120.807435276827,-1.0931145176580408
060914.40,-32699.713041289477,-10120.879775965344,-1.0197217460884413
060914.50,-32699.668581808848,-10120.95211665314,-0.9939316631669721
060914.60,-32699.613017765743,-10121.033493605983,-0.9659157781194203
060914.70,-32699.56856859315,-10121.09678538463,-1.0463536650501368
060914.80,-32699.52408849149,-10121.187223880597,-1.1453934541418973
060914.90,-32699.49071295018,-10121.26862611033,-1.0931144469748215
060915.00,-32699.43513859479,-10121.359051964691,-1.132706905307945
060915.10,-32699.401742433864,-10121.458552000851,-1.257561005200912
060915.20,-32699.379471452907,-10121.530917963559,-1.203773271659779
060915.30,-32699.34610621751,-10121.603271285645,-1.2575707155479359
060915.40,-32699.323806154247,-10121.702783964685,-1.2979149775762855
060915.50,-32699.290409989077,-10121.802283998313,-1.2979063377838678
060915.60,-32699.26810807197,-10121.901796676428,-1.2235722526353632
060915.70,-32699.234763456185,-10121.956052184076,-1.3036614245342335
060915.80,-32699.223545479814,-10122.064626404625,-1.51134062098731
060915.90,-32699.22345268695,-10122.146066551131,-1.458657541800099
060916.00,-32699.20113014669,-10122.263677035127,-1.3759513483223997
060916.10,-32699.178817914464,-10122.372238615968,-1.4413102528206796
060916.20,-32699.178745739795,-10122.435580950038,-1.497673931289703
060916.30,-32699.167550229802,-10122.526057361709,-1.350336694263803
060916.40,-32699.13414374385,-10122.634606297644,-1.3402384175499078
060916.50,-32699.122956693005,-10122.716033799396,-1.5696568503965622
060916.60,-32699.133947834503,-10122.806535493872,-1.6858954824223884
060916.70,-32699.144928663714,-10122.906086088802,-1.5696568296014595
060916.80,-32699.13373129917,-10122.996562497445,-1.458657441306416
060916.90,-32699.122513310762,-10123.105136715485,-1.5696568016523602
060917.00,-32699.13348382415,-10123.213736217793,-1.6916612898935215
060917.10,-32699.14449743344,-10123.286140103148,-1.6376759619104466
060917.20,-32699.144394316252,-10123.376629153792,-1.5696567699784285
060917.30,-32699.14428088678,-10123.476167106966,-1.5052180812167137
060917.40,-32699.13310414114,-10123.54854570756,-1.4931791787121764
060917.50,-32699.133021645688,-10123.620936943842,-1.7515294207114918
060917.60,-32699.16618065662,-10123.729561735066,-1.7990769385152707
060917.70,-32699.177182102616,-10123.8110130137,-1.7217291675639828
060917.80,-32699.188204168222,-10123.87436799317,-2.014574108794585
060917.90,-32699.25465809444,-10123.973981810575,-1.9576285364390609
060918.00,-32699.276712537943,-10124.091642863932,-1.6916511216374628
060918.10,-32699.27664034982,-10124.154985201028,-1.826571980361534
060918.20,-32699.309850917223,-10124.218365468698,-1.8222555709632557
060918.30,-32699.320821417863,-10124.326964972412,-1.7889857000135374
060918.40,-32699.354001046995,-10124.417491956192,-1.8505097976029512
060918.50,-32699.36502310906,-10124.480846937699,-1.7827310814765083
060918.60,-32699.387108483046,-10124.571361278542,-2.025613503234694
060918.70,-32699.45357271376,-10124.661926198254,-2.173406559772645
060918.80,-32699.486793591324,-10124.716257561602,-1.8265719234692934
060918.90,-32699.48671108596,-10124.788648805392,-1.7050502728344512
060919.00,-32699.508796459944,-10124.879161640154,-1.8670757397672824
060919.10,-32699.541976082703,-10124.969688627923,-2.0929599669274537
060919.20,-32699.597375149067,-10125.033094187324,-2.365784818449852
060919.30,-32699.652794840713,-10125.078401936798,-2.1195919007305446
060919.40,-32699.685964147648,-10125.17797783218,-1.8301385362073666
060919.50,-32699.70803073816,-10125.286589990985,-1.897911215090924
060919.60,-32699.74125161006,-10125.34092136053,-2.3257809539330596
060919.70,-32699.818839176805,-10125.404352215975,-2.345375183878466
060919.80,-32699.874227925222,-10125.476806685645,-2.0619899738309653
060919.90,-32699.89633391882,-10125.549223222974,-2.1195964845267556
060920.00,-32699.96281691955,-10125.621688831354,-2.240312758714738
060920.10,-32700.01819535214,-10125.703192211588,-2.223489517707802
060920.20,-32700.07359441284,-10125.766597781265,-2.4167745534370333
060920.30,-32700.15119414076,-10125.82097973674,-2.3798677048061947
060920.40,-32700.206582885636,-10125.89343421402,-2.145381849553936
060920.50,-32700.250867063787,-10125.974924950171,-2.240307929259648
060920.60,-32700.328444311166,-10126.04740472083,-2.345375074535149
060920.70,-32700.383843369033,-10126.110810294873,-2.2371441269169843
060920.80,-32700.42814817813,-10126.174201715641,-2.379866654312815
060920.90,-32700.51682998869,-10126.237645226998,-2.4197112750497025
060921.00,-32700.572229045145,-10126.30105080357,-2.11960100717751
060921.10,-32700.605420817745,-10126.382528900995,-2.1453902325400342
060921.20,-32700.67190380927,-10126.454996031796,-2.4562482023269663
060921.30,-32700.76059593495,-10126.509390641204,-2.562314093509771
060921.40,-32700.838193809024,-10126.56377260986,-2.495099659043631
060921.50,-32700.904697430076,-10126.618141928344,-2.379866589852085
060921.60,-32700.971180423014,-10126.690607552946,-2.186938875168401
060921.70,-32701.026538214748,-10126.790208762615,-2.2285583050183306
060921.80,-32701.104117303934,-10126.862688548823,-2.336377015411154
060921.90,-32701.148432421065,-10126.917032577398,-2.4041865919619942
060922.00,-32701.203862417915,-10126.953291441885,-2.456248101795663
060922.10,-32701.292523593995,-10127.03483278291,-2.3901515286000077
060922.20,-32701.359016896386,-10127.098251017092,-2.3657844727682047
060922.30,-32701.403342325804,-10127.143546141258,-2.3657914034777843
060922.40,-32701.469835628905,-10127.206962868948,-2.456253905511882
060922.50,-32701.55851743451,-10127.270406398035,-2.3798605264513233
060922.60,-32701.60282223157,-10127.33379934107,-2.3657927621834123
060922.70,-32701.669338012376,-10127.379119764679,-2.5705354127904156
060922.80,-32701.75803013239,-10127.433514389395,-2.5363637732767823
060922.90,-32701.813449811998,-10127.478822167148,-2.288903710064204
060923.00,-32701.868828228304,-10127.560325575943,-2.2700122894471355
060923.10,-32701.935321526445,-10127.623743815864,-2.4133149528056763
060923.20,-32701.990741206762,-10127.669050087605,-2.4984520445660956
060923.30,-32702.06833907234,-10127.723432069291,-2.4950994778562943
060923.40,-32702.134842686308,-10127.777801403965,-2.4133080354859926
060923.50,-32702.190252049382,-10127.832158093734,-2.3798673588389527
060923.60,-32702.267831129364,-10127.90463789622,-2.4562537761685044
060923.70,-32702.345428995646,-10127.959019886253,-2.456247930594014
060923.80,-32702.3897544194,-10128.004315019733,-2.5623138507704595
060923.90,-32702.456288980848,-10128.031537633817,-2.48978751477439
060924.00,-32702.556023767673,-10128.131187953988,-2.426395189637059
060924.10,-32702.63362163042,-10128.185569943154,-2.5131359902244927
060924.20,-32702.65578950056,-10128.203693059231,-2.3798603422484
060924.30,-32702.700114924315,-10128.248988195513,-2.456254698724961
060924.40,-32702.78879857102,-10128.31243174586,-2.4167741164645076
060924.50,-32702.833113678946,-10128.366775794266,-2.356610488110916
060924.60,-32702.88853335289,-10128.412083583307,-2.8041699761458907
060924.70,-32702.98837130222,-10128.421246330781,-2.7532315939304355
060924.80,-32703.043780661046,-10128.475601519369,-2.173402138700064
060924.90,-32703.08805449788,-10128.566141205598,-2.2234890360390978
060925.00,-32703.1545581076,-10128.620510552804,-2.6293918254256345
060925.10,-32703.26544904028,-10128.665881590372,-2.685333980460007
060925.20,-32703.32087902934,-10128.702140472076,-2.1531483108285774
060925.30,-32703.342974678788,-10128.783605954697,-1.8670806221906489
060925.40,-32703.38719877547,-10128.919390193463,-2.2425229352525657
060925.50,-32703.48699545583,-10128.964748586513,-2.6575309085513745
060925.60,-32703.5424254456,-10129.00100596058,-2.4041945038841246
060925.70,-32703.58674054786,-10129.055350019331,-2.2700120146645673
060925.80,-32703.664297135263,-10129.145927660664,-2.3901511650874405
060925.90,-32703.741894991635,-10129.200309667758,-2.5705296870588685
060926.00,-32703.81950316737,-10129.24564276389,-2.4562539971357893
060926.10,-32703.885987985126,-10129.318109944415,-2.3228423942754763
060926.20,-32703.963554886228,-10129.399638683635,-2.4562527852506073
060926.30,-32704.063330929985,-10129.463093396611,-2.530324110766189
060926.40,-32704.118750598263,-10129.508401196454,-2.409184518263773
060926.50,-32704.174159950006,-10129.56275790683,-2.336368962488446
060926.60,-32704.240642916036,-10129.635225090513,-2.422246039925362
060926.70,-32704.32932470394,-10129.698668663556,-2.5206010622418975
060926.80,-32704.418006490425,-10129.762112240169,-2.487638425899264
060926.90,-32704.506679807142,-10129.834604728167,-2.4562527128221174
060927.00,-32704.59535127497,-10129.907097217798,-2.353131103535629
060927.10,-32704.650739988687,-10129.979550248692,-2.3798659920311294
060927.20,-32704.72833784081,-10130.033932266782,-2.570529547669657
060927.30,-32704.805946009466,-10130.079265375203,-2.5303174615373547
060927.40,-32704.883533541513,-10130.142696310413,-2.3531258462941613
060927.50,-32704.950006183928,-10130.224212412666,-2.4167737774960822
060927.60,-32705.016532269943,-10130.260483966404,-2.5705349079507758
060927.70,-32705.10521405289,-10130.323927551219,-2.45625297281116
060927.80,-32705.182791266277,-10130.396405888985,-2.322840708347316
060927.90,-32705.249263907277,-10130.47792199819,-2.228550939401089
060928.00,-32705.315726227498,-10130.56848701975,-2.489781331942806
060928.10,-32705.415533217314,-10130.60479652986,-2.612925356802136
060928.20,-32705.470942559852,-10130.659153254994,-2.4197104968560286
060928.30,-32705.559614020596,-10130.731645760707,-2.3598732984568613
060928.40,-32705.626088508365,-10130.81316187798,-2.3453867496767797
060928.50,-32705.69259210463,-10130.867529749403,-2.3734206479387154
060928.60,-32705.747991127093,-10130.93093538945,-2.3901508425209244
060928.70,-32705.847746518662,-10131.012489463772,-2.484068670406284
060928.80,-32705.947512226765,-10131.084994628154,-2.3019679238076134
060928.90,-32705.96962849441,-10131.148362314922,-2.2371374582315524
060929.00,-32706.04721601867,-10131.211793267757,-2.3531320637936486
060929.10,-32706.11369050077,-10131.293309393097,-2.336382186230326
060929.20,-32706.169110161965,-10131.338615704382,-2.570536198390497
060929.30,-32706.268896508802,-10131.39302305312,-2.5551957271591346
060929.40,-32706.346484032354,-10131.456454005613,-2.28304221898722
060929.50,-32706.40185209105,-10131.547006390734,-2.2676490704642682
060929.60,-32706.490513223933,-10131.628547825221,-2.4222456838513744
060929.70,-32706.557016814535,-10131.682917218428,-2.4562473029650973
060929.80,-32706.56810074536,-10131.691978781353,-2.6129355429793333
060929.90,-32706.634626824292,-10131.728250352655,-2.4167798543579795
060930.00,-32706.701099453254,-10131.809764977033,-2.3131585251680726
060930.10,-32706.76759272166,-10131.873183283196,-2.5251184489333998
060930.20,-32706.867379064955,-10131.927590639285,-2.6853334501220667
060930.30,-32706.98935391288,-10131.98202330296,-2.591452370729127
060930.40,-32707.04476324621,-10132.0363800463,-2.4950987192573324
060930.50,-32707.133455338608,-10132.090774750282,-2.5623131408024373
060930.60,-32707.21105317515,-10132.145156804258,-2.5705414614679425
060930.70,-32707.288663185616,-10132.190488437742,-2.6014160017047994
060930.80,-32707.37735527518,-10132.24488314705,-2.525118364034845
060930.90,-32707.45494279165,-10132.308314117181,-2.492244600850026
060931.00,-32707.532540628195,-10132.362696172717,-2.530317084551216
060931.10,-32707.610138465447,-10132.417078229199,-2.4922445862428626
060931.20,-32707.687725981916,-10132.480509202493,-2.4222455266055927
060931.30,-32707.765303175474,-10132.552989088224,-2.4222510180708574
060931.40,-32707.842890691943,-10132.616418555706,-2.419722398441248
060931.50,-32707.909385802155,-10132.67983688045,-2.42225137494344
060931.60,-32707.99805724591,-10132.752329426174,-2.359866986406866
060931.70,-32708.064529865664,-10132.833845576515,-2.385376030832658
060931.80,-32708.142127699375,-10132.888227642661,-2.489780920084591
060931.90,-32708.230799141,-10132.96072019006,-2.489780909985243
060932.00,-32708.308396974007,-10133.015102258325,-2.56231932142367
060932.10,-32708.397089060032,-10133.069495473983,-2.5623244093578283
060932.20,-32708.47468874263,-10133.123877544018,-2.422251303269264
060932.30,-32708.55225560762,-10133.20540635852,-2.353125303289193
060932.40,-32708.61874886682,-10133.268824688315,-2.4167663328752824
060932.50,-32708.685252445386,-10133.323194106788,-2.456246970870569
060932.60,-32708.762839954063,-10133.386625095649,-2.5251181743041973
060932.70,-32708.851532037257,-10133.441019823582,-2.6014108903883155
060932.80,-32708.92914019104,-10133.48635147691,-2.4562532342206533
060932.90,-32708.995623125917,-10133.558818726382,-2.4244572614066113
060933.00,-32709.095390662373,-10133.631323947066,-2.4897861440009414
060933.10,-32709.16189424023,-10133.685693368856,-2.5914520667806915
060933.20,-32709.272774822388,-10133.740113415253,-2.6424121373869376
060933.30,-32709.361466902745,-10133.794508149824,-2.4562469025370866
060933.40,-32709.42794983337,-10133.866975405124,-2.4562527126519975
060933.50,-32709.51664191444,-10133.921368636107,-2.5914581995871147
060933.60,-32709.605333993382,-10133.97576337627,-2.5705342415266674
060933.70,-32709.671849739498,-10134.021083892581,-2.570534241082997
060933.80,-32709.760541817734,-10134.075478632387,-2.45624684381219
060933.90,-32709.82702474765,-10134.147945895342,-2.3531251286923047
060934.00,-32709.90460192776,-10134.22042581305,-2.394327671704619
060934.10,-32709.99326303727,-10134.301965798191,-2.422250687264004
060934.20,-32710.05976661017,-10134.356335232784,-2.5623127347100376
060934.30,-32710.159552938596,-10134.410742634507,-2.4562467796933323
060934.40,-32710.22602554065,-10134.492258819373,-2.313159742795469
060934.50,-32710.29252063812,-10134.555677175136,-2.422251043016725
060934.60,-32710.381192066998,-10134.628169756666,-2.575130976245171
060934.70,-32710.492072644196,-10134.682589819948,-2.4897863358590873
060934.80,-32710.547461320384,-10134.755042928673,-2.3131579794678636
060934.90,-32710.62503849412,-10134.827522857546,-2.4876324805576266
060935.00,-32710.72481449539,-10134.890979189264,-2.575130913104363
060935.10,-32710.824590496657,-10134.954435517802,-2.5251231254729336
060935.20,-32710.891095914907,-10135.008804964462,-2.456252947213275
060935.30,-32710.96868341013,-10135.072235981443,-2.4197096956950364
060935.40,-32711.03517665517,-10135.13565434473,-2.3131579088489427
060935.50,-32711.10164925368,-10135.217169032638,-2.4244566141688186
060935.60,-32711.20142525212,-10135.280625369825,-2.489780478857829
060935.70,-32711.26791849503,-10135.344043736326,-2.390150026183442
060935.80,-32711.356579593215,-10135.425585253271,-2.4857476013843844
060935.90,-32711.456357439125,-10135.489041594416,-2.5206049554681473
060936.00,-32711.533944932933,-10135.552472621921,-2.3853810684234213
060936.10,-32711.600427850815,-10135.624938399973,-2.322839754396599
060936.20,-32711.67799469527,-10135.706467264949,-2.4244513689363183
060936.30,-32711.766676437852,-10135.769910951527,-2.575130768506264
060936.40,-32711.87754668506,-10135.833379957625,-2.485742781521077
060936.50,-32711.955113525266,-10135.914908826955,-2.278908998059243
060936.60,-32712.032661567133,-10136.014535535802,-2.42445681752879
060936.70,-32712.121363956237,-10136.059881391826,-2.562318791727348
060936.80,-32712.19895144863,-10136.123310920948,-2.4244564446114807
060936.90,-32712.287612539025,-10136.204852454195,-2.4263888709252233
060937.00,-32712.37628395374,-10136.277345070732,-2.4263888568074026
060937.10,-32712.46494504272,-10136.358886607142,-2.456251536137279
060937.20,-32712.553628629947,-10136.422330307942,-2.608109092504898
060937.30,-32712.664509196522,-10136.476750406837,-2.5206054897047485
060937.40,-32712.73099210732,-10136.549216201016,-2.3228395860234956
060937.50,-32712.80855894257,-10136.630745084422,-2.424451194770638
060937.60,-32712.897240679486,-10136.694188790576,-2.5166375942364945
060937.70,-32712.997006341564,-10136.766694073787,-2.4897802150231727
060937.80,-32713.06350989959,-10136.821063547466,-2.4562521674330804
060937.90,-32713.152183157534,-10136.893556176274,-2.4857523664813748
060938.00,-32713.251948820318,-10136.966059957998,-2.4876374734668767
060938.10,-32713.329536303507,-10137.029491008892,-2.3598661990856127
060938.20,-32713.40709280806,-10137.120068821365,-2.3943222548784453
060938.30,-32713.495774540726,-10137.18351253666,-2.520599727441731
060938.40,-32713.5844562734,-10137.24695625092,-2.4562462687644295
060938.50,-32713.67311735246,-10137.328497808076,-2.394332650113847
060938.60,-32713.750696358093,-10137.400976278877,-2.487642412812895
060938.70,-32713.85047234024,-10137.464432661729,-2.520599666469525
060938.80,-32713.92805981847,-10137.527863721232,-2.456246222888499
060938.90,-32714.00564729812,-10137.591294784143,-2.4222446006298353
060939.00,-32714.08322445061,-10137.663774765946,-2.456246200381871
060939.10,-32714.171906179738,-10137.72721849148,-2.487631967535949
060939.20,-32714.260577580295,-10137.79971113624,-2.4244616469279827
060939.30,-32714.338156582384,-10137.872189618245,-2.4244616352614647
060939.40,-32714.42682798223,-10137.944682265801,-2.4897800018885743
060939.50,-32714.504425784784,-10137.999064417696,-2.4897799898644357
060939.60,-32714.593097183926,-10138.071557067877,-2.487631915157108
060939.70,-32714.681778912345,-10138.135000801109,-2.4197091539020414
060939.80,-32714.737177883115,-10138.198406550555,-2.3019666193311012
060939.90,-32714.80366077692,-10138.27087388491,-2.3131642627957523
060940.00,-32714.870145523862,-10138.34333971205,-2.4562577470519837
060940.10,-32714.958837573064,-10138.397734526683,-2.4222444442313567
060940.20,-32715.025310139714,-10138.479250785384,-2.422244423550324
060940.30,-32715.114002190334,-10138.533645606927,-2.5623119929359035
060940.40,-32715.191599988637,-10138.588027763553,-2.4562460275549265
060940.50,-32715.269177131217,-10138.660507766015,-2.345372817053754
060940.60,-32715.324576099152,-10138.723913522927,-2.4951041843272743
060940.70,-32715.413278476928,-10138.769257916894,-2.591461997240823
