60822.2,-32735.69045,-10122.06086,#DIV/0!
60822.3,-32735.69045,-10122.06086,#DIV/0!
60822.4,-32735.69045,-10122.06086,2.458525556
60822.5,-32735.69045,-10122.06086,1.571935697
60822.6,-32735.70155,-10122.05182,2.458525556
60822.7,-32735.69046,-10122.05181,2.458525556
60822.8,-32735.70155,-10122.05182,0.001139391
60822.9,-32735.70155,-10122.05182,1.571935708
60823,-32735.69046,-10122.05181,0.001139391
60823.1,-32735.69047,-10122.04276,0.001139391
60823.2,-32735.69046,-10122.05181,1.571935708
60823.3,-32735.69046,-10122.05181,-0.683067223
60823.4,-32735.69047,-10122.04276,0.685345992
60823.5,-32735.67936,-10122.05179,0.685345992
60823.6,-32735.67937,-10122.04274,0.001139391
60823.7,-32735.67937,-10122.04274,1.571935708
60823.8,-32735.67937,-10122.04274,#DIV/0!
60823.9,-32735.67937,-10122.04274,#DIV/0!
60824,-32735.67937,-10122.04274,1.571935708
60824.1,-32735.67937,-10122.04274,#DIV/0!
60824.2,-32735.67938,-10122.0337,#DIV/0!
60824.3,-32735.67937,-10122.04274,#DIV/0!
60824.4,-32735.67937,-10122.04274,-1.569656946
60824.5,-32735.67937,-10122.04274,0.001139382
60824.6,-32735.67937,-10122.04274,#DIV/0!
60824.7,-32735.66828,-10122.04273,#DIV/0!
60824.8,-32735.67937,-10122.04274,#DIV/0!
60824.9,-32735.67937,-10122.04274,-3.140453271
60825,-32735.67937,-10122.04274,0.685345924
60825.1,-32735.67937,-10122.04274,#DIV/0!
60825.2,-32735.66829,-10122.03368,1.571935708
60825.3,-32735.67937,-10122.04274,1.571935708
60825.4,-32735.67938,-10122.0337,-3.140453271
60825.5,-32735.67938,-10122.0337,1.571935708
60825.6,-32735.67938,-10122.0337,#DIV/0!
60825.7,-32735.67938,-10122.0337,#DIV/0!
60825.8,-32735.67938,-10122.0337,1.571935697
60825.9,-32735.67938,-10122.0337,#DIV/0!
60826,-32735.67939,-10122.02465,0.001139382
60826.1,-32735.67938,-10122.0337,#DIV/0!
60826.2,-32735.66829,-10122.03368,#DIV/0!
60826.3,-32735.67938,-10122.0337,1.571935697
60826.4,-32735.67939,-10122.02465,2.458525609
60826.5,-32735.67939,-10122.02465,1.571935697
60826.6,-32735.67939,-10122.02465,#DIV/0!
60826.7,-32735.67939,-10122.02465,0.001139382
60826.8,-32735.67939,-10122.02465,0.001139382
60826.9,-32735.6683,-10122.02463,#DIV/0!
60827,-32735.6683,-10122.02463,#DIV/0!
60827.1,-32735.67939,-10122.02465,-3.140453271
60827.2,-32735.67939,-10122.02465,#DIV/0!
60827.3,-32735.67939,-10122.02465,0.001139382
60827.4,-32735.6683,-10122.02463,0.685346048
60827.5,-32735.6683,-10122.02463,#DIV/0!
60827.6,-32735.66831,-10122.01559,1.571935708
60827.7,-32735.67939,-10122.02465,#DIV/0!
60827.8,-32735.66831,-10122.01559,-3.140453271
60827.9,-32735.6683,-10122.02463,1.571935785
60828,-32735.6794,-10122.0156,#DIV/0!
60828.1,-32735.6794,-10122.0156,#DIV/0!
60828.2,-32735.66831,-10122.01559,0.001139382
60828.3,-32735.6683,-10122.02463,0.001139382
60828.4,-32735.66831,-10122.01559,#DIV/0!
60828.5,-32735.66831,-10122.01559,1.571935708
60828.6,-32735.66831,-10122.01559,#DIV/0!
60828.7,-32735.66831,-10122.01559,#DIV/0!
60828.8,-32735.66831,-10122.01559,1.571935708
60828.9,-32735.66831,-10122.01559,#DIV/0!
60829,-32735.66832,-10122.00654,1.571935708
60829.1,-32735.66831,-10122.01559,1.571935708
60829.2,-32735.66832,-10122.00654,-1.569656946
60829.3,-32735.66832,-10122.00654,1.571935708
60829.4,-32735.66831,-10122.01559,-3.140453262
60829.5,-32735.66832,-10122.00654,#DIV/0!
60829.6,-32735.67941,-10122.00655,#DIV/0!
60829.7,-32735.66832,-10122.00654,#DIV/0!
60829.8,-32735.66831,-10122.01559,0.001139391
60829.9,-32735.66832,-10122.00654,#DIV/0!
60830,-32735.66832,-10122.00654,2.12186919
60830.1,-32735.66832,-10122.00654,1.571935775
60830.2,-32735.67942,-10121.9975,1.571935775
60830.3,-32735.66833,-10121.99749,1.571935775
60830.4,-32735.66833,-10121.99749,0.001139383
60830.5,-32735.66833,-10121.99749,#DIV/0!
60830.6,-32735.66833,-10121.99749,2.458525619
60830.7,-32735.66833,-10121.99749,1.571935631
60830.8,-32735.67943,-10121.98845,1.571935631
60830.9,-32735.66834,-10121.98844,0.001139382
60831,-32735.66834,-10121.98844,#DIV/0!
60831.1,-32735.65724,-10121.99747,#DIV/0!
60831.2,-32735.67943,-10121.98845,0.001139382
60831.3,-32735.66834,-10121.98844,2.45852568
60831.4,-32735.65725,-10121.98843,0.001139382
60831.5,-32735.66834,-10121.98844,0.001139382
60831.6,-32735.66834,-10121.98844,-3.140453271
60831.7,-32735.65725,-10121.98843,1.571935697
60831.8,-32735.66834,-10121.98844,1.571935697
60831.9,-32735.66835,-10121.97939,-3.140453271
60832,-32735.66835,-10121.97939,1.571935697
60832.1,-32735.66834,-10121.98844,#DIV/0!
60832.2,-32735.66835,-10121.97939,-0.683067232
60832.3,-32735.66835,-10121.97939,0.685346013
60832.4,-32735.65725,-10121.98843,#DIV/0!
60832.5,-32735.65726,-10121.97938,0.001139373
60832.6,-32735.66835,-10121.97939,1.571935774
60832.7,-32735.65726,-10121.97938,1.571935708
60832.8,-32735.65726,-10121.97938,0.685345893
60832.9,-32735.65727,-10121.97033,#DIV/0!
60833,-32735.65727,-10121.97033,1.571935708
60833.1,-32735.65726,-10121.97938,#DIV/0!
60833.2,-32735.65727,-10121.97033,-2.456246761
60833.3,-32735.65727,-10121.97033,1.571935708
60833.4,-32735.66835,-10121.97939,#DIV/0!
60833.5,-32735.65727,-10121.97033,#DIV/0!
60833.6,-32735.65727,-10121.97033,0.685345893
60833.7,-32735.65727,-10121.97033,#DIV/0!
60833.8,-32735.65727,-10121.97033,1.571935708
60833.9,-32735.65727,-10121.97033,0.001139373
60834,-32735.65728,-10121.96128,1.571935708
60834.1,-32735.64617,-10121.97032,1.571935708
60834.2,-32735.65728,-10121.96128,0.001139373
60834.3,-32735.65728,-10121.96128,1.571935708
60834.4,-32735.64618,-10121.96127,0.001139373
60834.5,-32735.64618,-10121.96127,0.001139373
60834.6,-32735.64618,-10121.96127,#DIV/0!
60834.7,-32735.64618,-10121.96127,#DIV/0!
60834.8,-32735.64618,-10121.96127,1.571935697
60834.9,-32735.64618,-10121.96127,1.571935697
60835,-32735.64619,-10121.95222,1.571935697
60835.1,-32735.64619,-10121.95222,1.571935702
60835.2,-32735.64619,-10121.95222,1.571935708
60835.3,-32735.6462,-10121.94317,2.45852555
60835.4,-32735.6462,-10121.94317,1.022002188
60835.5,-32735.6573,-10121.94318,0.388369984
60835.6,-32735.63512,-10121.93411,0.499180425
60835.7,-32735.60185,-10121.92502,0.43728581
60835.8,-32735.57968,-10121.9069,0.579279865
60835.9,-32735.57968,-10121.9069,0.775809533
60836,-32735.57969,-10121.89785,0.437285836
60836.1,-32735.54644,-10121.87066,0.499180437
60836.2,-32735.50206,-10121.87061,0.466327675
60836.3,-32735.47989,-10121.85249,0.536533123
60836.4,-32735.43554,-10121.82529,0.784974005
60836.5,-32735.42448,-10121.79813,0.561469275
60836.6,-32735.40232,-10121.77096,0.536539783
60836.7,-32735.33577,-10121.76184,0.528667786
60836.8,-32735.31359,-10121.75276,0.388363438
60836.9,-32735.26926,-10121.70747,0.472570788
60837,-32735.20272,-10121.68929,0.566456117
60837.1,-32735.15836,-10121.67115,0.519919237
60837.2,-32735.11404,-10121.62585,0.579279783
60837.3,-32735.04752,-10121.58053,0.607351815
60837.4,-32734.981,-10121.54426,0.634372342
60837.5,-32734.93665,-10121.51706,0.589610538
60837.6,-32734.89234,-10121.46272,0.6391701
60837.7,-32734.80364,-10121.41737,0.663673781
60837.8,-32734.73713,-10121.363,0.561468316
60837.9,-32734.68171,-10121.31769,0.641243407
60838,-32734.60409,-10121.28141,0.499176432
60838.1,-32734.54868,-10121.22705,0.421731757
60838.2,-32734.43777,-10121.19978,0.491916091
60838.3,-32734.33796,-10121.16347,0.410027458
60838.4,-32734.28256,-10121.10911,0.491916075
60838.5,-32734.19384,-10121.07282,0.456253355
60838.6,-32734.11623,-10121.02748,0.443438038
60838.7,-32734.00532,-10121.00021,0.477951722
60838.8,-32733.93882,-10120.94584,0.431280638
60838.9,-32733.86121,-10120.90051,0.49191602
60839,-32733.7614,-10120.8642,0.456259155
60839.1,-32733.68378,-10120.82792,0.477957528
60839.2,-32733.60618,-10120.78258,0.469779138
60839.3,-32733.52858,-10120.7282,0.513534178
60839.4,-32733.43985,-10120.70095,0.421729648
60839.5,-32733.36226,-10120.64657,0.356170301
60839.6,-32733.26243,-10120.62836,0.443441539
60839.7,-32733.16262,-10120.59205,0.354069316
60839.8,-32733.09612,-10120.53768,0.45625909
60839.9,-32733.01848,-10120.51949,0.477953891
60840,-32732.92978,-10120.4651,0.388366033
60840.1,-32732.82999,-10120.41974,0.452134585
60840.2,-32732.74126,-10120.3925,0.428802647
60840.3,-32732.66366,-10120.34716,0.388367934
60840.4,-32732.55278,-10120.29274,0.398317516
60840.5,-32732.45296,-10120.26548,0.407638735
60840.6,-32732.35315,-10120.22917,0.388364483
60840.7,-32732.26446,-10120.17478,0.440178961
60840.8,-32732.17574,-10120.13848,0.452134526
60840.9,-32732.08704,-10120.09314,0.419736825
60841,-32731.99833,-10120.05684,0.479906414
60841.1,-32731.89853,-10120.01148,0.417970337
60841.2,-32731.80985,-10119.94804,0.417965322
60841.3,-32731.69894,-10119.92076,0.440176958
60841.4,-32731.61022,-10119.88447,0.419734894
60841.5,-32731.53262,-10119.83914,0.44343779
60841.6,-32731.44392,-10119.78474,0.472577149
60841.7,-32731.3552,-10119.75749,0.440182242
60841.8,-32731.25541,-10119.70309,0.37772802
60841.9,-32731.1667,-10119.66679,0.431282358
60842,-32731.07798,-10119.63954,0.388366079
60842.1,-32731.00037,-10119.59421,0.428800638
60842.2,-32730.87839,-10119.54883,0.440176885
60842.3,-32730.78969,-10119.49443,0.398317362
60842.4,-32730.71206,-10119.4672,0.472574972
60842.5,-32730.61226,-10119.43089,0.419736682
60842.6,-32730.52357,-10119.36744,0.388366036
60842.7,-32730.42377,-10119.33113,0.452134357
60842.8,-32730.33503,-10119.31294,0.377724374
60842.9,-32730.25744,-10119.25855,0.366322395
60843,-32730.15763,-10119.22224,0.419738201
60843.1,-32730.06891,-10119.195,0.388367703
60843.2,-32729.96911,-10119.14964,0.346549689
60843.3,-32729.8804,-10119.10429,0.328739016
60843.4,-32729.78058,-10119.08608,0.377724334
60843.5,-32729.66967,-10119.05881,0.366318638
60843.6,-32729.60316,-10119.00444,0.354070747
60843.7,-32729.52554,-10118.96815,0.326641179
60843.8,-32729.4368,-10118.959,0.196352273
60843.9,-32729.34806,-10118.94985,0.14409009
60844,-32729.23713,-10118.93163,0.236579519
60844.1,-32729.1484,-10118.91343,0.417965091
60844.2,-32729.0597,-10118.86809,0.51805248
60844.3,-32728.95995,-10118.77748,0.481525433
60844.4,-32728.87126,-10118.72309,0.406633643
60844.5,-32728.74924,-10118.70485,0.328740346
60844.6,-32728.63832,-10118.68663,0.358033022
60844.7,-32728.56071,-10118.6413,0.485538883
60844.8,-32728.48312,-10118.57787,0.605222752
60844.9,-32728.40553,-10118.52348,0.506640809
60845,-32728.35009,-10118.48722,0.343895562
60845.1,-32728.25027,-10118.46901,0.388367553
60845.2,-32728.12825,-10118.45078,0.328740303
60845.3,-32728.0285,-10118.36922,0.460235653
60845.4,-32727.95086,-10118.35104,0.733961675
60845.5,-32727.88436,-10118.28762,0.572310527
60845.6,-32727.80685,-10118.16085,0.487765354
60845.7,-32727.66265,-10118.13353,0.413683364
60845.8,-32727.54061,-10118.1334,0.337418267
60845.9,-32727.42972,-10118.08802,0.463539066
60846,-32727.34107,-10117.99744,0.562756655
60846.1,-32727.26349,-10117.934,0.572310479
60846.2,-32727.15259,-10117.88863,0.486753466
60846.3,-32727.06388,-10117.85234,0.445232405
60846.4,-32726.96409,-10117.79793,0.437279964
60846.5,-32726.86431,-10117.74352,0.456253478
60846.6,-32726.7645,-10117.70721,0.445227506
60846.7,-32726.6758,-10117.66187,0.406628812
60846.8,-32726.56492,-10117.60745,0.424615768
60846.9,-32726.44293,-10117.56206,0.396864925
60847,-32726.34313,-10117.51671,0.334821066
60847.1,-32726.22115,-10117.47132,0.342733968
60847.2,-32726.12132,-10117.45311,0.396863448
60847.3,-32726.01043,-10117.40774,0.432363046
60847.4,-32725.88848,-10117.32616,0.459714167
60847.5,-32725.7887,-10117.27175,0.481522158
60847.6,-32725.69998,-10117.24451,0.367625986
60847.7,-32725.61127,-10117.19916,0.325151239
60847.8,-32725.51145,-10117.18095,0.368787258
60847.9,-32725.41164,-10117.14464,0.456256477
60848,-32725.30076,-10117.09022,0.511089814
60848.1,-32725.22319,-10117.00869,0.558816289
60848.2,-32725.12339,-10116.96333,0.554618368
60848.3,-32725.0347,-10116.90894,0.47990249
60848.4,-32724.9349,-10116.86358,0.531377761
60848.5,-32724.85729,-10116.81825,0.536538695
60848.6,-32724.76861,-10116.75481,0.518057319
60848.7,-32724.66884,-10116.69135,0.528664602
60848.8,-32724.56903,-10116.65504,0.499174455
60848.9,-32724.46925,-10116.59158,0.474880875
60849,-32724.36947,-10116.53718,0.558816185
60849.1,-32724.28076,-10116.49183,0.531377688
60849.2,-32724.19209,-10116.41934,0.559971788
60849.3,-32724.11447,-10116.38306,0.525855812
60849.4,-32724.03687,-10116.32867,0.431281676
60849.5,-32723.93707,-10116.29236,0.437279667
60849.6,-32723.83726,-10116.25606,0.272762668
60849.7,-32723.72638,-10116.20164,0.211591926
60849.8,-32723.58215,-10116.20147,0.260261381
60849.9,-32723.47122,-10116.1923,0.293053654
60850,-32723.39362,-10116.13792,0.428801774
60850.1,-32723.30494,-10116.07447,0.545335523
60850.2,-32723.20514,-10116.02912,0.559968446
60850.3,-32723.12754,-10115.98378,0.598105247
60850.4,-32723.06103,-10115.92941,0.601101741
60850.5,-32722.97237,-10115.84787,0.564370514
60850.6,-32722.86149,-10115.79345,0.579275956
60850.7,-32722.78386,-10115.76622,0.55013571
60850.8,-32722.72845,-10115.71186,0.608366489
60850.9,-32722.66195,-10115.65749,0.685341539
60851,-32722.56218,-10115.58499,0.623032216
60851.1,-32722.47351,-10115.51249,0.526372198
60851.2,-32722.36264,-10115.44903,0.446581285
60851.3,-32722.24064,-10115.41269,0.369823629
60851.4,-32722.10756,-10115.36729,0.331942047
60851.5,-32722.05211,-10115.34913,0.477952798
60851.6,-32721.94122,-10115.30376,0.517240008
60851.7,-32721.90801,-10115.24038,0.484068682
60851.8,-32721.85256,-10115.22222,0.506642648
60851.9,-32721.74166,-10115.1859,0.398918565
60852,-32721.63078,-10115.13148,0.417964357
60852.1,-32721.54207,-10115.08613,0.45625294
60852.2,-32721.46445,-10115.04985,0.477950466
60852.3,-32721.35357,-10114.99543,0.456252087
60852.4,-32721.29814,-10114.95917,0.440181269
60852.5,-32721.20943,-10114.92288,0.343896553
60852.6,-32721.09854,-10114.87751,0.351671215
60852.7,-32720.9987,-10114.86834,0.388368589
60852.8,-32720.97654,-10114.84117,0.404900003
60852.9,-32720.92111,-10114.80491,0.542286827
60853,-32720.86567,-10114.7777,0.417152428
60853.1,-32720.78805,-10114.74142,0.426589107
60853.2,-32720.71042,-10114.72323,0.464711246
60853.3,-32720.62172,-10114.66884,0.452134798
60853.4,-32720.52195,-10114.60538,0.472573963
60853.5,-32720.43323,-10114.56909,0.42880147
60853.6,-32720.3556,-10114.54185,0.343892711
60853.7,-32720.24471,-10114.49648,0.294506374
60853.8,-32720.16707,-10114.47829,0.255053156
60853.9,-32720.13379,-10114.47826,0.052072028
60854,-32720.1116,-10114.47823,0.001138542
60854.1,-32720.06721,-10114.48723,0.001138541
60854.2,-32720.00066,-10114.47811,0.001138542
60854.3,-32719.94519,-10114.47804,0.038196159
60854.4,-32719.91191,-10114.478,0.039959074
60854.5,-32719.82315,-10114.4779,0.001138542
60854.6,-32719.76769,-10114.46879,-0.03147531
60854.7,-32719.70111,-10114.47776,-0.034314899
60854.8,-32719.63454,-10114.48674,0.00113263
60854.9,-32719.56797,-10114.48666,0.001132869
60855,-32719.51252,-10114.4685,-0.066732779
60855.1,-32719.43485,-10114.47746,-0.066727141
60855.2,-32719.36825,-10114.50453,-0.160565321
60855.3,-32719.30169,-10114.50446,-0.242181585
60855.4,-32719.23511,-10114.51343,-0.100465493
60855.5,-32719.17961,-10114.54051,-0.16056533
60855.6,-32719.10196,-10114.53138,-0.076385856
60855.7,-32719.02428,-10114.54939,-0.104850715
60855.8,-32719.00211,-10114.53126,-0.174356466
60855.9,-32718.92441,-10114.56737,-0.035925223
60856,-32718.84674,-10114.57633,-0.174356464
60856.1,-32718.7802,-10114.55816,-0.120609247
60856.2,-32718.74689,-10114.57622,-0.168916865
60856.3,-32718.7025,-10114.59427,-0.200014006
60856.4,-32718.63591,-10114.61229,-0.20632094
60856.5,-32718.55826,-10114.60315,-0.264324962
60856.6,-32718.40289,-10114.64822,-0.215834692
60856.7,-32718.30298,-10114.7024,-0.17189694
60856.8,-32718.22532,-10114.70231,-0.1831814
60856.9,-32718.09221,-10114.68406,-0.13397706
60857,-32718.01451,-10114.72017,-0.26432819
60857.1,-32717.90352,-10114.75624,-0.437903951
60857.2,-32717.79251,-10114.81946,-0.457960938
60857.3,-32717.7259,-10114.85558,-0.406485881
60857.4,-32717.64819,-10114.90073,-0.344276681
60857.5,-32717.52613,-10114.91869,-0.302849586
60857.6,-32717.41515,-10114.95476,-0.332549338
60857.7,-32717.29307,-10114.99082,-0.38609431
60857.8,-32717.20425,-10115.05406,-0.295693561
60857.9,-32717.10436,-10115.09014,-0.270488197
60858,-32716.97123,-10115.08999,-0.264323869
60858.1,-32716.83806,-10115.11698,-0.240626268
60858.2,-32716.73814,-10115.18021,-0.307019212
60858.3,-32716.62717,-10115.20723,-0.342724584
60858.4,-32716.5162,-10115.23425,-0.324981724
60858.5,-32716.38301,-10115.27935,-0.335147281
60858.6,-32716.2831,-10115.33353,-0.3028495
60858.7,-32716.16103,-10115.36959,-0.298208252
60858.8,-32716.08337,-10115.3695,-0.346634482
60858.9,-32715.97238,-10115.40557,-0.337947898
60859,-32715.88355,-10115.47786,-0.386094041
60859.1,-32715.75037,-10115.5139,-0.368487093
60859.2,-32715.63939,-10115.54997,-0.264327797
60859.3,-32715.52842,-10115.57699,-0.270978219
60859.4,-32715.41744,-10115.60401,-0.257984788
60859.5,-32715.32866,-10115.63106,-0.288854247
60859.6,-32715.19549,-10115.6671,-0.288854241
60859.7,-32715.0734,-10115.71221,-0.252784481
60859.8,-32714.96242,-10115.73923,-0.240630033
60859.9,-32714.84037,-10115.75719,-0.24615712
60900,-32714.7183,-10115.7842,-0.217747782
60900.1,-32714.6073,-10115.82932,-0.22266867
60900.2,-32714.47415,-10115.84726,-0.264324719
60900.3,-32714.36319,-10115.86523,-0.233199458
60900.4,-32714.2522,-10115.91035,-0.257987897
60900.5,-32714.15232,-10115.93738,-0.282320577
60900.6,-32714.03025,-10115.96439,-0.276064679
60900.7,-32713.89708,-10116.00044,-0.258430671
60900.8,-32713.77499,-10116.04554,-0.258427707
60900.9,-32713.67512,-10116.06353,-0.264324665
60901,-32713.55305,-10116.09054,-0.282320534
60901.1,-32713.43097,-10116.12659,-0.293523462
60901.2,-32713.30887,-10116.18075,-0.307021998
60901.3,-32713.1979,-10116.20777,-0.28885605
60901.4,-32713.09802,-10116.2348,-0.251933094
60901.5,-32712.97595,-10116.26181,-0.270487938
60901.6,-32712.85387,-10116.29787,-0.240626933
60901.7,-32712.74289,-10116.33394,-0.288857139
60901.8,-32712.62083,-10116.35189,-0.288857128
60901.9,-32712.52093,-10116.39703,-0.246156982
60902,-32712.39886,-10116.43308,-0.270492032
60902.1,-32712.2768,-10116.45104,-0.246153926
60902.2,-32712.16583,-10116.47806,-0.238838001
60902.3,-32712.05484,-10116.51413,-0.270974692
60902.4,-32711.95496,-10116.54116,-0.270978015
60902.5,-32711.85508,-10116.5682,-0.277961046
60902.6,-32711.74411,-10116.59522,-0.270977996
60902.7,-32711.64422,-10116.6313,-0.251937102
60902.8,-32711.53325,-10116.65832,-0.257984549
60902.9,-32711.40008,-10116.68532,-0.233199299
60903,-32711.30021,-10116.71235,-0.251933972
60903.1,-32711.18923,-10116.73937,-0.295693174
60903.2,-32711.07825,-10116.77544,-0.282320387
60903.3,-32710.95616,-10116.82055,-0.28885702
60903.4,-32710.83409,-10116.84756,-0.26432751
60903.5,-32710.73421,-10116.87459,-0.270488848
60903.6,-32710.61215,-10116.9016,-0.276938717
60903.7,-32710.50115,-10116.94671,-0.219510238
60903.8,-32710.39018,-10116.97373,-0.22498258
60903.9,-32710.29033,-10116.97362,-0.140643251
60904,-32710.17936,-10117.00064,-0.103054751
60904.1,-32710.05731,-10117.00955,-0.178170696
60904.2,-32709.95745,-10117.01849,-0.217743508
60904.3,-32709.89085,-10117.04556,-0.503647263
60904.4,-32709.81315,-10117.08167,-0.490320215
60904.5,-32709.71317,-10117.19919,-0.490886112
60904.6,-32709.60222,-10117.20811,-0.43008912
60904.7,-32709.50232,-10117.25324,-0.210297721
60904.8,-32709.38025,-10117.28025,-0.244752208
60904.9,-32709.29148,-10117.2892,-0.215837676
60905,-32709.16942,-10117.31621,-0.205600463
60905.1,-32709.09173,-10117.34326,-0.249801641
60905.2,-32708.99186,-10117.36125,-0.279155363
60905.3,-32708.90307,-10117.38829,-0.257469405
60905.4,-32708.79209,-10117.42436,-0.277960857
60905.5,-32708.68112,-10117.45138,-0.264327611
60905.6,-32708.58124,-10117.47842,-0.233202272
60905.7,-32708.47026,-10117.50544,-0.219513353
60905.8,-32708.3371,-10117.53243,-0.23072121
60905.9,-32708.23723,-10117.55042,-0.257984353
60906,-32708.15954,-10117.57748,-0.250952145
60906.1,-32708.02636,-10117.62257,-0.20001667
60906.2,-32707.9154,-10117.64054,-0.227817856
60906.3,-32707.79336,-10117.6404,-0.244752114
60906.4,-32707.69346,-10117.68553,-0.238840948
60906.5,-32707.59356,-10117.73067,-0.257984324
60906.6,-32707.4715,-10117.74862,-0.222668274
60906.7,-32707.34945,-10117.75753,-0.139771391
60906.8,-32707.21628,-10117.79358,-0.257987476
60906.9,-32707.08314,-10117.80248,-0.329671707
60907,-32707.0276,-10117.86576,-0.270977713
60907.1,-32706.92771,-10117.90184,-0.310345686
60907.2,-32706.79457,-10117.91074,-0.137226262
60907.3,-32706.6614,-10117.93773,-0.140639749
60907.4,-32706.57266,-10117.92858,-0.238836724
60907.5,-32706.48386,-10117.96468,-0.28369678
60907.6,-32706.35067,-10118.01882,-0.340461631
60907.7,-32706.22858,-10118.06392,-0.30702273
60907.8,-32706.13981,-10118.08192,-0.276941586
60907.9,-32706.02884,-10118.10894,-0.250952026
60908,-32705.90676,-10118.145,-0.288853669
60908.1,-32705.80688,-10118.17203,-0.264324198
60908.2,-32705.68479,-10118.21714,-0.227817739
60908.3,-32705.56273,-10118.2351,-0.240629499
60908.4,-32705.44067,-10118.25306,-0.246156575
60908.5,-32705.32969,-10118.28912,-0.22781772
60908.6,-32705.2187,-10118.33424,-0.257984186
