103837.8,-32745.43106,-10155.26407,-3.026853752
103837.9,-32745.50347,-10155.26609,-3.113714902
103838,-32745.56134,-10155.28068,-2.894738
103838.1,-32745.66224,-10155.26925,3.028826882
103838.2,-32745.73793,-10155.28553,-2.929718403
103838.3,-32745.79791,-10155.27961,3.043185108
103838.4,-32745.87154,-10155.27738,3.11140742
103838.5,-32745.93463,-10155.28563,-3.011553335
103838.6,-32745.98521,-10155.28284,3.086462728
103838.7,-32746.03275,-10155.26156,2.720647272
103838.8,-32746.08925,-10155.2368,2.728549055
103838.9,-32746.11832,-10155.24577,-2.842179576
103839,-32746.17242,-10155.23929,3.022288326
103839.1,-32746.24101,-10155.23293,3.049203808
103839.2,-32746.28656,-10155.24579,-2.866415861
103839.3,-32746.33875,-10155.23386,2.916908983
103839.4,-32746.4388,-10155.21089,2.915931358
103839.5,-32746.49106,-10155.21619,-3.040530608
103839.6,-32746.56907,-10155.22579,-3.019222204
103839.7,-32746.66646,-10155.2264,-3.135308188
103839.8,-32746.75639,-10155.26102,-2.774146339
103839.9,-32746.86184,-10155.2648,-3.105709037
103840,-32746.94679,-10155.25127,2.983609643
103840.1,-32747.02545,-10155.26912,-2.918362811
103840.2,-32747.10145,-10155.28167,-2.978037931
103840.3,-32747.15204,-10155.27574,3.024957139
103840.4,-32747.21882,-10155.27358,3.109251584
103840.5,-32747.30168,-10155.26134,2.994964319
103840.6,-32747.368,-10155.27795,-2.89625924
103840.7,-32747.46429,-10155.25318,2.889889819
103840.8,-32747.57653,-10155.2244,2.890568023
103840.9,-32747.65666,-10155.23789,-2.974817609
103841,-32747.76103,-10155.25728,-2.957870947
103841.1,-32747.84464,-10155.28084,-2.86698217
103841.2,-32747.9139,-10155.27139,3.005955895
103841.3,-32747.96836,-10155.2783,-3.015396103
103841.4,-32748.0593,-10155.25162,2.85628398
103841.5,-32748.11807,-10155.24277,2.99213704
103841.6,-32748.18924,-10155.23293,3.004187865
103841.7,-32748.2765,-10155.23541,-3.113185815
