$GPGGA,065832.10,3542.292911090,N,13943.288160246,E,1,08,4.16,22.305,M,36.995,M,,*6A,35.7048818515,139.72146933743332
$GPGGA,065832.20,3542.292905090,N,13943.288160246,E,1,08,4.16,22.326,M,36.995,M,,*6D,35.7048817515,139.72146933743332
$GPGGA,065832.30,3542.292905090,N,13943.288154246,E,1,08,4.16,22.351,M,36.995,M,,*6B,35.7048817515,139.72146923743333
$GPGGA,065832.40,3542.292905090,N,13943.288148246,E,1,08,4.16,22.351,M,36.995,M,,*61,35.7048817515,139.72146913743333
$GPGGA,065832.50,3542.292905090,N,13943.288148246,E,1,08,4.16,22.366,M,36.995,M,,*64,35.7048817515,139.72146913743333
$GPGGA,065832.60,3542.292899090,N,13943.288148246,E,1,08,4.16,22.359,M,36.995,M,,*6F,35.7048816515,139.72146913743333
$GPGGA,065832.70,3542.292899090,N,13943.288148246,E,1,08,4.16,22.377,M,36.995,M,,*62,35.7048816515,139.72146913743333
$GPGGA,065832.80,3542.292899090,N,13943.288136246,E,1,08,4.16,22.404,M,36.995,M,,*67,35.7048816515,139.72146893743334
$GPGGA,065832.90,3542.292899090,N,13943.288136246,E,1,08,4.16,22.423,M,36.995,M,,*63,35.7048816515,139.72146893743334
$GPGGA,065833.00,3542.292899090,N,13943.288130246,E,1,08,4.16,22.434,M,36.995,M,,*6B,35.7048816515,139.72146883743332
$GPGGA,065833.10,3542.292893090,N,13943.288136246,E,1,08,4.16,22.437,M,36.995,M,,*65,35.7048815515,139.72146893743334
$GPGGA,065833.20,3542.292893090,N,13943.288136246,E,1,08,4.16,22.447,M,36.995,M,,*61,35.7048815515,139.72146893743334
$GPGGA,065833.30,3542.292893090,N,13943.288124246,E,1,08,4.16,22.475,M,36.995,M,,*62,35.7048815515,139.72146873743333
$GPGGA,065833.40,3542.292887090,N,13943.288118246,E,1,08,4.16,22.497,M,36.995,M,,*63,35.7048814515,139.72146863743333
$GPGGA,065833.50,3542.292893090,N,13943.288112246,E,1,08,4.16,22.506,M,36.995,M,,*64,35.7048815515,139.72146853743334
$GPGGA,065833.60,3542.292887090,N,13943.288106246,E,1,08,4.16,22.528,M,36.995,M,,*6B,35.7048814515,139.72146843743334
$GPGGA,065833.70,3542.292887090,N,13943.288100246,E,1,08,4.16,22.542,M,36.995,M,,*60,35.7048814515,139.72146833743332
$GPGGA,065833.80,3542.292887090,N,13943.288100246,E,1,08,4.16,22.555,M,36.995,M,,*69,35.7048814515,139.72146833743332
$GPGGA,065833.90,3542.292893090,N,13943.288094246,E,1,08,4.16,22.581,M,36.995,M,,*68,35.7048815515,139.72146823743333
