051736.80,-32730.866928335476,-10150.980035612587,-0.46767127051446733
051736.90,-32730.86695055897,-10150.980005473528,-0.46764142538425824
051737.00,-32730.86697278813,-10150.97996930435,-0.467701639243452
051737.10,-32730.86689705731,-10150.979899840266,-0.46765957680847897
051737.20,-32730.866815776273,-10150.979831882552,-0.4675648054300957
051737.30,-32730.86673449524,-10150.97976542834,-0.4673731682782267
051737.40,-32730.86667170948,-10150.979694473242,-0.4673272661188993
051737.50,-32730.866621877267,-10150.979612976193,-0.46733424743590724
051737.60,-32730.86654430039,-10150.979540498389,-0.46737718253550625
051737.70,-32730.86646118746,-10150.979457452904,-0.4673613000393132
051737.80,-32730.866391001182,-10150.979391013672,-0.46745310435796805
051737.90,-32730.866317119955,-10150.979320045893,-0.4673907961036719
051738.00,-32730.866261736828,-10150.979243066826,-0.46741174005469577
051738.10,-32730.866189699536,-10150.979176625482,-0.4674984829185199
051738.20,-32730.866108417795,-10150.97911017357,-0.4674553732859957
051738.30,-32730.86603640387,-10150.979024126853,-0.46733477103468285
051738.40,-32730.86597546841,-10150.97895166346,-0.46732133199944254
051738.50,-32730.865925626287,-10150.978879217346,-0.46728293475589866
051738.60,-32730.868304571315,-10150.979557590832,-0.4672391269916736
051738.70,-32730.870342583537,-10150.980855427666,-0.4672895670070562
051738.80,-32730.871012886335,-10150.981643451036,-0.4673318039749545
051738.90,-32730.870939004402,-10150.981573991367,-0.46730597310202493
051739.00,-32730.870868825205,-10150.981500011607,-0.46731609601168655
051739.10,-32730.870794946808,-10150.981426027618,-0.4673026569764462
051739.20,-32730.870813465444,-10150.981401919056,-0.46732936051400165
051739.30,-32730.87083384076,-10150.981371777883,-0.4674272734850386
051739.40,-32730.870856060712,-10150.981343149235,-0.46743914172395207
051739.50,-32730.87088382663,-10150.981316035028,-0.4674089475278926
051739.60,-32730.87090419628,-10150.98129041817,-0.46740440967183744
051739.70,-32730.870926409152,-10150.981269330045,-0.46734087968706484
051739.80,-32730.87095231839,-10150.981249754252,-0.46733407290298207
051739.90,-32730.870989331583,-10150.9812211402,-0.4673438467467932
051740.00,-32730.871007852344,-10150.981194015429,-0.4673010861801194
051740.10,-32730.8710393217,-10150.981163889235,-0.4673541441893799
051740.20,-32730.871061540947,-10150.981136764085,-0.4674750955065432
051740.30,-32730.871065264928,-10150.981114146725,-0.46730248244352096
051740.40,-32730.87110785453,-10150.98105990122,-0.4674003954145578
051740.50,-32730.871131919128,-10150.981035798997,-0.4673201102689661
051740.60,-32730.871152310727,-10150.98099057907,-0.46735100259672635
051740.70,-32730.871168998885,-10150.980949876934,-0.4672698447865087
051740.80,-32730.871196789583,-10150.980901646944,-0.4673014352459698
051740.90,-32730.871220874717,-10150.980860955562,-0.4672895670070562
051741.00,-32730.871252363195,-10150.980812729804,-0.4673206338677417
051741.10,-32730.87129493651,-10150.980772057244,-0.46757859353118647
051741.20,-32730.871319031554,-10150.980722314922,-0.4678056608668709
051741.30,-32730.87131905209,-10150.980704219965,-0.4677965851547605
051741.40,-32730.871322803687,-10150.980657470609,-0.46774247994794865
051741.50,-32730.87133765216,-10150.980609225831,-0.4676908182020897
051741.60,-32730.871387632364,-10150.980559515396,-0.4676422980488843
051741.70,-32730.87140432831,-10150.98051127273,-0.4676335714026243
051741.80,-32730.871424710705,-10150.980475099139,-0.4675002282477719
051741.90,-32730.871456187855,-10150.980435922003,-0.4674668924590588
051742.00,-32730.87190667391,-10150.982650414571,-0.4676182125052067
051742.10,-32730.873477619552,-10150.983299208458,-0.4676756338375973
051742.20,-32730.87401787624,-10150.984623990227,-0.4676311279416715
051742.30,-32730.874848938947,-10150.98550570456,-0.46762728821731714
051742.40,-32730.876189097013,-10150.985854109827,-0.4676634165328334
051742.50,-32730.876957329347,-10150.98670408211,-0.46762885901364387
051742.60,-32730.877493255906,-10150.986962587778,-0.46766725625718775
051742.70,-32730.877960853577,-10150.987147118101,-0.4676201323673839
051742.80,-32730.87875299472,-10150.988108722267,-0.46766202026943177
051742.90,-32730.8798119219,-10150.988612148169,-0.4676304298099707
051743.00,-32730.88045796962,-10150.989590172281,-0.46755817317893816
051743.10,-32730.88063292866,-10150.990202684572,-0.46764648683908905
051743.20,-32730.881523800927,-10150.990524940937,-0.46773113530781074
051743.30,-32730.882508698178,-10150.991087100749,-0.4677053044348813
051743.40,-32730.883216278296,-10150.991615765313,-0.4678199725667373
051743.50,-32730.88419024083,-10150.992039162127,-0.46776953255135467
051743.60,-32730.885110929714,-10150.992157848843,-0.46763706206112826
051743.70,-32730.885494535683,-10150.993028495139,-0.4677526028576103
051743.80,-32730.886420675637,-10150.993231646707,-0.46775085752835827
