$GPGGA,051740.00,3542.295757693,N,13943.269274672,E,5,11,1.10,24.836,M,36.997,M,3.0,4107*4D
$PMSBATV,051740.00,2,2,-0.23053,-0.37141,-26.77438,0.000,-0.000,0.000,139.79692,0.000*7E,,,
$GPGGA,051740.10,3542.295757676,N,13943.269274692,E,5,11,1.10,24.836,M,36.997,M,3.1,4107*48
$PMSBATV,051740.10,2,2,-0.23193,-0.37131,-26.77742,-0.000,0.000,0.000,139.79692,0.000*7B,,,
$GPGGA,051740.20,3542.295757664,N,13943.269274710,E,5,11,1.10,24.836,M,36.997,M,3.2,4107*40
$PMSBATV,051740.20,2,2,-0.23210,-0.36897,-26.78435,0.000,-0.000,0.000,139.79692,0.000*78,,,
$GPGGA,051740.30,3542.295757662,N,13943.269274725,E,5,11,1.10,24.836,M,36.997,M,3.3,4107*40
$PMSBATV,051740.30,2,2,-0.24125,-0.36440,-26.77446,0.000,0.000,0.000,139.79692,0.000*5B,,,
$GPGGA,051740.40,3542.295757639,N,13943.269274761,E,5,11,1.10,24.836,M,36.997,M,3.4,4107*4E
$PMSBATV,051740.40,2,2,-0.23984,-0.37286,-26.78007,-0.000,-0.000,-0.000,139.79692,0.000*76,,,
$GPGGA,051740.50,3542.295757626,N,13943.269274777,E,5,11,1.10,24.836,M,36.997,M,3.5,4107*47
$PMSBATV,051740.50,2,2,-0.23194,-0.36889,-26.77547,-0.000,-0.000,-0.000,139.79692,0.000*74,,,
$GPGGA,051740.60,3542.295757615,N,13943.269274807,E,5,11,1.10,24.836,M,36.997,M,3.6,4107*4F
$PMSBATV,051740.60,2,2,-0.23413,-0.36790,-26.77724,0.000,-0.000,0.000,139.79692,0.000*7D,,,
$GPGGA,051740.70,3542.295757606,N,13943.269274834,E,5,11,1.10,24.837,M,36.997,M,3.7,4107*4C
$PMSBATV,051740.70,2,2,-0.23553,-0.36375,-26.77259,0.000,0.000,-0.000,139.79692,0.000*79,,,
$GPGGA,051740.80,3542.295757591,N,13943.269274866,E,5,11,1.10,24.837,M,36.997,M,3.8,4107*46
$PMSBATV,051740.80,2,2,-0.23697,-0.36751,-26.77440,0.000,-0.000,0.000,139.79692,0.000*71,,,
$GPGGA,051740.90,3542.295757578,N,13943.269274893,E,5,11,1.10,24.837,M,36.997,M,3.9,4107*4B
$PMSBATV,051740.90,2,2,-0.24211,-0.36721,-26.77372,-0.000,0.000,-0.000,139.79692,0.000*51,,,
$GPGGA,051741.00,3542.295757561,N,13943.269274925,E,5,11,1.10,24.837,M,36.997,M,4.0,4107*49
$PMSBATV,051741.00,2,2,-0.24466,-0.36301,-26.77550,-0.000,0.000,0.000,139.79692,0.000*72,,,
$GPGGA,051741.10,3542.295757538,N,13943.269274952,E,5,11,1.10,24.837,M,36.997,M,4.1,4107*45
$PMSBATV,051741.10,2,2,-0.23899,-0.37070,-26.79028,-0.000,-0.000,0.000,139.79692,0.000*55,,,
