-10154.842243101108,-32752.88260432892
-10154.820313024245,-32752.812420001083
-10154.798382947383,-32752.74223567325
-10154.77645287052,-32752.672051345406
-10154.754522793657,-32752.60186701757
-10154.732592716795,-32752.531682689736
-10154.710662639933,-32752.4614983619
-10154.688732563069,-32752.39131403406
-10154.666802486207,-32752.321129706223
-10154.644872409344,-32752.250945378386
-10154.622942332482,-32752.18076105055
-10154.60101225562,-32752.110576722716
-10154.579082178756,-32752.040392394872
-10154.557152101894,-32751.97020806704
-10154.535222025032,-32751.900023739203
-10154.51329194817,-32751.829839411366
-10154.491361871305,-32751.759655083526
-10154.469431794443,-32751.68947075569
-10154.447501717581,-32751.619286427853
-10154.425571640719,-32751.54910210002
-10154.403641563857,-32751.478917772183
-10154.381711486993,-32751.408733444343
-10154.35978141013,-32751.338549116506
-10154.337851333268,-32751.26836478867
-10154.315921256406,-32751.198180460833
-10154.293991179542,-32751.127996132993
-10154.27206110268,-32751.057811805156
-10154.250131025818,-32750.987627477323
-10154.228200948955,-32750.917443149487
-10154.206270872093,-32750.84725882165
-10154.18434079523,-32750.77707449381
-10154.162410718367,-32750.706890165973
-10154.140480641505,-32750.636705838137
-10154.118550564643,-32750.566521510304
-10154.096620487779,-32750.49633718246
-10154.074690410916,-32750.426152854623
-10154.052760334054,-32750.35596852679
-10154.030830257192,-32750.285784198953
-10154.00890018033,-32750.215599871117
-10153.986970103466,-32750.145415543277
-10153.965040026604,-32750.07523121544
-10153.943109949741,-32750.005046887603
-10153.92117987288,-32749.93486255977
-10153.899249796015,-32749.864678231927
-10153.877319719153,-32749.794493904094
-10153.85538964229,-32749.724309576257
-10153.833459565429,-32749.65412524842
-10153.811529488567,-32749.583940920584
-10153.789599411703,-32749.513756592743
-10153.76766933484,-32749.443572264907
-10153.745739257978,-32749.373387937074
-10153.723809181116,-32749.303203609237
-10153.701879104252,-32749.233019281393
-10153.67994902739,-32749.16283495356
-10153.658018950528,-32749.092650625724
-10153.636088873665,-32749.022466297887
-10153.614158796803,-32748.952281970054
-10153.59222871994,-32748.88209764221
-10153.570298643077,-32748.811913314374
-10153.548368566215,-32748.74172898654
-10153.526438489353,-32748.671544658704
-10153.504508412489,-32748.601360330864
-10153.482578335626,-32748.531176003027
-10153.460648258764,-32748.46099167519
-10153.438718181902,-32748.390807347354
-10153.41678810504,-32748.32062301952
-10153.394858028176,-32748.250438691677
-10153.372927951314,-32748.180254363844
-10153.350997874451,-32748.110070036008
-10153.32906779759,-32748.03988570817
-10153.307137720725,-32747.96970138033
-10153.285207643863,-32747.899517052494
-10153.263277567,-32747.829332724657
-10153.241347490139,-32747.759148396824
-10153.219417413276,-32747.688964068988
-10153.197487336412,-32747.618779741148
-10153.17555725955,-32747.54859541331
-10153.153627182688,-32747.478411085474
-10153.131697105826,-32747.408226757638
-10153.109767028962,-32747.338042429797
-10153.0878369521,-32747.26785810196
-10153.065906875237,-32747.197673774128
-10153.043976798375,-32747.12748944629
-10153.022046721513,-32747.057305118455
-10153.00011664465,-32746.987120790614
-10152.978186567787,-32746.916936462778
-10152.956256490925,-32746.84675213494
-10152.934326414063,-32746.77656780711
-10152.912396337199,-32746.706383479264
-10152.890466260336,-32746.636199151428
-10152.868536183474,-32746.566014823595
-10152.846606106612,-32746.495830495758
-10152.82467602975,-32746.42564616792
-10152.802745952886,-32746.35546184008
-10152.780815876024,-32746.285277512245
-10152.758885799161,-32746.215093184408
-10152.7369557223,-32746.144908856575
-10152.715025645435,-32746.07472452873
-10152.693095568573,-32746.0045402009
-10152.67116549171,-32745.93435587306
