-32732.966530164573,-10124.01989930354,,,100
-32726.75476283692,-10120.453285798714,,,100
-32727.65115298249,-10121.360389214531,,,120
-32722.42026197569,-10118.32051922846,,,120
-32722.68274076707,-10119.006022815887,,,140
-32717.22758889392,-10116.188239550927,,,140
-32712.265314972523,-10117.84505746282,,,160
-32716.816002691037,-10116.285866566872,,,160
-32710.342397631084,-10121.833137259862,,,180
-32712.335604622924,-10117.945398295746,,,180
-32708.73039355885,-10128.80406405518,,,200
-32711.06163241011,-10120.8475065944,,,200
-32707.202149583216,-10130.621328505858,,,220
-32708.368952015822,-10127.415944600583,,,220
-32713.56509272291,-10133.638952711295,,,240
-32709.11160303049,-10129.809436124013,,,240
-32718.28974647693,-10137.867230758671,,,260
-32713.775846422395,-10133.44447232074,,,260
-32723.588414333884,-10141.587287745222,,,280
-32717.335951989306,-10137.102802390831,,,280
-32727.48569192305,-10143.911504756594,,,300
-32722.77388066715,-10140.83475999024,,,300
-32731.478636428787,-10146.555776016512,,,320
-32727.64075440045,-10143.182617644748,,,320
