47417.37173823064,-170613.704829167
47417.38757589822,-170613.74657792566
47417.4034135658,-170613.78832668433
47417.419251233376,-170613.83007544297
47417.43508890095,-170613.87182420163
47417.450926568534,-170613.9135729603
47417.46676423611,-170613.95532171897
47417.482601903685,-170613.9970704776
47417.49843957127,-170614.03881923627
47417.51427723884,-170614.08056799494
47417.530114906425,-170614.1223167536
47417.545952574,-170614.16406551225
47417.561790241576,-170614.2058142709
47417.57762790916,-170614.24756302958
47417.593465576734,-170614.28931178822
47417.60930324431,-170614.3310605469
47417.62514091189,-170614.37280930555
47417.64097857947,-170614.41455806422
47417.65681624704,-170614.45630682286
47417.672653914626,-170614.49805558153
47417.6884915822,-170614.5398043402
47417.70432924978,-170614.58155309883
47417.72016691736,-170614.6233018575
47417.736004584935,-170614.66505061617
47417.75184225251,-170614.7067993748
47417.76767992009,-170614.74854813347
47417.78351758767,-170614.79029689214
47417.79935525525,-170614.8320456508
47417.815192922826,-170614.87379440945
47417.8310305904,-170614.9155431681
47417.846868257984,-170614.95729192678
47417.86270592556,-170614.99904068545
47417.878543593135,-170615.0407894441
47417.89438126072,-170615.08253820275
47417.91021892829,-170615.12428696142
47417.92605659587,-170615.16603572006
47417.94189426345,-170615.20778447873
47417.95773193103,-170615.2495332374
47417.9735695986,-170615.29128199603
47417.989407266185,-170615.3330307547
47418.00524493376,-170615.37477951337
47418.021082601335,-170615.416528272
47418.03692026892,-170615.4582770307
47418.05275793649,-170615.50002578934
47418.068595604076,-170615.541774548
47418.08443327165,-170615.58352330668
47418.10027093923,-170615.6252720653
47418.11610860681,-170615.66702082398
47418.131946274385,-170615.70876958265
47418.14778394196,-170615.7505183413
47418.16362160954,-170615.79226709995
47418.17945927712,-170615.83401585862
47418.195296944694,-170615.87576461726
47418.21113461228,-170615.91751337596
47418.22697227985,-170615.9592621346
47418.24280994743,-170616.00101089326
47418.25864761501,-170616.04275965193
47418.274485282585,-170616.08450841057
47418.29032295017,-170616.12625716924
47418.30616061774,-170616.1680059279
47418.32199828532,-170616.20975468654
47418.3378359529,-170616.2515034452
47418.35367362048,-170616.29325220388
47418.36951128805,-170616.3350009625
47418.385348955635,-170616.3767497212
47418.40118662321,-170616.41849847985
47418.417024290786,-170616.4602472385
47418.43286195837,-170616.50199599718
47418.448699625944,-170616.54374475582
47418.46453729352,-170616.5854935145
47418.4803749611,-170616.62724227316
47418.49621262868,-170616.6689910318
47418.51205029625,-170616.71073979046
47418.527887963835,-170616.75248854913
47418.54372563141,-170616.79423730777
47418.55956329899,-170616.83598606643
47418.57540096657,-170616.8777348251
47418.591238634144,-170616.91948358374
47418.60707630173,-170616.96123234244
47418.6229139693,-170617.00298110108
47418.63875163688,-170617.04472985974
47418.65458930446,-170617.0864786184
47418.670426972036,-170617.12822737705
47418.68626463961,-170617.16997613572
47418.702102307194,-170617.21172489438
47418.71793997477,-170617.25347365302
47418.733777642345,-170617.2952224117
47418.74961530993,-170617.33697117036
47418.7654529775,-170617.378719929
47418.78129064508,-170617.42046868766
47418.79712831266,-170617.46221744633
47418.812965980236,-170617.503966205
47418.82880364782,-170617.54571496366
47418.844641315394,-170617.5874637223
47418.86047898297,-170617.62921248097
47418.87631665055,-170617.67096123964
47418.89215431813,-170617.71270999828
47418.9079919857,-170617.75445875694
47418.923829653286,-170617.7962075156
47418.93966732086,-170617.83795627425
