10091,1,1725700400.790,4.1640625,12.4375,6.090000E+01,7.484375E+00,091320.790000
10091,2,1725700400.790,0.3203125,2.421875,5.330000E+01,1.008594E+01,091320.790000
10091,3,1725700400.790,1.8515625,2.40625,5.310000E+01,-9.757812E+00,091320.790000
10091,4,1725700400.790,-1.6015625,1.8515625,5.280000E+01,-9.757812E+00,091320.790000
10091,5,1725700400.790,-1.3671875,2.9296875,5.710000E+01,-8.460938E+00,091320.790000
10091,6,1725700400.790,2.8125,2.296875,5.350000E+01,-6.179688E+00,091320.790000
10091,7,1725700400.790,1.1640625,2.5859375,5.420000E+01,-6.179688E+00,091320.790000
10091,8,1725700400.790,-9.578125,12.6796875,8.700000E+01,-6.484375E-01,091320.790000
10091,9,1725700400.790,-0.984375,3.8984375,9.250000E+01,-6.484375E-01,091320.790000
10091,10,1725700400.790,4.953125,14.8828125,8.570000E+01,-3.203125E-01,091320.790000
10091,11,1725700400.790,0.765625,3.140625,5.540000E+01,6.179688E+00,091320.790000
10091,12,1725700400.790,-1.625,13.015625,5.860000E+01,7.484375E+00,091320.790000
10091,13,1725700400.790,2.28125,0.8828125,5.250000E+01,1.008594E+01,091320.790000
10091,14,1725700400.790,2.7265625,1.34375,5.180000E+01,-9.757812E+00,091320.790000
10091,15,1725700400.790,-0.78125,2.3203125,5.170000E+01,-9.757812E+00,091320.790000
10091,16,1725700400.790,-2.15625,2.9296875,5.320000E+01,-6.179688E+00,091320.790000
10091,17,1725700400.790,-2.2265625,1.7578125,5.330000E+01,-6.179688E+00,091320.790000
10091,18,1725700400.790,0.2734375,3.8203125,5.350000E+01,-9.109375E+00,091320.790000
10091,19,1725700400.790,-0.4765625,3.796875,9.220000E+01,-6.484375E-01,091320.790000
10091,20,1725700400.790,0.2734375,4.609375,8.760000E+01,-3.203125E-01,091320.790000
10091,21,1725700400.790,0.28125,3.8203125,5.530000E+01,-6.179688E+00,091320.790000
10091,22,1725700400.790,-0.2734375,22.015625,6.110000E+01,0.000000E+00,091320.790000
10091,23,1725700400.790,-0.09375,14.5,6.070000E+01,3.578125E+00,091320.790000
10091,24,1725700400.790,0.4296875,11.53125,5.990000E+01,4.226562E+00,091320.790000
10091,25,1725700400.790,1.3046875,22.765625,5.480000E+01,4.875000E+00,091320.790000
