-10140.64233,-32721.26676,,,100
-10135.68479,-32716.45083,,,100
-10142.96955,-32725.35232,,,120
-10139.83044,-32721.10035,,,120
-10145.14613,-32730.60253,,,140
-10142.78018,-32726.25425,,,140
-10122.18734,-32728.90582,,,160
-10118.97673,-32723.66533,,,160
-10119.18701,-32723.52525,,,180
-10116.42252,-32717.26397,,,180
-10117.58644,-32713.17545,,,200
-10116.26328,-32717.38424,,,200
-10120.58742,-32710.35803,,,220
-10117.39359,-32713.59181,,,220
-10128.75641,-32709.40657,,,240
-10121.39484,-32710.29563,,,240
-10130.65077,-32707.27039,,,260
-10126.73389,-32708.56726,,,260
-10132.27955,-32711.41241,,,280
-10129.0692,-32708.51424,,,280
-10136.1389,-32716.8143,,,300
-10131.94807,-32711.69203,,,300
-10137.55522,-32709.87525,,,320
-10134.27383,-32705.66362,,,320
-10141.40941,-32714.2296,,,340
-10138.46237,-32710.29749,,,340
-10145.4578,-32719.63799,,,360
-10142.87511,-32715.34127,,,360
