3432,1,1721193940.447,-7.5,15.78125,109.4,0.0,052540.447000
3432,3,1721193940.447,-3.421875,12.2578125,105.1,0.0,052540.447000
3432,4,1721193940.447,-2.828125,10.7734375,100.7,0.0,052540.447000
3432,5,1721193940.447,-2.6875,10.0,108.3,0.0,052540.447000
3432,6,1721193940.447,-2.59375,9.40625,105.7,0.0,052540.447000
3432,7,1721193940.447,-2.515625,9.015625,99.2,0.0,052540.447000
3432,8,1721193940.447,1.3828125,6.25,98.4,0.0,052540.447000
3432,9,1721193940.447,1.859375,5.296875,100.6,0.0,052540.447000
3432,15,1721193940.447,-0.75,9.328125,91.6,0.0,052540.447000
3432,26,1721193940.447,0.484375,10.7421875,89.8,0.0,052540.447000
3432,1,1721193940.447,-7.5,15.78125,109.4,0.0,052540.447000
3432,3,1721193940.447,-3.421875,12.2578125,105.1,0.0,052540.447000
3432,4,1721193940.447,-2.828125,10.7734375,100.7,0.0,052540.447000
3432,5,1721193940.447,-2.6875,10.0,108.3,0.0,052540.447000
3432,6,1721193940.447,-2.59375,9.40625,105.7,0.0,052540.447000
3432,7,1721193940.447,-2.515625,9.015625,99.2,0.0,052540.447000
3432,8,1721193940.447,1.3828125,6.25,98.4,0.0,052540.447000
3432,9,1721193940.447,1.859375,5.296875,100.6,0.0,052540.447000
3432,15,1721193940.447,-0.75,9.328125,91.6,0.0,052540.447000
3432,26,1721193940.447,0.484375,10.7421875,89.8,0.0,052540.447000
