X_cor,Y_cor,Amplitude,UnixTime,Xrange,Yrange,Velocity[m/s]
-32731.108803483374,-10155.75070305062,86.0,1721193690.575,-2.375,5.5078125,0.0
-32731.12608060012,-10155.738405092496,87.6,1721193690.95,-2.390625,5.5,0.0
-32731.114243358803,-10155.747061603526,85.9,1721193691.025,-2.3828125,5.5078125,0.0
-32731.0771863914,-10157.349932800964,94.4,1721193693.276,-4.609375,8.375,0.0
-32731.04822012998,-10155.789556972632,87.8,1721193686.682,-2.3203125,5.53125,0.0
-32731.04822012998,-10155.789556972632,88.3,1721193686.75,-2.3203125,5.53125,0.0
-32731.056268432243,-10155.787502058778,85.8,1721193687.275,-2.328125,5.53125,0.0
-32731.07354959442,-10155.775211207703,87.4,1721193687.35,-2.34375,5.5234375,0.0
-32731.05609092592,-10155.787485819692,88.0,1721193687.575,-2.328125,5.53125,0.0
-32731.056383956475,-10155.78779810401,87.6,1721193687.95,-2.328125,5.53125,0.0
-32731.03933489472,-10155.800328540256,86.4,1721193688.325,-2.3125,5.5390625,0.0
-32731.063343470563,-10155.785144188416,87.0,1721193688.625,-2.3359375,5.53125,0.0
-32731.063822124284,-10155.785359238507,88.9,1721193688.85,-2.3359375,5.53125,0.0
-32731.07370023295,-10155.77549419858,88.9,1721193688.925,-2.34375,5.5234375,0.0
-32731.056668676545,-10155.787870991751,89.4,1721193689.075,-2.328125,5.53125,0.0
-32731.056304374844,-10155.787615393196,88.3,1721193689.15,-2.328125,5.53125,0.0
-32731.07358582029,-10155.77532316636,88.3,1721193689.225,-2.34375,5.5234375,0.0
-32731.056554337243,-10155.787736330003,87.9,1721193689.3,-2.328125,5.53125,0.0
-32731.05624219264,-10155.78741409595,88.1,1721193689.826,-2.328125,5.53125,0.0
-32731.03946459941,-10155.799989821486,87.5,1721193689.9,-2.3125,5.5390625,0.0
-32731.03974697007,-10155.800128235596,85.9,1721193689.975,-2.3125,5.5390625,0.0
-32731.067055232124,-10155.778044436223,87.5,1721193690.05,-2.3359375,5.5234375,0.0
-32731.048332584025,-10155.789473620092,85.0,1721193690.35,-2.3203125,5.53125,0.0
-32731.074152181325,-10155.775211147356,87.0,1721193690.8,-2.34375,5.5234375,0.0
-32731.080572524286,-10155.772475288437,87.7,1721193687.05,-2.3515625,5.5234375,0.0
-32731.08095261432,-10155.772812858844,87.9,1721193687.5,-2.3515625,5.5234375,0.0
-32731.081088943018,-10155.77307375,88.9,1721193687.875,-2.3515625,5.5234375,0.0
-32731.00615296313,-10155.816470734975,87.1,1721193686.9,-2.28125,5.546875,0.0
-32731.006457539897,-10155.816652359796,88.2,1721193687.125,-2.28125,5.546875,0.0
-32731.014528633743,-10155.81501372732,87.1,1721193688.25,-2.2890625,5.546875,0.0
-32731.00796000051,-10155.817303308102,83.8,1721193690.65,-2.28125,5.546875,0.0
-32731.013599081554,-10155.791592377533,85.4,1721193691.325,-2.3046875,5.5390625,0.0
-32730.96802441919,-10156.478252249495,81.3,1721193686.9,-2.4921875,6.3125,0.0
-32730.941182915216,-10156.50054817725,80.3,1721193686.975,-2.46875,6.328125,0.0
-32730.96836346897,-10156.47845295209,81.2,1721193687.125,-2.4921875,6.3125,0.0
-32730.972711111863,-10155.84208380481,87.0,1721193688.415,-2.25,5.5625,0.0
-32730.97238702899,-10155.841899587673,87.0,1721193688.475,-2.25,5.5625,0.0
-32730.94028210797,-10155.85880395971,86.7,1721193689.45,-2.21875,5.5703125,0.0
-32730.96457282074,-10155.843782512087,86.8,1721193689.6,-2.2421875,5.5625,0.0
-32730.954507733048,-10155.853492283595,86.4,1721193689.75,-2.234375,5.5703125,0.0
-32730.8210267848,-10157.126819976187,97.1,1721193693.05,-3.9609375,7.828125,0.0
-32730.80360101705,-10157.14002125017,93.6,1721193693.125,-3.9453125,7.8359375,0.0
-32730.78242600668,-10156.440596326182,80.5,1721193688.7,-2.2578125,6.1953125,0.0
-32730.78269765809,-10156.440711230543,80.4,1721193688.775,-2.2578125,6.1953125,0.0
-32730.745503228165,-10155.722440899775,85.1,1721193692.45,-2.5078125,5.671875,0.0
-32730.694556962982,-10156.452322966908,84.9,1721193693.5,-3.5,6.953125,0.0
-32730.69827361521,-10156.4378413416,87.2,1721193693.95,-3.5234375,6.9375,0.0
-32730.66489894361,-10157.569473987394,100.2,1721193692.6,-3.5,8.046875,0.0
-32730.65362673727,-10157.537229647778,95.0,1721193695.675,-4.6171875,8.375,0.0
-32730.67371354414,-10156.463686836389,81.1,1721193693.575,-3.484375,6.9609375,0.0
-32730.552962945952,-10156.089300933418,86.6,1721193692.525,-2.5390625,6.0859375,0.0
-32730.51512222004,-10157.650374067918,95.2,1721193695.451,-4.4375,8.46875,0.0
-32730.50981450767,-10157.628756154278,95.3,1721193695.6,-4.4765625,8.4453125,0.0
-32730.46476903553,-10157.668955450852,94.1,1721193693.125,-3.7890625,8.34375,0.0
-32730.436630523847,-10157.627004070087,96.6,1721193695.9,-4.515625,8.4296875,0.0
-32730.4595590035,-10156.540774149997,89.7,1721193694.775,-3.515625,6.9375,0.0
-32730.44226312244,-10156.122116401611,83.5,1721193692.6,-2.5,6.1015625,0.0
-32730.36838263088,-10156.490975430244,87.0,1721193694.926,-3.3671875,6.796875,0.0
-32730.319502637085,-10158.764749788092,103.3,1721193691.25,-2.6328125,8.7734375,0.0
-32730.314914152223,-10158.756041022854,103.1,1721193691.325,-2.640625,8.7734375,0.0
-32730.31180560509,-10158.72757487836,102.8,1721193691.401,-2.6640625,8.765625,0.0
-32730.24361411461,-10158.829468581203,103.6,1721193686.682,-2.546875,8.8046875,0.0
-32730.23619048516,-10158.831902689244,103.7,1721193686.75,-2.5390625,8.8046875,0.0
-32730.23601378589,-10158.83176060632,103.5,1721193686.9,-2.5390625,8.8046875,0.0
-32730.24382563437,-10158.82950427738,103.5,1721193686.975,-2.546875,8.8046875,0.0
-32730.23645638629,-10158.831996990337,103.7,1721193687.05,-2.5390625,8.8046875,0.0
-32730.23645638629,-10158.831996990337,103.7,1721193687.125,-2.5390625,8.8046875,0.0
-32730.23706960966,-10158.832379634989,103.6,1721193687.275,-2.5390625,8.8046875,0.0
-32730.23706960966,-10158.832379634989,103.5,1721193687.35,-2.5390625,8.8046875,0.0
-32730.2367110685,-10158.8322191428,103.5,1721193687.425,-2.5390625,8.8046875,0.0
-32730.244444334123,-10158.82997053631,103.5,1721193687.5,-2.546875,8.8046875,0.0
-32730.24419664817,-10158.829883818673,103.5,1721193687.575,-2.546875,8.8046875,0.0
-32730.237217733244,-10158.832583127523,103.4,1721193687.65,-2.5390625,8.8046875,0.0
-32730.237217733244,-10158.832583127523,103.3,1721193687.725,-2.5390625,8.8046875,0.0
-32730.24454088296,-10158.83013718671,103.2,1721193687.8,-2.546875,8.8046875,0.0
-32730.2520344484,-10158.82780930018,103.3,1721193687.875,-2.5546875,8.8046875,0.0
-32730.237186796992,-10158.832676319053,103.4,1721193687.95,-2.5390625,8.8046875,0.0
-32730.2366797632,-10158.832492761932,103.3,1721193688.025,-2.5390625,8.8046875,0.0
-32730.24424208978,-10158.830211630551,103.3,1721193688.115,-2.546875,8.8046875,0.0
-32730.25216915629,-10158.828011273064,103.2,1721193688.175,-2.5546875,8.8046875,0.0
-32730.24474532761,-10158.83044477343,103.4,1721193688.25,-2.546875,8.8046875,0.0
-32730.23745157743,-10158.832928602144,103.5,1721193688.325,-2.5390625,8.8046875,0.0
-32730.244952165984,-10158.830515250882,103.2,1721193688.415,-2.546875,8.8046875,0.0
-32730.251868474825,-10158.827822551177,103.2,1721193688.475,-2.5546875,8.8046875,0.0
-32730.243741629976,-10158.829866929054,103.4,1721193688.55,-2.546875,8.8046875,0.0
-32730.23631811438,-10158.832301384333,103.5,1721193688.625,-2.5390625,8.8046875,0.0
-32730.23664246472,-10158.832442951869,103.4,1721193688.7,-2.5390625,8.8046875,0.0
-32730.24442650309,-10158.830161213378,103.4,1721193688.775,-2.546875,8.8046875,0.0
-32730.23700831149,-10158.832582101724,103.6,1721193688.925,-2.5390625,8.8046875,0.0
-32730.23675353443,-10158.832357730593,103.5,1721193689.15,-2.5390625,8.8046875,0.0
-32730.23675353443,-10158.832357730593,103.6,1721193689.225,-2.5390625,8.8046875,0.0
-32730.23711492186,-10158.832521479322,103.7,1721193689.3,-2.5390625,8.8046875,0.0
-32730.23613098521,-10158.83193585772,103.6,1721193689.6,-2.5390625,8.8046875,0.0
-32730.2357876598,-10158.831731344591,103.6,1721193689.675,-2.5390625,8.8046875,0.0
-32730.24321088896,-10158.829296016063,103.4,1721193689.75,-2.546875,8.8046875,0.0
-32730.23650232004,-10158.832083793604,103.4,1721193689.826,-2.5390625,8.8046875,0.0
-32730.23725613413,-10158.832463600227,103.6,1721193689.9,-2.5390625,8.8046875,0.0
-32730.245094038022,-10158.830219334672,103.5,1721193689.975,-2.546875,8.8046875,0.0
-32730.24531732081,-10158.830305294923,103.6,1721193690.05,-2.546875,8.8046875,0.0
-32730.24531732081,-10158.830305294923,103.7,1721193690.125,-2.546875,8.8046875,0.0
-32730.23846193093,-10158.833050144092,103.6,1721193690.2,-2.5390625,8.8046875,0.0
-32730.23564998018,-10158.831567061066,103.8,1721193690.35,-2.5390625,8.8046875,0.0
-32730.236771643627,-10158.832054256212,103.6,1721193690.425,-2.5390625,8.8046875,0.0
-32730.237306098683,-10158.832280372257,103.6,1721193690.875,-2.5390625,8.8046875,0.0
-32730.2620111025,-10158.81755320002,103.6,1721193690.95,-2.5625,8.796875,0.0
-32730.258931474404,-10158.8159378647,103.5,1721193691.025,-2.5625,8.796875,0.0
-32730.27172037384,-10158.810063836305,103.7,1721193691.1,-2.578125,8.796875,0.0
-32730.27345119413,-10157.321725779406,96.0,1721193695.376,-3.8671875,7.875,0.0
-32730.24375767005,-10157.290904820577,99.4,1721193695.6,-3.9296875,7.84375,0.0
-32730.2290588431,-10158.83445391672,103.7,1721193686.825,-2.53125,8.8046875,0.0
-32730.229768487327,-10158.834844482524,103.7,1721193687.2,-2.53125,8.8046875,0.0
-32730.229579155817,-10158.835029159962,103.6,1721193688.85,-2.53125,8.8046875,0.0
-32730.230072646373,-10158.835236049234,103.8,1721193689.0,-2.53125,8.8046875,0.0
-32730.22991862354,-10158.835133399478,103.6,1721193689.075,-2.53125,8.8046875,0.0
-32730.2293969841,-10158.834777144748,103.7,1721193689.375,-2.53125,8.8046875,0.0
-32730.2293969841,-10158.834777144748,103.7,1721193689.45,-2.53125,8.8046875,0.0
-32730.22916995957,-10158.834622074874,103.8,1721193689.525,-2.53125,8.8046875,0.0
-32730.228226850908,-10158.83400269406,103.7,1721193690.29,-2.53125,8.8046875,0.0
-32730.228654406776,-10158.834137467731,103.6,1721193690.5,-2.53125,8.8046875,0.0
-32730.22994366251,-10158.834741218883,103.6,1721193690.575,-2.53125,8.8046875,0.0
-32730.23057617307,-10158.835098125051,103.7,1721193690.65,-2.53125,8.8046875,0.0
-32730.23057617307,-10158.835098125051,103.7,1721193690.725,-2.53125,8.8046875,0.0
-32730.22975830298,-10158.834627868857,103.8,1721193690.8,-2.53125,8.8046875,0.0
-32730.23110385636,-10158.7062989879,103.0,1721193691.55,-2.6484375,8.7734375,0.0
-32730.23110385636,-10158.7062989879,102.9,1721193691.625,-2.6484375,8.7734375,0.0
-32730.19875316948,-10157.344255668806,95.7,1721193695.451,-3.84375,7.8828125,0.0
-32730.21275403072,-10157.332199557028,101.3,1721193695.675,-3.9140625,7.8515625,0.0
-32730.180942097893,-10158.640849889243,102.7,1721193691.775,-2.6875,8.7578125,0.0
-32730.170977867936,-10158.650814119204,102.6,1721193691.85,-2.6796875,8.765625,0.0
-32730.16760823969,-10157.502608695471,99.5,1721193694.55,-3.5859375,8.0078125,0.0
-32730.17480662165,-10157.499572504854,100.8,1721193694.625,-3.59375,8.0078125,0.0
-32730.178324750737,-10157.434290957784,95.4,1721193695.075,-3.6953125,7.953125,0.0
-32730.146899029016,-10157.4436129946,98.4,1721193695.151,-3.703125,7.953125,-0.3203125
-32730.146899029016,-10157.4436129946,100.5,1721193695.226,-3.703125,7.953125,-0.3203125
-32730.130855432195,-10158.623109405698,102.5,1721193691.925,-2.6875,8.7578125,0.0
-32730.12283114139,-10158.5787488271,97.3,1721193692.9,-3.65625,9.2578125,0.0
-32730.03478738528,-10158.461517756105,98.7,1721193693.426,-3.734375,9.2265625,0.0
-32730.04201077763,-10158.441474355155,95.9,1721193693.5,-3.75,9.21875,-0.3203125
-32730.03710167272,-10157.00933151428,88.9,1721193694.851,-3.21875,7.296875,0.0
-32730.076954867705,-10157.021688555416,98.0,1721193697.251,-4.2421875,7.4453125,0.0
-32729.89356468009,-10158.223000570226,94.7,1721193688.775,-1.8984375,7.953125,0.0
-32729.89343555155,-10158.222794234522,94.8,1721193689.45,-1.8984375,7.953125,0.0
-32729.901271517025,-10158.220460723916,94.9,1721193689.9,-1.90625,7.953125,0.0
-32729.893991363315,-10158.222766174174,94.4,1721193690.575,-1.8984375,7.953125,0.0
-32729.894553618,-10158.223062577656,94.6,1721193690.65,-1.8984375,7.953125,0.0
-32729.89815494752,-10158.2010503625,94.8,1721193691.325,-1.9296875,7.953125,0.0
-32729.860642020525,-10158.239483999674,94.9,1721193686.682,-1.8671875,7.9609375,0.0
-32729.85078428303,-10158.249341737172,94.9,1721193686.75,-1.859375,7.96875,0.0
-32729.851049994755,-10158.249435324138,94.8,1721193686.825,-1.859375,7.96875,0.0
-32729.86049585033,-10158.239369131525,94.7,1721193686.9,-1.8671875,7.9609375,0.0
-32729.836140584684,-10158.25423835643,94.7,1721193686.975,-1.84375,7.96875,0.0
-32729.860894510148,-10158.239566345312,95.0,1721193687.05,-1.8671875,7.9609375,0.0
-32729.860894510148,-10158.239566345312,95.1,1721193687.125,-1.8671875,7.9609375,0.0
-32729.861547710472,-10158.239906660185,95.0,1721193687.2,-1.8671875,7.9609375,0.0
-32729.843841280308,-10158.25205609822,95.1,1721193687.425,-1.8515625,7.96875,0.0
-32729.83685181897,-10158.25490930853,95.1,1721193687.95,-1.84375,7.96875,0.0
-32729.86123744767,-10158.240197866016,94.6,1721193688.115,-1.8671875,7.9609375,0.0
-32729.86911410091,-10158.237952307789,94.8,1721193688.25,-1.875,7.9609375,0.0
-32729.837106189425,-10158.255152106614,94.9,1721193688.325,-1.84375,7.96875,0.0
-32729.84460377849,-10158.252736022396,94.8,1721193688.415,-1.8515625,7.96875,0.0
-32729.84353545704,-10158.252217280446,95.0,1721193688.55,-1.8515625,7.96875,0.0
-32729.87566397469,-10158.23505594374,94.6,1721193688.625,-1.8828125,7.9609375,0.0
-32729.883381356663,-10158.232736359949,94.7,1721193688.7,-1.890625,7.9609375,0.0
-32729.85157836532,-10158.25001778396,95.0,1721193688.85,-1.859375,7.96875,0.0
-32729.851588588444,-10158.250008969831,94.9,1721193688.925,-1.859375,7.96875,0.0
-32729.86188514066,-10158.240327711925,94.9,1721193689.0,-1.8671875,7.9609375,0.0
-32729.851895936783,-10158.25010241329,94.9,1721193689.075,-1.859375,7.96875,0.0
-32729.87608323765,-10158.235098055578,94.8,1721193689.15,-1.8828125,7.9609375,0.0
-32729.851378237527,-10158.249824618497,94.8,1721193689.225,-1.859375,7.96875,0.0
-32729.844280689736,-10158.2523906484,95.1,1721193689.3,-1.8515625,7.96875,0.0
-32729.861307005627,-10158.239955238188,95.0,1721193689.375,-1.8671875,7.9609375,0.0
-32729.875958256696,-10158.234958749244,95.0,1721193689.525,-1.8828125,7.9609375,0.0
-32729.87555183666,-10158.234756485434,94.6,1721193689.6,-1.8828125,7.9609375,0.0
-32729.88267512028,-10158.232154862792,94.9,1721193689.675,-1.890625,7.9609375,0.0
-32729.85054687509,-10158.249319406066,95.1,1721193689.75,-1.859375,7.96875,0.0
-32729.88331532008,-10158.232442101666,94.9,1721193689.826,-1.890625,7.9609375,0.0
-32729.876938923644,-10158.235339702986,95.1,1721193689.975,-1.8828125,7.9609375,0.0
-32729.87714513052,-10158.235410530304,94.8,1721193690.05,-1.8828125,7.9609375,0.0
-32729.862297643063,-10158.240278049312,94.9,1721193690.125,-1.8671875,7.9609375,0.0
-32729.85294686103,-10158.250391123756,94.8,1721193690.2,-1.859375,7.96875,0.0
-32729.867732355186,-10158.23689790403,94.9,1721193690.29,-1.875,7.9609375,0.0
-32729.860309225915,-10158.239333537022,95.0,1721193690.35,-1.8671875,7.9609375,0.0
-32729.83661258321,-10158.25444753547,94.9,1721193690.425,-1.84375,7.96875,0.0
-32729.86070597215,-10158.239441004856,94.8,1721193690.5,-1.8671875,7.9609375,0.0
-32729.8624249316,-10158.240221925598,94.8,1721193690.725,-1.8671875,7.9609375,0.0
-32729.83711474757,-10158.254644228911,94.8,1721193690.875,-1.84375,7.96875,0.0
-32729.87916699189,-10158.215875615144,95.1,1721193691.25,-1.8984375,7.953125,0.0
-32729.85105216757,-10158.197604387367,94.7,1721193691.401,-1.90625,7.953125,0.0
-32729.81945399878,-10158.266903957829,95.3,1721193687.275,-1.828125,7.9765625,0.0
-32729.81945399878,-10158.266903957829,95.1,1721193687.35,-1.828125,7.9765625,0.0
-32729.82927127839,-10158.257079365838,95.1,1721193687.5,-1.8359375,7.96875,0.0
-32729.79692394401,-10158.27417833946,95.0,1721193687.575,-1.8046875,7.9765625,0.0
-32729.797321253845,-10158.27439914905,95.3,1721193687.65,-1.8046875,7.9765625,0.0
-32729.804745100788,-10158.271965704398,95.1,1721193687.725,-1.8125,7.9765625,0.0
-32729.8046571669,-10158.271965219048,95.0,1721193687.8,-1.8125,7.9765625,0.0
-32729.822004167567,-10158.2597763274,95.1,1721193687.875,-1.828125,7.96875,0.0
-32729.811699605543,-10158.269505778915,95.0,1721193688.025,-1.8203125,7.9765625,0.0
-32729.812280299444,-10158.269834467705,94.8,1721193688.175,-1.8203125,7.9765625,0.0
-32729.821883620058,-10158.25983189522,95.3,1721193688.475,-1.828125,7.96875,0.0
-32729.829579832807,-10158.257003462324,94.9,1721193690.8,-1.8359375,7.96875,0.0
-32729.822267787767,-10158.259513357136,94.8,1721193690.95,-1.828125,7.96875,0.0
-32729.834384828915,-10158.253354450277,95.0,1721193691.025,-1.84375,7.96875,0.0
-32729.825129946883,-10158.255003881022,95.5,1721193691.1,-1.8359375,7.96875,0.0
-32729.82975662913,-10158.245402363476,95.8,1721193691.175,-1.8515625,7.96875,0.0
-32729.81011042206,-10158.19788841464,95.0,1721193691.475,-1.890625,7.9609375,0.0
-32729.78577108653,-10158.189295774142,97.6,1721193692.976,-3.1171875,8.6171875,0.0
-32729.76138408983,-10157.947939183225,99.6,1721193693.575,-3.109375,8.4140625,-0.3203125
-32729.742636463365,-10157.964126157887,99.4,1721193693.726,-3.09375,8.421875,-0.3203125
-32729.751988571057,-10157.931026787935,97.1,1721193694.026,-3.1484375,8.3984375,0.0
-32729.6619945296,-10158.17172347075,94.6,1721193691.775,-1.859375,7.96875,0.0
-32729.67195875956,-10158.16175924079,94.4,1721193691.85,-1.8671875,7.9609375,0.0
-32729.09892947876,-10155.402280674907,81.0,1721193695.226,-1.171875,4.6640625,-0.3203125
-32728.23890023804,-10157.30728182332,89.2,1721193695.226,-1.1015625,6.703125,-0.3203125
-32728.25783205089,-10157.283738443151,87.4,1721193695.376,-1.171875,6.6875,0.0
-32728.09197968726,-10155.497327879755,80.1,1721193695.751,-0.1015625,4.2265625,0.0
-32728.068266073016,-10157.14697052414,85.7,1721193696.576,-1.3671875,6.453125,0.0
-32727.730035117573,-10155.467161114544,81.9,1721193701.526,-2.6875,4.921875,0.0
-32727.56290835802,-10156.229579376251,85.9,1721193700.776,-2.3203125,5.53125,0.0
-32727.50696899713,-10161.701916052947,89.9,1721193688.025,-0.4296875,11.1328125,0.0
-32727.492485638304,-10161.706962448978,89.6,1721193688.475,-0.4140625,11.1328125,0.0
-32727.377045654528,-10155.638110340964,80.3,1721193698.226,-0.15625,4.0234375,-0.3203125
