-32753.948973314946,-10156.505313237829,77.5,1720384882.827
-32750.580781097728,-10158.662937445848,85.6,1720384882.827
-32739.38794609002,-10152.701141131734,103.7,1720384882.827
-32737.98690673001,-10150.950711122963,60.5,1720384882.827
-32739.667251963754,-10153.571520082514,61.6,1720384882.827
-32739.495970659897,-10153.874936694998,53.6,1720384882.827
-32737.65666573752,-10150.648419310299,88.7,1720384882.827
-32738.797142496445,-10151.908983562926,101.2,1720384882.827
-32739.746264528825,-10155.4295769112,59.2,1720384882.827
-32739.39284735608,-10152.715977513235,57.9,1720384882.827
-32738.71017709051,-10152.094040581713,51.8,1720384882.827
-32740.381652192216,-10152.496282332144,58.0,1720384882.827
-32739.81376177067,-10153.292742383652,56.9,1720384882.827
-32740.27475026374,-10152.745519851327,51.8,1720384882.827
-32746.085710545678,-10150.809387174482,60.3,1720384882.827
-32758.199485615518,-10145.93540306131,59.4,1720384882.827
-32748.43396458881,-10150.346285981928,60.5,1720384882.827
-32760.363144523075,-10146.133910811965,77.4,1720384882.827
-32753.942566766425,-10148.76509950285,60.9,1720384882.827
-32748.20188150083,-10150.291311388703,59.6,1720384882.827
-32753.85471889313,-10157.01553906755,76.6,1720384882.887
-32750.46494177291,-10158.964020908721,85.4,1720384882.887
-32744.717014437003,-10155.311149099527,83.6,1720384882.887
-32739.409702660098,-10152.773364266455,103.9,1720384882.887
-32737.52633272501,-10151.431304933187,55.5,1720384882.887
-32739.424393090692,-10154.550522810881,59.4,1720384882.887
-32738.831098216782,-10151.954022815167,101.2,1720384882.887
-32737.37174823743,-10151.593210768413,53.9,1720384882.887
-32739.443966378996,-10154.45460927734,55.2,1720384882.887
-32739.27464254995,-10152.945618045234,54.9,1720384882.887
-32739.76221514187,-10153.122753506155,60.3,1720384882.887
-32740.6779580598,-10152.751546956115,59.0,1720384882.887
-32741.143126410978,-10152.935564742447,64.1,1720384882.887
-32740.612794891716,-10153.310969398062,58.5,1720384882.887
-32741.805832644983,-10153.23053004455,59.7,1720384882.887
-32741.653933552807,-10152.549812143281,58.9,1720384882.887
-32750.78529722975,-10149.311603494827,61.2,1720384882.887
-32747.735196071382,-10150.79613740536,60.7,1720384882.887
-32748.441295898432,-10150.407602764619,65.3,1720384882.887
-32760.50917673344,-10146.618760347865,77.4,1720384882.887
-32746.141176093253,-10151.007926696544,61.3,1720384882.887
-32749.9116773979,-10150.511669130541,61.3,1720384882.887
-32753.81362344057,-10157.198776291423,77.6,1720384882.962
-32750.42541768683,-10159.07406422578,85.6,1720384882.962
-32739.417488274008,-10152.80112862916,103.9,1720384882.962
-32738.489068457504,-10151.67464868949,57.4,1720384882.962
-32739.90704397129,-10155.939754511022,57.6,1720384882.962
