X_cor,Y_cor,Amplitude,UnixTime,Xrange,Yrange,Velocity[m/s]
-10172.25788731553,-32789.78123589822,110.5,1725700580.121,0.3125,2.8203125,0.0
-10170.604188087926,-32783.73026039917,110.5,1725700580.211,0.3125,2.8203125,0.0
-10170.72793228844,-32783.69189135852,111.5,1725700580.286,0.3125,2.8203125,0.0
-10170.72793228844,-32783.69189135852,111.3,1725700580.346,0.3125,2.8203125,0.0
-10170.82997956796,-32783.67043437031,111.1,1725700580.421,0.34375,2.8125,0.0
-10168.925096713714,-32778.23386405439,84.3,1725700580.421,1.8984375,8.359375,0.0
-10170.305944845575,-32783.18721052413,96.4,1725700580.421,0.8359375,3.328125,0.0
-10172.366966803484,-32789.74607183295,110.9,1725700580.496,0.34375,2.8125,0.0
-10172.237280888923,-32789.79183670859,110.7,1725700580.585,0.328125,2.8203125,0.0
-10172.073033107734,-32790.41541924996,90.7,1725700580.646,0.1171875,3.4296875,0.0
-10172.22170063696,-32789.79301839116,111.5,1725700580.646,0.3125,2.8203125,0.0
-10172.362637023623,-32789.74604140501,111.3,1725700580.735,0.3359375,2.8125,0.0
-10172.338542312547,-32789.7688328778,110.3,1725700580.811,0.3203125,2.8203125,0.0
-10170.918231929372,-32783.658574841866,112.1,1725700580.871,0.3046875,2.8203125,0.0
-10170.799841154125,-32783.682265087504,110.9,1725700580.961,0.296875,2.8203125,0.0
-10170.799841154125,-32783.682265087504,110.7,1725700581.035,0.296875,2.8203125,0.0
-10171.94911234538,-32782.690227170504,87.0,1725700581.096,-1.0703125,3.671875,0.0
-10170.65888933667,-32783.71559980566,110.2,1725700581.096,0.3359375,2.8125,0.0
-10170.656092745252,-32783.71273190004,110.8,1725700581.171,0.3046875,2.8203125,0.0
-10170.64835025732,-32783.71377546932,111.0,1725700581.246,0.3125,2.8203125,0.0
-10170.616529606605,-32783.71832611454,110.5,1725700581.335,0.2890625,2.8203125,0.0
-10170.057088880629,-32783.27602301581,97.8,1725700581.335,0.7734375,3.34375,0.0
-10172.32784016326,-32789.75160311031,110.2,1725700581.396,0.296875,2.8203125,0.0
-10172.995789881044,-32791.013247278264,103.8,1725700581.396,0.8203125,4.1484375,0.0
-10172.564873582738,-32789.68456268456,111.5,1725700581.471,0.3203125,2.8203125,0.0
-10172.601859657736,-32789.66976591738,110.7,1725700581.546,0.359375,2.8125,0.0
-10172.391176544674,-32789.74099229176,110.0,1725700581.696,0.328125,2.8203125,0.0
-10173.017365903086,-32790.159790298225,95.4,1725700581.696,0.8984375,3.3125,0.0
-10172.404898815535,-32789.74554019283,110.8,1725700581.771,0.328125,2.8203125,0.0
-10172.389405665148,-32789.74756575845,110.4,1725700581.846,0.3125,2.8203125,0.0
-10172.527573450956,-32789.70192663637,109.7,1725700581.921,0.34375,2.8125,0.0
-10172.465117814829,-32790.1322593072,97.0,1725700581.921,0.2109375,3.2265625,0.0
-10170.946714255986,-32783.64727361614,110.7,1725700582.086,0.359375,2.8125,0.0
-10170.29686186882,-32783.191402112294,93.4,1725700582.086,1.0,3.28125,0.0
-10172.68494220609,-32789.65041169064,110.6,1725700582.16,0.328125,2.8203125,0.0
-10172.706053789538,-32789.63757998745,111.2,1725700582.221,0.3515625,2.8125,0.0
-10170.763300498716,-32783.68706269566,110.6,1725700582.371,0.359375,2.8125,0.0
-10171.549615415312,-32783.03604571451,93.1,1725700582.371,-0.4765625,3.3984375,0.0
-10170.83283186485,-32783.86957943949,110.0,1725700582.446,0.3046875,2.625,0.0
-10170.84938113016,-32783.66211121243,111.0,1725700582.536,0.3359375,2.8125,0.0
-10170.716083742176,-32783.69331141619,110.5,1725700582.596,0.3203125,2.8203125,0.0
-10170.722733873294,-32783.681130626595,110.5,1725700582.671,0.3203125,2.8203125,0.0
-10170.71496967144,-32783.68199799376,109.9,1725700582.746,0.328125,2.8203125,0.0
