X_cor,Y_cor,Amplitude,UnixTime,Xrange,Yrange,Velocity[m/s]
-10145.700287875516,-32732.657314135537,101.5,1725699725.988,-0.7734375,2.9375,0.0
-10147.247882654632,-32731.511550151685,102.3,1725699725.988,0.7109375,1.7109375,0.0
-10144.346147312788,-32743.08436703857,91.0,1725699725.988,-1.5703125,13.421875,0.0
-10147.70950935854,-32735.47144417167,90.8,1725699725.988,1.3828125,5.640625,0.0
-10141.560431702865,-32733.023225101355,96.0,1725699726.063,-0.484375,5.78125,0.0
-10145.50063182949,-32731.4134803886,101.5,1725699726.063,0.734375,1.703125,0.0
-10143.593409121426,-32731.013878439622,101.5,1725699726.063,-0.7734375,2.9375,0.0
-10142.84146704291,-32734.388916504395,90.7,1725699726.063,1.3828125,5.640625,0.0
-10142.84146704291,-32734.388916504395,90.7,1725699726.138,1.3828125,5.640625,0.0
-10145.516518832424,-32731.42074529872,101.6,1725699726.138,0.75,1.6953125,0.0
-10141.555529883715,-32733.01714173672,96.0,1725699726.138,-0.4921875,5.78125,0.0
-10143.593409121426,-32731.013878439622,101.3,1725699726.138,-0.7734375,2.9375,0.0
-10146.720443372007,-32732.74677283312,101.3,1725699726.213,-0.78125,2.9375,0.0
-10149.504611802506,-32734.79731056229,90.7,1725699726.213,1.375,5.640625,0.0
-10147.81482226676,-32731.19048726288,101.9,1725699726.213,0.6796875,1.71875,0.0
-10152.15651481628,-32727.292324888764,96.0,1725699726.288,-0.4921875,5.78125,0.0
-10149.67881644192,-32728.716061658924,101.3,1725699726.288,-0.7734375,2.9375,0.0
-10147.934310709688,-32727.847799068462,102.5,1725699726.288,0.734375,1.703125,0.0
-10143.331375239137,-32728.5887674532,101.5,1725699726.379,-0.7734375,2.9375,0.0
-10140.473402581783,-32728.63840092205,96.0,1725699726.379,-0.484375,5.78125,0.0
-10144.434994171908,-32730.194757934813,102.6,1725699726.379,0.734375,1.703125,0.0
-10132.952028184132,-32726.90014964493,90.9,1725699726.379,-1.5859375,13.421875,0.0
-10140.457648144054,-32730.50301953692,90.8,1725699726.379,1.375,5.640625,0.0
-10132.952028184132,-32726.90014964493,90.9,1725699726.438,-1.5859375,13.421875,0.0
-10140.472747605458,-32728.64618591802,96.0,1725699726.438,-0.4765625,5.78125,0.0
-10143.331375239137,-32728.5887674532,101.4,1725699726.438,-0.7734375,2.9375,0.0
-10140.463468211052,-32730.52702950116,91.0,1725699726.438,1.3984375,5.6328125,0.0
-10144.435649148232,-32730.18697293884,102.8,1725699726.438,0.7265625,1.703125,0.0
-10147.99790677063,-32723.59189353012,95.7,1725699726.513,-0.484375,5.78125,0.0
-10147.724761153611,-32726.437216475464,101.4,1725699726.513,-0.7734375,2.9375,0.0
-10149.687016294116,-32728.750873192035,101.4,1725699726.588,-0.7734375,2.9375,0.0
-10147.91499890615,-32727.83716157039,103.1,1725699726.588,0.7734375,1.6796875,0.0
-10152.17389168565,-32727.340022521308,95.8,1725699726.588,-0.4765625,5.78125,0.0
-10159.628741720771,-32725.31823482112,90.9,1725699726.588,-1.609375,13.421875,0.0
-10147.643603861405,-32727.631436803644,103.3,1725699726.663,0.828125,1.65625,0.0
-10149.564065669949,-32728.33390891477,101.3,1725699726.663,-0.765625,2.9375,0.0
-10151.853448274882,-32726.62372093878,95.9,1725699726.663,-0.484375,5.78125,0.0
-10148.40850742993,-32715.829885196483,90.9,1725699726.753,-1.5859375,13.421875,0.0
-10147.215883004134,-32726.278458243425,101.3,1725699726.753,-0.765625,2.9375,0.0
-10145.633065350004,-32727.480745204943,103.0,1725699726.753,0.7734375,1.6796875,0.0
-10147.028128810642,-32723.42622761561,96.0,1725699726.753,-0.4765625,5.78125,0.0
-10145.156843738669,-32723.508172908223,90.7,1725699726.753,1.390625,5.6328125,0.0
-10145.625257791242,-32727.48046738769,103.3,1725699726.814,0.78125,1.6796875,0.0
-10147.043743928163,-32723.42678325012,96.0,1725699726.814,-0.4921875,5.78125,0.0
-10145.172736673449,-32723.50092098397,91.0,1725699726.814,1.375,5.640625,0.0
-10148.424122547452,-32715.830440830992,90.8,1725699726.814,-1.6015625,13.421875,0.0
-10147.223690562896,-32726.27873606068,101.2,1725699726.814,-0.7734375,2.9375,0.0
-10148.13180617493,-32728.04504586805,103.3,1725699726.889,0.890625,1.625,0.0
-10152.48601932084,-32728.49877149272,96.2,1725699726.889,-0.484375,5.78125,0.0
-10160.18871923524,-32727.95501389094,90.9,1725699726.889,-1.6015625,13.421875,0.0
-10149.768332682725,-32729.382057947947,101.0,1725699726.889,-0.765625,2.9375,0.0
-10151.939777535828,-32726.69897189173,91.0,1725699726.889,1.390625,5.6328125,0.0
-10148.645978233855,-32727.004807677764,101.1,1725699726.978,-0.765625,2.9375,0.0
-10149.840485187162,-32724.40881677572,96.2,1725699726.978,-0.484375,5.78125,0.0
-10149.840485187162,-32724.40881677572,95.8,1725699727.038,-0.484375,5.78125,0.0
-10148.645978233855,-32727.004807677764,101.2,1725699727.038,-0.765625,2.9375,0.0
-10146.52537073291,-32727.3019439095,103.3,1725699727.038,0.9140625,1.609375,0.0
-10152.49467797636,-32728.31083593488,90.9,1725699727.128,1.390625,5.6328125,0.0
-10149.66638364222,-32730.29795121488,101.3,1725699727.128,-0.7734375,2.9375,0.0
-10152.522804067932,-32730.191492100792,96.0,1725699727.128,-0.484375,5.78125,0.0
-10148.5111559731,-32728.658150139247,103.0,1725699727.128,0.7890625,1.6796875,0.0
-10148.579565184267,-32730.07222483932,103.3,1725699727.189,0.8359375,1.6484375,0.0
-10148.420113800916,-32732.128032533605,101.1,1725699727.189,-0.7734375,2.9375,0.0
